am31_sim.cnf,2,1,2519283
am31_sim.cnf,2,2,2516066
am31_sim.cnf,2,3,2515300
am31_sim.cnf,2,4,2520661
am31_sim.cnf,2,5,2514841
am31_sim.cnf,2,6,2522652
am31_sim.cnf,2,7,2516219
am31_sim.cnf,2,8,2523878
am31_sim.cnf,2,9,2519130
am31_sim.cnf,2,10,2513309
am31_sim.cnf,2,11,2505957
am31_sim.cnf,2,12,2515913
am31_sim.cnf,2,13,2517598
am31_sim.cnf,2,14,2518517
am31_sim.cnf,2,15,2517598
am31_sim.cnf,2,16,2508102
am31_sim.cnf,2,17,2519742
am31_sim.cnf,2,18,2519895
am31_sim.cnf,2,19,2523725
am31_sim.cnf,2,20,2508867
am31_sim.cnf,2,21,2517292
am31_sim.cnf,2,22,2507642
am31_sim.cnf,2,23,2523265
am31_sim.cnf,2,24,2517138
am31_sim.cnf,2,25,2526328
am31_sim.cnf,2,26,2523725
am31_sim.cnf,2,27,2525716
am31_sim.cnf,2,28,2515147
am31_sim.cnf,2,29,2516832
am31_sim.cnf,2,30,2524184
am31_sim.cnf,2,31,2513309
am31_sim.cnf,2,32,2516526
am31_sim.cnf,2,33,2518976
am31_sim.cnf,2,34,2515760
am31_sim.cnf,2,35,2508867
am31_sim.cnf,2,36,2514075
am31_sim.cnf,2,37,2509786
am31_sim.cnf,2,38,2518364
am31_sim.cnf,2,39,2519589
am31_sim.cnf,2,40,2523571
am31_sim.cnf,2,41,2518211
am31_sim.cnf,2,42,2517751
am31_sim.cnf,2,43,2529085
am31_sim.cnf,2,44,2517751
am31_sim.cnf,2,45,2519436
am31_sim.cnf,2,46,2521580
am31_sim.cnf,2,47,2520661
am31_sim.cnf,2,48,2527401
am31_sim.cnf,2,49,2526022
am31_sim.cnf,2,50,2515913
asb2305.cnf,2,1,2848316
asb2305.cnf,2,2,2832474
asb2305.cnf,2,3,2850405
asb2305.cnf,2,4,2836826
asb2305.cnf,2,5,2834389
asb2305.cnf,2,6,2845530
asb2305.cnf,2,7,2840482
asb2305.cnf,2,8,2843964
asb2305.cnf,2,9,2841700
asb2305.cnf,2,10,2842223
asb2305.cnf,2,11,2849883
asb2305.cnf,2,12,2829166
asb2305.cnf,2,13,2844138
asb2305.cnf,2,14,2852320
asb2305.cnf,2,15,2851450
asb2305.cnf,2,16,2850579
asb2305.cnf,2,17,2843093
asb2305.cnf,2,18,2843441
asb2305.cnf,2,19,2846923
asb2305.cnf,2,20,2859458
asb2305.cnf,2,21,2841004
asb2305.cnf,2,22,2841875
asb2305.cnf,2,23,2844834
asb2305.cnf,2,24,2848490
asb2305.cnf,2,25,2837522
asb2305.cnf,2,26,2849012
asb2305.cnf,2,27,2847097
asb2305.cnf,2,28,2849186
asb2305.cnf,2,29,2839785
asb2305.cnf,2,30,2845182
asb2305.cnf,2,31,2840308
asb2305.cnf,2,32,2851275
asb2305.cnf,2,33,2828818
asb2305.cnf,2,34,2851972
asb2305.cnf,2,35,2853016
asb2305.cnf,2,36,2843267
asb2305.cnf,2,37,2836652
asb2305.cnf,2,38,2837696
asb2305.cnf,2,39,2845879
asb2305.cnf,2,40,2840482
asb2305.cnf,2,41,2846227
asb2305.cnf,2,42,2828644
asb2305.cnf,2,43,2837174
asb2305.cnf,2,44,2847271
asb2305.cnf,2,45,2849535
asb2305.cnf,2,46,2835085
asb2305.cnf,2,47,2849709
asb2305.cnf,2,48,2839611
asb2305.cnf,2,49,2833344
asb2305.cnf,2,50,2837522
at91sam7sek.cnf,2,1,3070016
at91sam7sek.cnf,2,2,3070016
at91sam7sek.cnf,2,3,3077599
at91sam7sek.cnf,2,4,3066794
at91sam7sek.cnf,2,5,3063760
at91sam7sek.cnf,2,6,3068120
at91sam7sek.cnf,2,7,3065846
at91sam7sek.cnf,2,8,3083665
at91sam7sek.cnf,2,9,3054282
at91sam7sek.cnf,2,10,3070774
