am31_sim.cnf,4,1,951279309845
am31_sim.cnf,4,2,952034483292
am31_sim.cnf,4,3,951811101834
am31_sim.cnf,4,4,951544485254
am31_sim.cnf,4,5,951338878234
am31_sim.cnf,4,6,951890846612
am31_sim.cnf,4,7,953310399754
am31_sim.cnf,4,8,953238821609
am31_sim.cnf,4,9,953115361319
am31_sim.cnf,4,10,953623133796
am31_sim.cnf,4,11,949805132128
am31_sim.cnf,4,12,952047557480
am31_sim.cnf,4,13,952030308054
am31_sim.cnf,4,14,950771099972
am31_sim.cnf,4,15,953030774750
am31_sim.cnf,4,16,953565506949
am31_sim.cnf,4,17,950615855140
am31_sim.cnf,4,18,954203735704
am31_sim.cnf,4,19,952875529918
am31_sim.cnf,4,20,956463410482
am31_sim.cnf,4,21,954255483981
am31_sim.cnf,4,22,952513291976
am31_sim.cnf,4,23,950667603417
am31_sim.cnf,4,24,955152454122
am31_sim.cnf,4,25,951547324132
am31_sim.cnf,4,26,953030774750
am31_sim.cnf,4,27,951495575855
am31_sim.cnf,4,28,949391145909
am31_sim.cnf,4,29,950960843656
am31_sim.cnf,4,30,954358980536
am31_sim.cnf,4,31,954393479387
am31_sim.cnf,4,32,952961777047
am31_sim.cnf,4,33,955531941489
am31_sim.cnf,4,34,951271333320
am31_sim.cnf,4,35,950719351695
am31_sim.cnf,4,36,955600939192
am31_sim.cnf,4,37,950840097675
am31_sim.cnf,4,38,949408395335
am31_sim.cnf,4,39,955600939192
am31_sim.cnf,4,40,951426578152
am31_sim.cnf,4,41,954272733407
am31_sim.cnf,4,42,952358047144
am31_sim.cnf,4,43,953979493168
am31_sim.cnf,4,44,950702102269
am31_sim.cnf,4,45,949770633276
am31_sim.cnf,4,46,951926811500
am31_sim.cnf,4,47,950115621792
am31_sim.cnf,4,48,953427511543
am31_sim.cnf,4,49,951305832171
am31_sim.cnf,4,50,949339397632
asb2305.cnf,4,1,1216464387561
asb2305.cnf,4,2,1217422823492
asb2305.cnf,4,3,1216664889378
asb2305.cnf,4,4,1217297432262
