am31_sim.cnf,6,1,66797644964305560
am31_sim.cnf,6,2,67190248875654864
am31_sim.cnf,6,3,67023760037508712
am31_sim.cnf,6,4,67367578847447752
am31_sim.cnf,6,5,66237003481431992
am31_sim.cnf,6,6,66787578197347888
am31_sim.cnf,6,7,66208351913937072
am31_sim.cnf,6,8,66239326581499144
am31_sim.cnf,6,9,66885148400168432
am31_sim.cnf,6,10,67387712381363112
am31_sim.cnf,6,11,66515775489490672
am31_sim.cnf,6,12,65940421039525112
am31_sim.cnf,6,13,66835588932069104
am31_sim.cnf,6,14,65705013566053336
am31_sim.cnf,6,15,66226936714474320
am31_sim.cnf,6,16,66786803830658840
am31_sim.cnf,6,17,66451503054299360
am31_sim.cnf,6,18,66480928988483336
am31_sim.cnf,6,19,67379194347783536
am31_sim.cnf,6,20,66655161493520016
am31_sim.cnf,6,21,65994626707758744
am31_sim.cnf,6,22,67375322514338272
am31_sim.cnf,6,23,66439887553963592
am31_sim.cnf,6,24,66830168365245744
am31_sim.cnf,6,25,67257618777602384
am31_sim.cnf,6,26,66049606742681432
am31_sim.cnf,6,27,67659515089220328
am31_sim.cnf,6,28,67442692416285784
am31_sim.cnf,6,29,66824747798422368
am31_sim.cnf,6,30,67742372324948872
am31_sim.cnf,6,31,66543652690296536
am31_sim.cnf,6,32,66648966560007600
am31_sim.cnf,6,33,67333506713129472
am31_sim.cnf,6,34,67417138315547080
am31_sim.cnf,6,35,66040314342412808
am31_sim.cnf,6,36,67193346342411088
am31_sim.cnf,6,37,67031503704399224
am31_sim.cnf,6,38,67724561891100688
am31_sim.cnf,6,39,66986590436434232
am31_sim.cnf,6,40,67204961842746864
am31_sim.cnf,6,41,65639966764172976
am31_sim.cnf,6,42,66212223747382328
am31_sim.cnf,6,43,67524000918636232
am31_sim.cnf,6,44,67225869743351256
am31_sim.cnf,6,45,67057057805137944
am31_sim.cnf,6,46,66693105461283560
am31_sim.cnf,6,47,66553719457254208
am31_sim.cnf,6,48,67513934151678560
am31_sim.cnf,6,49,66326830017362008
am31_sim.cnf,6,50,66560688757455680
asb2305.cnf,6,1,90862953142572528
asb2305.cnf,6,2,91048415605472160
asb2305.cnf,6,3,92497981113043568
asb2305.cnf,6,4,91750442228840720
asb2305.cnf,6,5,93814423257674736
asb2305.cnf,6,6,91223637809684096
asb2305.cnf,6,7,90713900488340304
asb2305.cnf,6,8,93031612371325344
asb2305.cnf,6,9,91275976909643504
asb2305.cnf,6,10,91740201970153008
asb2305.cnf,6,11,92454744465251008
asb2305.cnf,6,12,91417064918229728
asb2305.cnf,6,13,92504807952168704
asb2305.cnf,6,14,92742609515027744
asb2305.cnf,6,15,92592419054274672
asb2305.cnf,6,16,90736656618757440
asb2305.cnf,6,17,92862079199717696
asb2305.cnf,6,18,92119091541598288
asb2305.cnf,6,19,93227315092912688
asb2305.cnf,6,20,92480914015230704
asb2305.cnf,6,21,91308973298748336
asb2305.cnf,6,22,90593292997129488
asb2305.cnf,6,23,93510628916606016
asb2305.cnf,6,24,91026797281575872
asb2305.cnf,6,25,92188497739370544
asb2305.cnf,6,26,92188497739370544
asb2305.cnf,6,27,92079268313368320
asb2305.cnf,6,28,92875732877967984
asb2305.cnf,6,29,92763090032403168
asb2305.cnf,6,30,90913016629490208
asb2305.cnf,6,31,89904920052011200
asb2305.cnf,6,32,91855120428759536
asb2305.cnf,6,33,91616181059379648
asb2305.cnf,6,34,92549182406482112
asb2305.cnf,6,35,91280528135726912
asb2305.cnf,6,36,91959798628678352
asb2305.cnf,6,37,91633248157192480
asb2305.cnf,6,38,92746022934590320
asb2305.cnf,6,39,90503406281981808
asb2305.cnf,6,40,91741339776673888
asb2305.cnf,6,41,91747028809278160
asb2305.cnf,6,42,91438683242126000
asb2305.cnf,6,43,91121235222806992
asb2305.cnf,6,44,91834639911384112
asb2305.cnf,6,45,91831226491821552
asb2305.cnf,6,46,93649441312150528
asb2305.cnf,6,47,90994938698991888
asb2305.cnf,6,48,90736656618757440
asb2305.cnf,6,49,92238561226288256
asb2305.cnf,6,50,92271557615393088
at91sam7sek.cnf,6,1,119482771115284640
at91sam7sek.cnf,6,2,120415943240716096
at91sam7sek.cnf,6,3,120324830371776336
at91sam7sek.cnf,6,4,115635456746182912
at91sam7sek.cnf,6,5,118881720092762624
at91sam7sek.cnf,6,6,117901521970459008
at91sam7sek.cnf,6,7,119847222591043680
at91sam7sek.cnf,6,8,118007330463421328
at91sam7sek.cnf,6,9,119155058699581920
at91sam7sek.cnf,6,10,117107958273241712
at91sam7sek.cnf,6,11,117085914837207888
at91sam7sek.cnf,6,12,117607609490008160
