am31_sim.cnf,3,1,1809014962
am31_sim.cnf,3,2,1808748722
am31_sim.cnf,3,3,1809147256
am31_sim.cnf,3,4,1807736678
am31_sim.cnf,3,5,1808452716
am31_sim.cnf,3,6,1808723917
am31_sim.cnf,3,7,1808971967
am31_sim.cnf,3,8,1808310500
am31_sim.cnf,3,9,1808874401
am31_sim.cnf,3,10,1807331530
am31_sim.cnf,3,11,1808581211
am31_sim.cnf,3,12,1812618886
am31_sim.cnf,3,13,1809887518
am31_sim.cnf,3,14,1806443619
am31_sim.cnf,3,15,1795043127
am31_sim.cnf,3,16,1807274905
am31_sim.cnf,3,17,1809709385
am31_sim.cnf,3,18,1805077935
am31_sim.cnf,3,19,1806384242
am31_sim.cnf,3,20,1804424782
am31_sim.cnf,3,21,1811906355
am31_sim.cnf,3,22,1805612333
am31_sim.cnf,3,23,1806859262
am31_sim.cnf,3,24,1805256068
am31_sim.cnf,3,25,1807987436
am31_sim.cnf,3,26,1805671711
am31_sim.cnf,3,27,1808106191
am31_sim.cnf,3,28,1811193824
am31_sim.cnf,3,29,1806146731
am31_sim.cnf,3,30,1806799885
am31_sim.cnf,3,31,1809887518
am31_sim.cnf,3,32,1808165569
am31_sim.cnf,3,33,1813865815
am31_sim.cnf,3,34,1812381376
am31_sim.cnf,3,35,1807987436
am31_sim.cnf,3,36,1813272039
am31_sim.cnf,3,37,1801515281
am31_sim.cnf,3,38,1815231499
am31_sim.cnf,3,39,1805077935
am31_sim.cnf,3,40,1809234365
am31_sim.cnf,3,41,1812678263
am31_sim.cnf,3,42,1807096772
am31_sim.cnf,3,43,1809412497
am31_sim.cnf,3,44,1804899803
am31_sim.cnf,3,45,1811550090
am31_sim.cnf,3,46,1807334283
am31_sim.cnf,3,47,1804721670
am31_sim.cnf,3,48,1811312579
am31_sim.cnf,3,49,1816003407
am31_sim.cnf,3,50,1806562374
asb2305.cnf,3,1,2172916050
asb2305.cnf,3,2,2172062333
asb2305.cnf,3,3,2171605414
asb2305.cnf,3,4,2171609422
asb2305.cnf,3,5,2172198607
asb2305.cnf,3,6,2170861918
asb2305.cnf,3,7,2173092404
asb2305.cnf,3,8,2172062333
asb2305.cnf,3,9,2173030279
asb2305.cnf,3,10,2173665557
asb2305.cnf,3,11,2169604319
asb2305.cnf,3,12,2165358800
asb2305.cnf,3,13,2177951442
asb2305.cnf,3,14,2170683688
asb2305.cnf,3,15,2167229707
