am31_sim.cnf,5,1,314367508570428
am31_sim.cnf,5,2,322750695536905
am31_sim.cnf,5,3,319810772348470
am31_sim.cnf,5,4,317491677626258
am31_sim.cnf,5,5,320527729093334
am31_sim.cnf,5,6,322918920024527
am31_sim.cnf,5,7,320079130459676
am31_sim.cnf,5,8,317047084337544
am31_sim.cnf,5,9,320920252897784
am31_sim.cnf,5,10,326015051665753
am31_sim.cnf,5,11,324248694545726
am31_sim.cnf,5,12,323491684351429
am31_sim.cnf,5,13,325890885972509
am31_sim.cnf,5,14,325602501136586
am31_sim.cnf,5,15,317535736420635
am31_sim.cnf,5,16,325510378202888
am31_sim.cnf,5,17,319530398202434
am31_sim.cnf,5,18,320555766507937
am31_sim.cnf,5,19,320207301497864
am31_sim.cnf,5,20,323195288825619
am31_sim.cnf,5,21,319910905972054
am31_sim.cnf,5,22,320792081859596
am31_sim.cnf,5,23,324100496782821
am31_sim.cnf,5,24,318881532321608
am31_sim.cnf,5,25,323776063842408
am31_sim.cnf,5,26,321116514800009
am31_sim.cnf,5,27,319958970111375
am31_sim.cnf,5,28,323651898149164
am31_sim.cnf,5,29,322650561913321
am31_sim.cnf,5,30,322101829656079
am31_sim.cnf,5,31,322157904485286
am31_sim.cnf,5,32,324865517667005
am31_sim.cnf,5,33,322718652777358
am31_sim.cnf,5,34,318120516782367
am31_sim.cnf,5,35,316478325355585
am31_sim.cnf,5,36,322462310700982
am31_sim.cnf,5,37,327152569629671
am31_sim.cnf,5,38,321276728597744
am31_sim.cnf,5,39,323139213996412
am31_sim.cnf,5,40,326319457881449
am31_sim.cnf,5,41,321953631893174
am31_sim.cnf,5,42,319666579930509
am31_sim.cnf,5,43,314059097009788
am31_sim.cnf,5,44,322558438979623
am31_sim.cnf,5,45,320631868061861
am31_sim.cnf,5,46,315144545489442
am31_sim.cnf,5,47,324565116796253
am31_sim.cnf,5,48,319314109575492
am31_sim.cnf,5,49,322234006039210
am31_sim.cnf,5,50,328009713447552
asb2305.cnf,5,1,449936712494174
asb2305.cnf,5,2,456691806341524
asb2305.cnf,5,3,455350721533594
asb2305.cnf,5,4,454313174439393
asb2305.cnf,5,5,454809872516404
asb2305.cnf,5,6,448137561681890
asb2305.cnf,5,7,452265674588604
asb2305.cnf,5,8,447911288113474
asb2305.cnf,5,9,450565863391721
asb2305.cnf,5,10,453976523520530
asb2305.cnf,5,11,453049353776776
asb2305.cnf,5,12,451310910507238
asb2305.cnf,5,13,450676240742168
asb2305.cnf,5,14,453910297110262
asb2305.cnf,5,15,455670815849890
asb2305.cnf,5,16,454671900828346
asb2305.cnf,5,17,451222608626880
asb2305.cnf,5,18,449826335143727
asb2305.cnf,5,19,446801995741482
asb2305.cnf,5,20,451884872729562
asb2305.cnf,5,21,461233834312413
asb2305.cnf,5,22,445002844929198
asb2305.cnf,5,23,447922325848518
asb2305.cnf,5,24,451399212387595
asb2305.cnf,5,25,454004117858142
asb2305.cnf,5,26,455554919631921
asb2305.cnf,5,27,458170862837512
asb2305.cnf,5,28,455709447922546
asb2305.cnf,5,29,452795485870749
asb2305.cnf,5,30,446012797685787
asb2305.cnf,5,31,446332892002083
asb2305.cnf,5,32,455726004525113
asb2305.cnf,5,33,448341759780217
asb2305.cnf,5,34,452685108520302
asb2305.cnf,5,35,449997420036920
asb2305.cnf,5,36,455902608285828
asb2305.cnf,5,37,454600155550555
asb2305.cnf,5,38,449991901169398
asb2305.cnf,5,39,451603410485922
asb2305.cnf,5,40,456338598820094
asb2305.cnf,5,41,448540439011021
asb2305.cnf,5,42,453457749973430
asb2305.cnf,5,43,448391429587918
asb2305.cnf,5,44,458711711854702
asb2305.cnf,5,45,451603410485922
asb2305.cnf,5,46,455858457345650
asb2305.cnf,5,47,447839542835683
