am31_sim.cnf,2,1,2517138
am31_sim.cnf,2,2,2507183
am31_sim.cnf,2,3,2504272
am31_sim.cnf,2,4,2517751
am31_sim.cnf,2,5,2520355
am31_sim.cnf,2,6,2518057
am31_sim.cnf,2,7,2522346
am31_sim.cnf,2,8,2524031
am31_sim.cnf,2,9,2520355
am31_sim.cnf,2,10,2516526
am31_sim.cnf,2,11,2520968
am31_sim.cnf,2,12,2516373
am31_sim.cnf,2,13,2520508
am31_sim.cnf,2,14,2521427
am31_sim.cnf,2,15,2521427
am31_sim.cnf,2,16,2523725
am31_sim.cnf,2,17,2508102
am31_sim.cnf,2,18,2509786
am31_sim.cnf,2,19,2522193
am31_sim.cnf,2,20,2517751
am31_sim.cnf,2,21,2521274
am31_sim.cnf,2,22,2514535
am31_sim.cnf,2,23,2520049
am31_sim.cnf,2,24,2527247
am31_sim.cnf,2,25,2519283
am31_sim.cnf,2,26,2528320
am31_sim.cnf,2,27,2515300
am31_sim.cnf,2,28,2518517
am31_sim.cnf,2,29,2527860
am31_sim.cnf,2,30,2514688
am31_sim.cnf,2,31,2520049
am31_sim.cnf,2,32,2515760
am31_sim.cnf,2,33,2517445
am31_sim.cnf,2,34,2525563
am31_sim.cnf,2,35,2520049
am31_sim.cnf,2,36,2525869
am31_sim.cnf,2,37,2516066
am31_sim.cnf,2,38,2520355
am31_sim.cnf,2,39,2526482
am31_sim.cnf,2,40,2518211
am31_sim.cnf,2,41,2518057
am31_sim.cnf,2,42,2517751
am31_sim.cnf,2,43,2519436
am31_sim.cnf,2,44,2523878
am31_sim.cnf,2,45,2514535
am31_sim.cnf,2,46,2515454
am31_sim.cnf,2,47,2518364
am31_sim.cnf,2,48,2516066
am31_sim.cnf,2,49,2528166
am31_sim.cnf,2,50,2520661
asb2305.cnf,2,1,2842397
asb2305.cnf,2,2,2834737
asb2305.cnf,2,3,2839785
asb2305.cnf,2,4,2846227
asb2305.cnf,2,5,2840308
asb2305.cnf,2,6,2847097
asb2305.cnf,2,7,2844486
asb2305.cnf,2,8,2844486
asb2305.cnf,2,9,2858761
asb2305.cnf,2,10,2847271
asb2305.cnf,2,11,2850927
asb2305.cnf,2,12,2846575
asb2305.cnf,2,13,2843267
asb2305.cnf,2,14,2840656
asb2305.cnf,2,15,2839089
asb2305.cnf,2,16,2850231
asb2305.cnf,2,17,2850057
asb2305.cnf,2,18,2851972
asb2305.cnf,2,19,2847445
asb2305.cnf,2,20,2836826
asb2305.cnf,2,21,2845356
asb2305.cnf,2,22,2847097
asb2305.cnf,2,23,2846575
asb2305.cnf,2,24,2840308
