Benchmark, NVars, Approx count, Approx time, Approx max, Approx min,  (max-min)/max
baital_4step,165,2251065.7,17.852961707115174,2265962,2233911,0.014144544348051732
baital_5step,177,1699507.9,22.60462839603424,1723297,1670752,0.03049097166652063
baital_90-10-5-q,460,112822234.3,4.383698987960815,113087650,112610702,0.004217507393601335
baital_XSEngine,1260,2177622064.2,9.54509334564209,2183114412,2171318261,0.0054033590430074075
baital_aaed2000,1284,2299496416.5,9.51061224937439,2313379556,2293898633,0.008420980011461639
baital_adder,1272,2230991768.8,9.418380331993102,2236395296,2221166472,0.006809540347021013
baital_adderII,1276,2235625014.7,9.572787618637085,2244700582,2224801445,0.008864940455564064
baital_aeb,1213,1907796967.1,10.137775087356568,1915659624,1900376710,0.007977885950369646
baital_aim711,1264,2189955851.2,9.76456127166748,2207402072,2179943237,0.012439435184148908
baital_aki3068net,1207,1896291613.2,9.86230640411377,1902340854,1890321620,0.006318128517677306
baital_am31_sim,1165,1700157780.2,9.798233771324158,1706689312,1693329360,0.007827993007317784
baital_asb,1231,2032025765.5,9.916067576408386,2041028655,2026245700,0.007242894392386666
baital_asb2305,1242,2059479863.9,10.33912913799286,2065265283,2052168936,0.006341242022417708
baital_assabet,1266,2125122173.2,10.482141375541687,2139176045,2118217180,0.009797634490619963
baital_at91sam7sek,1296,2303847243.6,10.417056155204772,2312996860,2297379552,0.0067519797670628915
baital_at91sam7xek,1319,2484798083.4,10.016495966911316,2493607774,2476626277,0.006810011252395141
baital_atlas_mips32_4kc,1216,1938435511.5,9.742958259582519,1943358398,1933701707,0.004969073645879292
baital_atlas_mips64_5kc,1209,1881603209.7,9.820343255996704,1886600784,1875649924,0.005804545451731351
baital_blasted_case1,187,6482880.2,8.209152793884277,6503109,6463862,0.00603511335885651
baital_blasted_case10,328,39403588.9,6.492170238494873,39497320,39240613,0.006499352361122223
baital_blasted_case100,72,390339.6,6.941999125480652,391865,388901,0.007563829380016077
baital_blasted_case102,34,33071.6,9.391434621810912,33286,32780,0.01520158625247852
baital_blasted_case103,32,29592.5,7.687355613708496,29677,29520,0.00529029214543249
baital_blasted_case105,170,5738577.5,4.608322739601135,5752425,5728256,0.004201532397206395
baital_blasted_case106,204,9916571.8,4.801183652877808,9944539,9883439,0.006144075658006872
baital_blasted_case108,205,9296039.0,6.026855111122131,9326403,9267592,0.006305860898354918
baital_blasted_case109,241,15260862.3,6.178971171379089,15278714,15236036,0.0027932979176126995
baital_blasted_case11,105,1141952.4,8.337794518470764,1149638,1137442,0.010608556780482205
baital_blasted_case110,287,19531686.6,12.477598762512207,19633854,19404857,0.011663374903368436
baital_blasted_case111,306,23548047.7,12.927147841453552,23748552,23439838,0.01299927675590495
baital_blasted_case112,137,2383400.2,13.025263595581055,2391024,2365454,0.01069416283567208
baital_blasted_case114,428,75558928.2,10.334394717216492,75789027,75293655,0.006536196856043554
baital_blasted_case116,438,77047111.5,12.376636052131653,77418810,76652163,0.00990259343950133
baital_blasted_case118,309,24427208.0,12.3036714553833,24622356,24309943,0.01268818467249844
baital_blasted_case120,284,25198785.2,7.0422684907913204,25319190,25139991,0.007077596084234922
baital_blasted_case121,291,23390040.0,9.82938323020935,23525112,23199140,0.013856342107956807
baital_blasted_case122,314,22278188.1,15.461284065246582,22400680,22132837,0.011956913807973686
baital_blasted_case123,267,15812458.6,12.703167390823364,15910246,15708294,0.01269320411513436
baital_blasted_case124,133,2617702.2,6.11995849609375,2624846,2606229,0.007092606575776255
baital_blasted_case125,393,48443171.7,14.065106773376465,48893118,48060808,0.017023050156056728
baital_blasted_case126,302,22602034.5,13.889599370956422,22830483,22384880,0.01951789631432677
baital_blasted_case127,36,37491.3,11.11928038597107,37666,37239,0.01133648383157224
baital_blasted_case131,432,79073853.7,9.862569785118103,79461197,78538807,0.011608055690376776
baital_blasted_case134,60,211332.1,8.013558197021485,212041,210765,0.006017704123259181
baital_blasted_case135,236,12783515.9,9.126819491386414,12843028,12687651,0.012098159406021694
baital_blasted_case136,211,10660725.5,7.488438701629638,10688758,10636458,0.004892991309186717
baital_blasted_case14,247,18193366.7,3.9439522981643678,18242577,18140569,0.005591753840479884
baital_blasted_case140,488,139465913.9,4.696505069732666,139768141,139159338,0.004355806664123836
baital_blasted_case145,219,12395741.2,4.424411129951477,12419691,12371714,0.003862978555585642
baital_blasted_case17,77,440844.5,8.242997932434083,442180,439965,0.0050092722420733635
baital_blasted_case19,397,74483884.9,5.327961134910583,74697112,74285622,0.005508780580432615
baital_blasted_case2,296,26671590.0,7.325627446174622,26722237,26602385,0.004485103548778495
baital_blasted_case200,14,1098.0,1.5853688955307006,1098,1098,0.0
baital_blasted_case203,214,10535764.0,7.875402784347534,10578586,10498181,0.007600732271779991
baital_blasted_case22,126,1497795.8,13.263379907608032,1507737,1492149,0.010338673124026273
baital_blasted_case24,65,283286.2,6.217906785011292,284069,282105,0.006913813193273465
baital_blasted_case25,68,305574.9,8.006476283073425,306894,303464,0.01117649742256284
baital_blasted_case31,53,137399.3,8.628431129455567,138103,136340,0.012765834196215868
baital_blasted_case32,52,132741.0,7.914205694198609,133371,131983,0.010407060005548432
baital_blasted_case33,51,128374.3,7.641635441780091,129346,127807,0.01189831923677578
baital_blasted_case34,409,60655096.8,13.911818313598634,61034565,60236761,0.013071347358664717
baital_blasted_case35,400,68315142.6,7.4890635967254635,68627957,68082684,0.007945347986972714
baital_blasted_case36,64,254357.1,11.19371564388275,255617,253480,0.008360163838868307
baital_blasted_case38,143,2618834.0,10.719363260269166,2634238,2609661,0.009329832763782164
baital_blasted_case39,245,17326018.0,6.885633111000061,17359872,17242284,0.0067735522473898425
baital_blasted_case4,103,1126120.8,7.031503176689148,1130120,1122689,0.006575407921282695
baital_blasted_case43,116,1526061.4,8.742250013351441,1536133,1515921,0.013157714859325332
baital_blasted_case44,173,5212204.1,8.075821661949158,5229177,5191438,0.007217005658825471
baital_blasted_case46,176,5469791.4,8.254576325416565,5499936,5443843,0.010198845950207421
baital_blasted_case47,118,1703076.4,6.914929628372192,1711084,1695407,0.009162028281487057
baital_blasted_case51,132,2144975.1,10.3555321931839,2157865,2131374,0.012276486249139774
baital_blasted_case54,203,8532353.1,7.739086866378784,8585573,8492167,0.010879413639602155
baital_blasted_case55,149,3425544.7,7.339747095108033,3443815,3415500,0.008221986372671006
baital_blasted_case56,202,8474590.5,7.505664873123169,8509138,8435151,0.008695005299009136
baital_blasted_case57,288,16855280.3,18.09228527545929,17010234,16728985,0.016534105292143542
baital_blasted_case59,93,847603.7,9.34050362110138,851133,843658,0.008782411209528945
baital_blasted_case6,329,38294685.2,7.378632688522339,38396719,38209392,0.004878724143070662
baital_blasted_case60,15,2174.0,1.2806739330291748,2174,2174,0.0
baital_blasted_case61,282,23050025.1,8.104070854187011,23136319,22930818,0.008882182165624532
baital_blasted_case63,96,945165.2,7.935337519645691,947121,942280,0.005111279340232135
baital_blasted_case68,178,5916521.4,9.970223355293275,5942451,5898609,0.0073777638216957955
baital_blasted_case8,160,4601309.9,5.7700931310653685,4616610,4591034,0.005539995797782356
baital_blasted_case9,279,23876173.5,6.165115070343018,23983757,23806609,0.007386165561967627
baital_blasted_case_1_b12_1,427,67008428.3,15.409296107292175,67492178,66589877,0.013368971438438392
baital_blasted_case_1_b14_1,238,13973133.7,9.14314341545105,14008718,13921010,0.006260958354647442
baital_blasted_case_1_b14_2,270,18875702.1,10.580574083328248,18951479,18758739,0.010170182496046879
baital_blasted_case_1_b14_3,304,26511897.5,10.934871792793274,26678843,26393967,0.010677974303458362
baital_blasted_squaring51,496,112539867.4,14.485717630386352,113096973,111987328,0.009811447385068388
baital_brutus,1221,1935727328.7,9.926446104049683,1945093531,1928207021,0.008681592803055803
baital_buildroot,565,226183893.3,2.2175989866256716,226407471,225887366,0.0022972077630777476
baital_busybox_1_28_0,998,1284511151.5,1.7223618268966674,1286369290,1282563464,0.0029585796470623146
baital_calm16_ceb,1173,1739369499.6,9.9123925447464,1746545756,1732484172,0.00805108251627162
baital_calm32_ceb,1173,1740799902.1,9.793799543380738,1744969889,1736423840,0.004897533793490004
baital_ceb_v850,1189,1801830387.0,10.117353940010071,1809146766,1794627636,0.008025401959013866
baital_cerf,1276,2209241101.3,10.078060007095337,2219026794,2201780876,0.007771838558520804
baital_cerfpda,1291,2300129347.2,10.134318041801453,2311282861,2288490898,0.00986117423556666
baital_cma230,1212,1905452281.8,10.15181107521057,1912325957,1895275498,0.00891608406902987
baital_cma28x,1204,1858702563.3,9.896940398216248,1868777312,1853439048,0.008207646733245443
baital_cme555,1266,2159136505.2,9.416677165031434,2168366027,2149312514,0.00878703722653371
baital_cq7708,1238,2010995552.5,10.187294673919677,2015927048,1999963825,0.007918551921726089
baital_cq7750,1267,2165513915.2,10.605883193016052,2169234349,2159608586,0.004437401152363921
baital_csb281,1233,2040996726.7,9.770404601097107,2056492585,2032977743,0.011434440450462408
baital_dreamcast,1252,2120385771.2,10.285699319839477,2133432711,2111024407,0.01050340321701386
baital_e7t,1266,2188623722.5,9.979574131965638,2197632224,2175149078,0.0102306226467127
baital_ea2468,1395,2718293341.1,11.0403263092041,2729318314,2704841038,0.008968274559418062
baital_eb40,1240,2040465638.3,9.837836313247681,2051071170,2028370606,0.01106766275691935
baital_eb40a,1241,2042962384.4,9.734308099746704,2052452248,2027973855,0.011926412915990043
baital_eb42,1234,1995664653.6,9.865516138076782,2004126631,1987259136,0.008416381848877294
baital_eb55,1270,2184538145.6,10.009322714805602,2194694136,2177613607,0.007782646665804005
baital_ebsa285,1245,2196937563.3,8.030783486366271,2202047479,2188493518,0.006155162924168721
baital_ec555,1267,2161541378.3,9.816053199768067,2169769113,2150059219,0.00908386698009006
baital_ecos-icse11,1244,2108375664.8,9.493578124046326,2117710424,2099055367,0.008809068883347954
baital_edb7xxx,1246,2062914747.1,10.041639018058778,2070696206,2055511100,0.007333333569646768
baital_edosk2674,1194,1814141486.0,10.046049427986144,1819428254,1802167946,0.009486665913895388
baital_embtoolkit,2128,10703154633.6,7.284081768989563,10753045116,10661512904,0.008512213146376983
baital_excalibur_arm9,1233,1979104818.7,10.516571068763733,1992284394,1968135919,0.012120997922147053
baital_fads,1187,1796149754.4,9.992914056777954,1802851407,1787651782,0.00843088062664723
baital_financial,771,247526565.0,22.298127579689027,249695740,244848614,0.019412129337889383
baital_flexanet,1265,2175241004.3,9.871598601341248,2185429487,2167409559,0.008245485890618442
baital_freebsd-icse11,1396,3346696419.9,3.677677607536316,3358690285,3336558748,0.006589335461754254
baital_frv400,1238,2076409135.7,9.580104732513428,2084269598,2067237409,0.008171778265318248
baital_gps4020,1213,1899297522.0,9.887149739265443,1905940227,1890791374,0.007948230896959813
baital_grg,1241,2074834544.4,9.553637719154358,2081883747,2069106170,0.0061375074465192985
baital_h8300h_sim,1182,1759059832.1,9.601131057739257,1765013497,1749571179,0.008749121763798048
baital_h8max,1202,1882515054.8,9.566466975212098,1886865346,1877669079,0.004873833217349258
baital_h8s_sim,1183,1769270771.7,9.987270021438599,1770868670,1767324694,0.0020012641592445134
baital_hs7729pci,1298,2300293919.1,10.287144470214844,2311408196,2290296820,0.009133555914759766
baital_innovator,1256,2118367311.6,10.125920057296753,2124715411,2112063865,0.005954466153208506
baital_integrator_arm7,1259,2130506960.0,9.764520478248595,2139014446,2124622928,0.006728106968567897
baital_integrator_arm9,1267,2187569134.7,9.642919516563415,2191388882,2180693590,0.004880599736473428
baital_ipaq,1258,2080519097.3,10.531227231025696,2093762143,2066094572,0.013214285630533534
baital_iq80310,1258,2162811427.2,9.804219603538513,2167193372,2150592830,0.007659926527313133
baital_iq80321,1256,2176013705.9,9.50197148323059,2180977577,2172195916,0.004026479269025516
baital_ixdp425,1247,2089141772.8,9.71927490234375,2094698795,2082608812,0.005771704757198755
baital_jmr3904,1199,1830826096.3,9.979593729972839,1840523282,1823109778,0.009461170184751838
baital_jtst,1241,2034656958.9,9.8229327917099,2043551014,2021585066,0.010748911012994168
baital_linux,1232,1980104722.7,10.034214568138122,1990737911,1972266785,0.009278532295957265
baital_lpcmt,1249,2070984198.5,10.345314455032348,2079407504,2064624639,0.007109171709519809
baital_m5272c3,1323,2514483984.1,10.127967572212219,2522208492,2509247324,0.0051388170490705015
baital_mac7100evb,1234,2002912736.3,9.889963603019714,2014077748,1995163569,0.009390987522096392
baital_mace1,1234,2022088044.0,9.713612461090088,2032568475,2014430624,0.00892361129432552
baital_malta_mips32_4kc,1232,2004650953.0,9.720498847961426,2013001588,1997690920,0.007605889678016489
baital_malta_mips64_5kc,1232,2022721754.4,9.491907572746277,2031753643,2016021582,0.007743094766534153
baital_mb93091,1250,2163725362.0,9.493525552749634,2173760813,2154834305,0.00870680338278782
baital_mb93093,1230,2042847952.3,9.524545431137085,2049613368,2031931032,0.008627156846295512
baital_mbx,1295,2353195149.8,9.674940872192384,2365480606,2343128581,0.009449253121460595
baital_mcb2100,1249,2055806148.3,10.061501598358154,2062575529,2051012695,0.005606017252423244
baital_min-1s,168,5626086.0,3.4130922317504884,5634766,5615478,0.0034230347808586904
baital_moab,1277,2258089924.6,9.667148113250732,2266960026,2245371420,0.009523152482795477
baital_mpc50,1213,1913876617.4,10.02714478969574,1920887989,1904331499,0.008619185551063384
baital_nano,1265,2172549420.1,9.846406745910645,2184897253,2161554983,0.010683463475433277
baital_npwr,1258,2188377758.5,9.720504999160767,2196206933,2180802826,0.007013959736006352
baital_ocelot,1266,2158755435.1,10.163482522964477,2165317465,2150531939,0.0068283409887889114
baital_olpce2294,1274,2211699682.9,9.790108585357666,2226309255,2202231810,0.010814959757241812
baital_olpch2294,1261,2119378226.7,9.734845232963561,2126713800,2106153107,0.009667823192758706
baital_olpcl2294,1273,2182742053.5,9.745384287834167,2193016734,2170855658,0.010105292703160924
baital_or-100-10-2-UC-30,200,5501459.5,15.021422481536865,5528637,5456836,0.012987106948783217
baital_or-50-5-3-UC-20,100,537215.6,18.402654433250426,540905,531883,0.01667945387822261
baital_or-60-5-2-UC-30,120,1174182.6,14.8408704996109,1182043,1168784,0.011217020023806241
baital_or-70-5-1-UC-20,140,1544111.3,17.75068643093109,1556457,1535224,0.01364188024468392
baital_p2106,1249,2062956078.3,10.06018295288086,2070918334,2055769557,0.007315004532670287
baital_pati,1248,2026914758.5,10.13410518169403,2040610819,2019730897,0.010232192148345167
baital_pc_i82544,1259,2174116260.4,9.31874759197235,2179490593,2164949163,0.006671939785702025
baital_pc_i82559,1259,2144201389.5,9.610096383094788,2151532070,2136166125,0.007141861938409312
baital_pc_rltk8139,1257,2172036356.4,9.475837469100952,2178213145,2165232937,0.005959108285520882
baital_pc_usb_d12,1281,2291709899.2,9.82411811351776,2296794762,2286925074,0.004297157135366194
baital_pc_vmWare,1255,2184729377.5,9.228973817825317,2187647131,2180297065,0.003359804191382637
baital_phycore,1274,2172834027.1,9.728214335441589,2183202862,2164717598,0.008467039101930236
baital_phycore229x,1360,2592633329.9,10.827644300460815,2606533962,2575633168,0.011855128093665714
baital_picasso,1248,2092321478.5,9.731693005561828,2101790450,2082808703,0.009031227161585019
baital_pid,1229,1975556461.8,9.97406439781189,1983330263,1968758743,0.007346996247593687
baital_polynomial.sk_7_25,313,13875953.6,19.813002705574036,14031465,13667843,0.025914756584576166
baital_prpmc1100,1223,2012564591.2,9.620347142219543,2018637956,2004897312,0.006806888753458077
baital_psim,1181,1766558925.0,9.849314641952514,1773091334,1755832412,0.009733803143160588
baital_rattler,1311,2465352972.4,9.241950845718383,2473613869,2453977311,0.007938408757361314
baital_ref4955,1218,1930487917.0,9.734080743789672,1943945216,1919582279,0.012532728185689776
baital_refidt334,1263,2223041194.2,9.110809588432312,2233188957,2211319431,0.009792958151368828
baital_registerlesSwap.sk_3_10,372,25096276.5,20.87386200428009,25477907,24947277,0.020827064012754266
baital_s27_3_2,20,5483.0,2.9511066198349,5483,5483,0.0
baital_s27_7_4,24,8069.0,6.3373311996459964,8069,8069,0.0
baital_s27_new_7_4,17,3004.0,2.0810295820236204,3004,3004,0.0
baital_s298_15_7,292,27655628.6,5.395169687271118,27732726,27554595,0.0064231334489079795
baital_s298_7_4,223,12326692.4,5.287631297111512,12354744,12289661,0.005267855003713553
baital_s344_3_2,197,8784498.8,4.654412317276001,8832067,8760913,0.00805632475387698
baital_s344_7_4,215,11282777.3,4.864228439331055,11324545,11244478,0.007070217832151314
baital_s349_15_7,285,25788449.8,5.371718072891236,25905048,25660123,0.009454720948596583
baital_s349_3_2,198,8569919.2,5.546583962440491,8598358,8539638,0.00682921087956561
baital_s349_7_4,216,11171650.5,5.461196947097778,11184335,11143176,0.003680057866650096
baital_s382_15_7,350,48441630.9,5.41988046169281,48613037,48310556,0.0062222197720335805
baital_s382_3_2,263,19983574.5,5.868242454528809,20028332,19911868,0.005814962524088377
baital_s382_7_4,281,24121807.8,5.935848140716553,24172058,24023291,0.006154502856149029
baital_s420_15_7,366,44743282.9,10.985257267951965,45031999,44499238,0.01183072063933915
baital_s420_new_15_7,351,39462498.6,10.72707633972168,39977921,39214392,0.019098767041937973
baital_s420_new_3_2,294,23401656.2,10.986667776107788,23497590,23289244,0.008866696542070911
baital_s420_new_7_4,312,27588293.4,10.928002405166627,27698826,27506300,0.006950691700796272
baital_s444_15_7,377,58345513.2,6.187910532951355,58491612,58171395,0.005474579842319955
baital_s444_3_2,290,26374116.2,6.132141971588135,26455996,26313320,0.0053929551546651276
baital_s444_7_4,308,33120028.9,5.332833933830261,33175586,33006735,0.005089616201504323
baital_s510_15_7,340,32851317.4,11.83843731880188,32996233,32589941,0.012313284367945881
baital_s510_3_2,298,23128767.7,10.896779251098632,23262910,22904868,0.015391109710693976
baital_s510_7_4,316,27003777.0,10.978231263160705,27269256,26699700,0.020886378418245075
baital_s526_15_7,452,91914376.1,12.59258050918579,92204837,91555531,0.007041994987746684
baital_s526_3_2,365,54778990.2,5.930036854743958,55007416,54540759,0.008483528839093259
baital_s526_7_4,383,63456996.0,5.5015308380126955,63769073,63185634,0.009149247002539931
baital_s526a_15_7,453,83622763.0,14.50197880268097,84075440,83223629,0.010131508083692455
baital_s526a_7_4,384,64185736.4,5.381291842460632,64351570,63873529,0.00742858332749302
baital_s641_3_2,489,130792738.2,6.180993890762329,131368108,130247996,0.008526513908535548
baital_sa1100mm,1222,1956747647.5,9.89720458984375,1963107667,1950702888,0.006318949901997403
baital_sam7ex256,1332,2498630367.7,10.208080816268922,2505892280,2485917583,0.007971091638464205
baital_se7751,1295,2284597272.8,10.397284555435181,2296221958,2278682959,0.007638198449803344
baital_sh4_202_md,1258,2140056719.5,10.315554070472718,2147676518,2130627312,0.007938442245425715
baital_sh7708,1253,2099680244.6,10.33461549282074,2107519808,2093850447,0.00648599408086797
baital_skmb91302,1217,1969302284.3,9.78123118877411,1976796252,1961903091,0.007533988889817057
baital_sleb,1188,1812541132.7,9.53467276096344,1817553336,1802756002,0.008141347880643432
baital_smdk2410,1265,2186258251.2,10.025439667701722,2193184899,2175164971,0.008216328686293769
baital_snds,1218,1958881936.1,9.518921494483948,1966204390,1944148806,0.011217340431225464
baital_sparc_erc32,1168,1717902874.0,9.459325647354126,1723868708,1711960975,0.006907563751658981
baital_sparc_leon,1168,1704852238.3,9.840107846260072,1711482273,1698437621,0.007621844646473881
baital_sparclite_sim,1168,1712206310.6,9.68486816883087,1721235843,1703464000,0.010325048175283671
