Benchmark, NVars, Approx count, Approx time, Approx max, Approx min,  (max-min)/max
blasted_case14,247,13560929740390.4,395.91802270412444,13645111099392,13451837571072,0.014164305949008499
blasted_case140,488,834089520830873.6,576.8846347093582,836453470830592,831230790598656,0.006243838317449885
blasted_case145,219,6132139556864.0,445.60332493782045,6156835618816,6103148527616,0.008719916288803628
blasted_case17,77,5747454771.2,481.006961607933,5760876544,5721030656,0.00691663633054241
blasted_case19,397,257423159853056.0,526.2940366506576,258660110434304,256117489795072,0.009829968119022316
blasted_case2,296,28175844455219.2,610.2551587581635,28355374088192,27977416966144,0.013329294153286883
blasted_case200,14,10995.6,34.84020500183105,11016,10960,0.005083514887436456
blasted_case203,214,3983796915404.8,554.058234500885,3993245843456,3968549781504,0.006184458187684862
blasted_case22,126,75507538329.6,438.5125606060028,75816239104,75212259328,0.00796636423987608
blasted_case24,65,1902221721.6,420.6410082101822,1912078336,1895301120,0.008774335069920482
blasted_case25,68,2211394355.2,463.07917001247404,2219311104,2202009600,0.007795889440113395
blasted_case31,53,511809945.6,367.48856072425843,515244032,510394368,0.009412363266344441
blasted_case32,52,471832985.6,418.1739063501358,473694208,469893120,0.008024349750968456
blasted_case33,51,434228428.8,437.615823841095,437125120,432275456,0.011094452773613194
blasted_case34,409,172554606084096.0,833.4522671937942,173791556665344,171592533409792,0.01265322261763543
blasted_case35,400,200557792854016.0,610.0991132497787,201279347359744,199767518871552,0.0075110959371799246
blasted_case36,64,1625135513.6,406.421110868454,1631584256,1616379904,0.009318766066838046
blasted_case38,143,195676025651.2,627.9568950653077,196763189248,194884141056,0.009549795361527967
blasted_case39,245,14483918212300.8,389.68282930850984,14572824035328,14426795147264,0.010020630710285883
blasted_case4,103,43588884889.6,487.24610397815707,43822088192,43352326144,0.010719754977029096
blasted_case43,116,71137073561.6,388.19593183994294,71403831296,70934069248,0.006578947368421052
blasted_case44,173,845464312217.6,625.2798695325852,850940395520,842082025472,0.010410094637223975
blasted_case46,176,941644736102.4,594.1910853147507,944355934208,938450354176,0.0062535531552018195
blasted_case47,118,92288109772.8,476.8110318183899,92912222208,91670708224,0.013362224629830263
blasted_case51,132,130694512640.0,520.2455873966217,131399155712,130124087296,0.009703779366700716
blasted_case54,203,2691333881856.0,654.0861087083816,2702608171008,2678985850880,0.00874056416368693
blasted_case55,149,360669878681.6,616.9901808023453,363730042880,358227116032,0.015129151291512915
blasted_case56,202,2642800751411.2,596.4646604061127,2655363530752,2629593726976,0.009704811969268095
blasted_case57,288,14061722927104.0,701.1580364465714,14108967567360,13971528613888,0.009741248097412482
blasted_case59,93,24925070950.4,448.84130945205686,25023217664,24813502464,0.008380824673147838
blasted_case6,329,61596702972313.6,557.5922672510147,61847529062400,61263413510144,0.009444444444444445
blasted_case60,15,51131.2,55.10833842754364,51584,50880,0.013647642679900745
blasted_case61,282,21902615222681.6,467.38416562080386,21973052686336,21792664059904,0.008209538702111024
blasted_case63,96,31099925299.2,334.46580398082733,31197233152,30995906560,0.006453347674105943
blasted_case68,178,1299925539225.6,490.0648291826248,1304596316160,1291711414272,0.009876543209876543
blasted_case8,160,780529775411.2,442.801309967041,784099966976,774973161472,0.011639849366655255
blasted_case9,279,23673859735552.0,468.000235247612,23888608100352,23519240912896,0.015462064005753326
blasted_case_1_b12_1,427,193967595035033.6,775.3658165931702,195713069744128,192826851721216,0.014747191011235955
blasted_case_1_b14_1,238,7256132498227.2,506.58054914474485,7282117050368,7226282475520,0.007667354762606901
blasted_case_1_b14_2,270,13513255603404.8,571.6378576278687,13572096655360,13464722472960,0.007911392405063292
blasted_case_1_b14_3,304,27632960589004.8,570.7409222364425,27745488732160,27530740367360,0.007739938080495356
blasted_squaring51,496,859653166176665.6,607.5616651058197,863941261524992,855145168502784,0.010181355392936684
brutus,1221,181495064983030976.0,914.0012799501419,182888366117748736,180355091327352832,0.01385148133897653
buildroot,565,2521839869467033.5,538.1409836053848,2531075767140352,2513483581095936,0.0069504778453518675
busybox_1_28_0,998,82788827525021696.0,608.1854280233383,83140671245910016,82190693199511552,0.011426153195090986
calm16_ceb,1173,143868897471234048.0,850.6163200378418,144502216168833024,143024472541102080,0.010226442658875092
calm32_ceb,1173,143692975610789888.0,834.9057275056839,144326294308388864,142778181936480256,0.010726474890297415
ceb_v850,1189,157868759125380288.0,843.4541853666306,158540780632276992,157274143237079040,0.007989347536617843
cerf,1276,240991838185245888.0,891.1859264135361,242420323692052480,240168523878367232,0.009288824383164005
cerfpda,1291,258752909215688288.0,954.7060173988342,259731034759757824,257831078666960896,0.007315090761311298
cma230,1212,174296342453655968.0,933.283882021904,174866329281495040,173529323142119424,0.007645875251509054
cma28x,1204,169694226584436736.0,987.1189838647842,170784942119190528,168884986026393600,0.011124845488257108
cme555,1266,231154287749208480.0,911.2977080583572,232427962018824192,230035424716783616,0.010293672419013019
cq7708,1238,197743208013653600.0,970.976279425621,199143546022789120,196891746209103872,0.011307420494699646
cq7750,1267,222224494113062912.0,981.4935923337937,223913343973326848,221380069182930944,0.011313639220615965
csb281,1233,204927856794193088.0,976.8616514921189,205758207975489536,204421201836113920,0.006497948016415869
dreamcast,1252,213139889239726496.0,1021.9232375621796,214061719788453888,212583976160722944,0.006903353057199211
e7t,1266,235538260511476928.0,1083.7245374679565,236509349181128704,234398286855798784,0.008925914906277893
ea2468,1395,360653887659363520.0,1177.4443722486496,362680507491680256,357895432887599104,0.013193636010865347
eb40,1240,200522773408671328.0,981.1206734418869,201324977092296704,199284283511144448,0.010136315973435861
eb40a,1241,201479788329487552.0,1047.3299851179122,202099033278251008,200691658394697728,0.006963788300835654
eb42,1234,194590688274494272.0,979.2858703374862,195554740069728256,193865890209464320,0.008636200071968334
eb55,1270,229810244735415104.0,1074.9570255756378,231231693367803904,228065099879809024,0.013694461351186854
ebsa285,1245,217502751378741664.0,1005.0497124195099,218635688160002048,216454257090494464,0.009977470228516253
ec555,1267,232287224530468864.0,939.9846746683121,233483493181489152,231090955879448576,0.010247136829415311
ecos-icse11,1244,214807628476737120.0,928.4560019731522,215680200904540160,214202457276809216,0.006851549755301794
edb7xxx,1246,207967786542668192.0,983.0248524188995,209347013928550400,206602632905621504,0.01310924369747899
edosk2674,1194,163607330213068800.0,953.1854316949845,164662861375733760,162833274027114496,0.011111111111111112
embtoolkit,2128,5846122676289640448.0,1150.3472692012788,5890708312600608768,5825406118003736576,0.011085626911314985
excalibur_arm9,1233,192817395921217120.0,998.4506268501282,193514046488576000,191614090395779072,0.009818181818181818
fads,1187,155187709972211296.0,860.6783501625061,155796399609348096,154494577842061312,0.008355916892502258
financial,771,2643006050847949.0,2001.797250699997,2665216185729024,2628932302012416,0.013613861386138614
flexanet,1265,233617193795426720.0,950.3520020008087,236227874204418048,232427962018824192,0.0160857908847185
freebsd-icse11,1396,562499593458574976.0,871.9367815256119,564779540769931264,559994466165850112,0.00847246449040618
frv400,1238,207454094710171232.0,1031.8965260505677,208150745277530112,205617470487134208,0.012170385395537525
gps4020,1213,174408932444340224.0,985.5091140985489,175499647979094016,173247848165408768,0.012830793905372895
grg,1241,207777790933388480.0,938.836853146553,209839595137794048,206461895417266176,0.01609657947686117
h8300h_sim,1182,148636379889270784.0,846.3914279937744,149216922028736512,148196575238160384,0.0068380099033246875
h8max,1202,170404950900631136.0,984.5132063150406,171488629560967168,169377567235637248,0.012310217480508822
h8s_sim,1183,149498397005447168.0,822.1966034173965,150307637563490304,148900262679937024,0.009363295880149813
hs7729pci,1298,270462268246851584.0,934.3697560787201,271341877549072384,269441921456275456,0.007002074688796681
innovator,1256,222752259694395392.0,930.3600190162658,223842975229149184,221098594206220288,0.012260295504558314
integrator_arm7,1259,224750732029041056.0,1017.2235448360443,225531825089413120,223772606484971520,0.0078003120124804995
integrator_arm9,1267,235151232418499776.0,976.8855199813843,236438980436951040,233131649460600832,0.013988095238095239
ipaq,1258,212302501184012288.0,929.1685975551605,213217294858321920,211598813742235648,0.007590759075907591
iq80310,1258,227607703042654208.0,1092.1551971673966,228979893554118656,226024406298656768,0.01290719114935464
iq80321,1256,225215165740613632.0,955.8385331630707,226165143787012096,224265187694215168,0.008400746733042938
ixdp425,1247,214054682914036128.0,975.4655098676682,214835775974408192,213146926114144256,0.007861120209629872
jmr3904,1199,164036579552552544.0,931.2535816431046,165507286305865728,163185117748002816,0.01403061224489796
jtst,1241,201599415194589600.0,981.7606657505036,202732351975849984,200621289650520064,0.010413051023950017
linux,1232,190115236144794816.0,974.7469114303589,190980771698180096,188799340628672512,0.011422254974207811
lpcmt,1249,209354050802968160.0,1005.2085562467576,210332176347037696,207869270300819456,0.0117096018735363
m5272c3,1323,301959318140774016.0,855.9929478883744,303078181173198848,300967118847868928,0.006965405154399814
mac7100evb,1234,195245117595346528.0,901.3179315567016,195836215046438912,194499208907063296,0.006827164929931728
mace1,1234,195357707586030784.0,1035.5341260910034,196117690023149568,194710315139596288,0.007176175098672408
malta_mips32_4kc,1232,198066904236870848.0,927.2248073577881,198510227325190144,197384327418347520,0.005671747607231478
malta_mips64_5kc,1232,198270973594986080.0,990.9629300355912,198862071046078464,197313958674169856,0.00778485491861288
mb93091,1250,219043826876232512.0,992.1490798950196,220113431787732992,218002369462403072,0.00959079283887468
mb93093,1230,198847997297242944.0,1020.7731324195862,199565758487855104,198088014860124160,0.007404795486600846
mbx,1295,272714068060536832.0,881.3281610727311,273945521083645952,271201140060717056,0.010017980991523246
mcb2100,1249,209544046412247872.0,1004.2891112089158,210684020067926016,208080376533352448,0.012358049432197728
min-1s,168,1361612007014.4,403.66408116817473,1368483954688,1354525310976,0.010200078462142017
moab,1277,249654230593516352.0,855.1823665142059,250301623039950848,248401666947153920,0.007590666291818949
mpc50,1213,175436316109334112.0,962.5113893508911,176132966676692992,174444116816429056,0.009588493807431082
nano,1265,237895613441428672.0,962.2441913366317,239253730204057600,236861192902017024,0.01
npwr,1258,227994731135631360.0,984.4896223545074,229613212251717632,226446618763722752,0.013790989886607416
ocelot,1266,231766495823554144.0,950.623722910881,233202018204778496,230809480902737920,0.010259505129752565
olpce2294,1274,243264748622184448.0,870.4345809698104,244601754761560064,242701798668763136,0.0077675489067894135
olpch2294,1261,222759296568813152.0,1023.1471368074417,223983712717504512,221309700438753280,0.011938422871504869
olpcl2294,1273,242364028696710336.0,903.7744237422943,244249911040671744,240731473831788544,0.014405070584845865
or-100-10-2-UC-30,200,1374765344358.4,659.8016791820526,1381368856576,1369020825600,0.008938981733385153
or-50-5-3-UC-20,100,12048138240.0,710.020992565155,12167675904,12016680960,0.012409513960703205
or-60-5-2-UC-30,120,59736955289.6,421.6461635351181,59995324416,59441676288,0.009228187919463088
or-70-5-1-UC-20,140,104673050624.0,625.5615386962891,105058926592,104220065792,0.007984669434685404
p2106,1249,209368124551803712.0,987.9942061662674,210261807602860032,208432220254240768,0.008701472556894244
pati,1248,211767698728262048.0,989.1308596849442,212935819881611264,210824757556281344,0.00991407799074686
pc_i82544,1259,230570227172533856.0,954.6292384386063,231653905832869888,229753949740072960,0.008201701093560146
pc_i82559,1259,230323936567912032.0,896.1896805763245,231372430856159232,229261368530829312,0.009124087591240875
pc_rltk8139,1257,234264586241861216.0,890.9611706256867,235242711785930752,232357593274646528,0.01226443314388274
pc_usb_d12,1281,251153084844500576.0,1001.7329841375351,251920104156037120,250160885551595520,0.006983240223463687
pc_vmWare,1255,226735130614851168.0,915.3939419984818,228065099879809024,225320718856880128,0.01203332304844184
phycore,1274,238184125292557120.0,921.6461389064789,240027786390011904,237353774111260672,0.011140428026971563
phycore229x,1360,329142764016605568.0,1075.8480132818222,331436785076797440,327214660426137600,0.012738853503184714
picasso,1248,211035863788814336.0,996.7524806261063,212091394951479296,210191438858682368,0.008958195089581952
pid,1229,188461570656619712.0,977.6524196624756,189643765558804480,187462334489296896,0.01150278293135436
polynomial.sk_7_25,313,6422264597708.8,1436.1046268701552,6468220747776,6362994049024,0.016268260292164674
prpmc1100,1223,183993155401338048.0,924.4374062776566,184999428443078656,183240209838637056,0.009509319132750094
psim,1181,150627815349498688.0,827.5554856777192,151327984354066432,150026162586779648,0.008602650546384562
rattler,1311,302501157470942016.0,842.3316548585892,303007812429021184,301811543778000896,0.003947979563399907
ref4955,1218,181290995624915776.0,934.9672835826874,182255047420149760,180003247606464512,0.012355212355212355
refidt334,1263,239858901403985504.0,898.1010133981705,240661105087610880,238901886483169280,0.007309941520467836
registerlesSwap.sk_3_10,372,26804890894336.0,921.8384870529175,26869315403776,26706106646528,0.006074168797953964
s27_3_2,20,482892.8,99.78393046855926,484608,481536,0.006339144215530904
s27_7_4,24,1298892.8,121.63192358016968,1304576,1292800,0.00902668759811617
s27_new_7_4,17,131756.8,73.66188666820526,132288,131296,0.007498790517658442
s298_15_7,292,28308129447936.0,557.254493522644,28381143891968,28174985461760,0.007263922518159807
s298_7_4,223,5274219839488.0,543.5365130662918,5291399708672,5259187453952,0.006087662337662338
s344_3_2,197,2746524211609.6,532.9066465139389,2757369004032,2733746683904,0.008566978193146417
s344_7_4,215,4616552972288.0,441.11363141536714,4634269712384,4595615006720,0.008341056533827619
s349_15_7,285,24471005665689.6,521.0661864042282,24567212933120,24335284699136,0.00944055944055944
s349_3_2,198,2588147292569.6,568.3440145015717,2599528955904,2575906635776,0.009087154068566708
s349_7_4,216,4438204455321.6,454.23765778541565,4456028569600,4423816314880,0.007228915662650603
s382_15_7,350,91307568739123.2,578.3778128623962,91706141704192,90915867721728,0.008617459722742601
s382_3_2,263,14464590859468.8,479.00212345123293,14577119002624,14388140441600,0.01296405421331762
s382_7_4,281,21714495655116.8,526.2915891647339,21887153340416,21603685498880,0.012951334379905808
s420_15_7,366,80216245193932.8,646.3495726823807,80607946211328,79748952752128,0.010656436487638534
s420_new_15_7,351,61557189273190.4,620.5923145771027,61967788146688,61246233640960,0.011644025505960632
s420_new_3_2,294,20626150942310.4,605.5166126966476,20787641712640,20512763805696,0.013223140495867768
s420_new_7_4,312,30051027176652.8,582.3412629604339,30193620090880,29850022707200,0.011379800853485065
s444_15_7,377,127017644824985.6,553.3484388828277,127646428037120,126375117717504,0.009959623149394347
s444_3_2,290,25208881047142.4,567.3153925180435,25348896980992,25065429139456,0.011182649949169773
s444_7_4,308,41295251557580.8,490.559955406189,41437844471808,41008347742208,0.010364842454394693
s510_15_7,340,30220248888115.2,872.7022812128067,30425548324864,29987461660672,0.014398644833427442
s510_3_2,298,15260448299417.6,764.1172224998475,15320148344832,15191299325952,0.008410428931875526
s510_7_4,316,20737820092006.4,833.5615385055542,20925080666112,20564303413248,0.017241379310344827
s526_15_7,452,448490792969830.4,563.0608889579773,450937206341632,445439648202752,0.0121914050594331
s526_3_2,365,113150054419660.8,533.801656961441,113593295044608,112734301585408,0.007562008469449486
s526_7_4,383,158116644021862.4,473.36304388046267,159291747074048,156268090097664,0.01898188093183779
s526a_15_7,453,452737656632115.2,606.1303359031677,455610130759680,450662328434688,0.01085972850678733
s526a_7_4,384,162349763788800.0,507.1289741754532,163689793585152,160941014515712,0.016792611251049538
s641_3_2,489,730020745261875.2,604.7701227426529,733099377819648,724853040611328,0.01124859392575928
sa1100mm,1222,182951697987508640.0,943.8501341581344,183873528536236032,182043941187616768,0.009950248756218905
sam7ex256,1332,302529304968613056.0,956.7674568891525,303078181173198848,300615275126980608,0.00812630601346645
se7751,1295,261075077773551200.0,1004.0445308923721,262193940805976064,259871772248113152,0.008856682769726247
sh4_202_md,1258,222118940996796416.0,981.0168629407883,223139287787372544,221380069182930944,0.007883948281299276
sh7708,1253,212569902411887424.0,1024.7234228134155,213428401090854912,211598813742235648,0.008572370590174745
skmb91302,1217,181326179997004608.0,893.6491611003876,182536522396860416,180355091327352832,0.011950655358519661
sleb,1188,156552863609257984.0,836.8335098981858,157203774492901376,155690846493081600,0.009623992837958818
smdk2410,1265,225883668810301440.0,986.5884559392929,227009568717144064,224828137647636480,0.009609423434593924
snds,1218,182529485522442656.0,947.7149610519409,183380947326992384,181762466210906112,0.008825786646201074
sparc_erc32,1168,140589713992554912.0,926.525302529335,142004125750525952,139681957192663040,0.01635282457879088
sparc_leon,1168,140558048057674960.0,884.4821797609329,141335622680838144,139611588448485376,0.01219815782922579
sparclite_sim,1168,140653045862314800.0,804.8786086082458,141265253936660480,139787510308929536,0.01046077210460772
stb,1252,215243914690638656.0,974.4551709175109,216172782113783808,214483932253519872,0.0078125
stdeval1,1190,158248750343939680.0,867.9372257471084,158400043143921664,158013015050944512,0.0024433585073300756
stm3210e_eval,1269,237501548474033760.0,1135.1197016954422,238690780250636288,236579717925306368,0.00884433962264151
tire-1,352,22542565349785.6,1045.283219408989,22677427322880,22488448761856,0.008333333333333333
ts1000,1297,276619533362397184.0,928.7601153135299,277463958292529152,275282527223021568,0.007862033984275933
ts6,1240,210993642542307744.0,947.0954266548157,212302501184012288,209769226393616384,0.011932383162081539
tutorial1.sk_1_1,67,108779929.6,426.3829671382904,109248512,108134400,0.010197960407918417
tx39_sim,1179,147116415015033248.0,966.3836715459823,147879915889360896,146578094122074112,0.008803235783963836
uClinux,1850,301375257564099392.0,877.0708391427994,302515231219777536,300826381359513600,0.005582693649685973
uE250,1249,212070284328225984.0,994.871824336052,213569138579210240,211106232532992000,0.011532125205930808
vads,1240,210501061333064096.0,990.7363737821579,211598813742235648,209417382672728064,0.010309278350515464
viper,1301,280834621138639264.0,932.6193891048431,281756451687366656,280067601827102720,0.005994005994005994
vrc4373,1247,209748115770363072.0,896.8736011981964,210754388812103680,208995170207662080,0.008347245409015025
vrc4375,1258,228431017349532864.0,921.3858776569366,229261368530829312,227502149926387712,0.007673419275629221
