Benchmark, NVars, Approx (worst), Approx Time, Exact Count, Exact Time, Mar Error
baital_blasted_case111,306,14114603252430,258.92838008403777,-1,-1,-1
baital_blasted_case112,137,142693568451,236.01637423038483,-1,-1,-1
baital_blasted_case114,428,155020402538699,243.17261557579042,-1,-1,-1
baital_blasted_case116,438,154553885032277,253.40232372283936,-1,-1,-1
baital_blasted_case118,309,15218753019328,258.16352741718293,-1,-1,-1
baital_blasted_case120,284,20480850086167,170.18561372756957,-1,-1,-1
baital_blasted_case121,291,19020320846910,191.56659729480742,-1,-1,-1
baital_blasted_case122,314,15936724729247,254.31783890724182,-1,-1,-1
baital_blasted_case123,267,8211626099835,223.41639893054963,-1,-1,-1
baital_blasted_case124,133,224436762992,157.94797122478485,-1,-1,-1
baital_blasted_case125,393,75612067776686,240.63226730823516,-1,-1,-1
baital_blasted_case126,302,16233988230843,232.56091930866242,-1,-1,-1
baital_blasted_case127,36,27062198,217.67707061767578,26882799,4362.695819616318,0.006673375045507724
baital_blasted_case131,432,168161514641349,215.13539211750032,-1,-1,-1
baital_blasted_case134,60,1331811136,166.19009420871734,-1,-1,-1
baital_blasted_case135,236,4501815958462,179.14478652477266,-1,-1,-1
baital_blasted_case136,211,3865527241524,162.46894748210906,-1,-1,-1
baital_blasted_case14,247,11198693786508,137.1787483215332,-1,-1,-1
baital_blasted_case140,488,646805427589132,160.04737174510956,-1,-1,-1
baital_blasted_case145,219,5115423389023,142.51107392311096,-1,-1,-1
baital_blasted_case17,77,5715544650,178.12363674640656,-1,-1,-1
baital_blasted_case19,397,214724434052071,145.2020130634308,-1,-1,-1
baital_blasted_case2,296,25257333511736,157.4743872642517,-1,-1,-1
baital_blasted_case200,14,10996,167.37091581821443,10996,1.3767127990722656,0.0
baital_blasted_case203,214,3495480909635,187.99015433788298,-1,-1,-1
baital_blasted_case22,126,74026615657,214.87495987415315,-1,-1,-1
baital_blasted_case24,65,1905519594,171.5547802209854,-1,-1,-1
baital_blasted_case25,68,2207855522,190.4533572912216,-1,-1,-1
baital_blasted_case31,53,512810458,179.6557993888855,-1,-1,-1
baital_blasted_case32,52,466760027,178.65546555519103,-1,-1,-1
baital_blasted_case33,51,432158894,176.6224189519882,-1,-1,-1
baital_blasted_case34,409,111854263988929,240.37459888458253,-1,-1,-1
baital_blasted_case35,400,167092281852557,168.45417695045472,-1,-1,-1
baital_blasted_case36,64,1559814910,195.9030253171921,-1,-1,-1
baital_blasted_case38,143,188317739567,225.15534341335297,-1,-1,-1
baital_blasted_case39,245,10364523370177,155.1272528409958,-1,-1,-1
baital_blasted_case4,103,42726701408,154.21922900676728,-1,-1,-1
baital_blasted_case43,116,66852772526,194.27567715644835,-1,-1,-1
baital_blasted_case44,173,763002233798,197.69105706214904,-1,-1,-1
baital_blasted_case46,176,823498985752,204.81046302318572,-1,-1,-1
baital_blasted_case47,118,87273404313,169.89977719783784,-1,-1,-1
baital_blasted_case51,132,121366637663,216.08028366565705,-1,-1,-1
baital_blasted_case54,203,2375073634092,173.39352502822877,-1,-1,-1
baital_blasted_case55,149,338652647306,184.21965970993043,-1,-1,-1
baital_blasted_case56,202,2409176679939,169.7932407617569,-1,-1,-1
baital_blasted_case57,288,8849174618930,263.14723653793334,-1,-1,-1
baital_blasted_case59,93,23249345543,173.0131352186203,-1,-1,-1
baital_blasted_case6,329,47586881940500,169.0274513721466,-1,-1,-1
baital_blasted_case60,15,50723,221.16554574966432,51058,2.1590278148651123,0.006561165733087861
baital_blasted_case61,282,19354635203380,167.26845660209656,-1,-1,-1
baital_blasted_case63,96,30187430474,160.98736875057222,-1,-1,-1
baital_blasted_case68,178,1000833040333,195.78515954017638,-1,-1,-1
baital_blasted_case8,160,694605751981,151.7582824230194,-1,-1,-1
baital_blasted_case9,279,20093377479334,148.61904950141906,-1,-1,-1
baital_blasted_case_1_b12_1,427,134055476444866,250.23486840724945,-1,-1,-1
baital_blasted_case_1_b14_1,238,6345119548399,195.48584599494933,-1,-1,-1
baital_blasted_case_1_b14_2,270,12220245866518,199.3988730430603,-1,-1,-1
baital_blasted_case_1_b14_3,304,25187111848856,202.46043825149536,-1,-1,-1
baital_blasted_squaring51,496,279249590558614,243.6248452425003,-1,-1,-1
baital_brutus,1221,127036816089966432,198.8039099931717,-1,-1,-1
baital_buildroot,565,2514982266064058,54.1337690114975,-1,-1,-1
baital_busybox_1_28_0,998,80371095972345536,52.05603511333466,-1,-1,-1
baital_calm16_ceb,1173,101892377385837264,199.97991404533386,-1,-1,-1
baital_calm32_ceb,1173,102738004154768720,199.8024062395096,-1,-1,-1
baital_ceb_v850,1189,109928176334012064,197.224232006073,-1,-1,-1
baital_cerf,1276,162708212731132736,200.05195248126984,-1,-1,-1
baital_cerfpda,1291,176739181009165056,198.87659249305725,-1,-1,-1
baital_cma230,1212,124649169183725360,197.36161494255066,-1,-1,-1
baital_cma28x,1204,116609058751498736,197.28089008331298,-1,-1,-1
baital_cme555,1266,162799535747798944,193.9109221458435,-1,-1,-1
baital_cq7708,1238,137364826624747584,200.13887631893158,-1,-1,-1
baital_cq7750,1267,166823065654020000,197.22263371944427,-1,-1,-1
baital_csb281,1233,137813894389288528,197.26984961032866,-1,-1,-1
baital_dreamcast,1252,159195745042714560,196.20766689777375,-1,-1,-1
baital_e7t,1266,161060862747810720,197.71231739521028,-1,-1,-1
baital_ea2468,1395,251613484750213920,206.6487588405609,-1,-1,-1
baital_eb40,1240,142118730180643760,196.55935859680176,-1,-1,-1
baital_eb40a,1241,141384739732227648,197.84859535694122,-1,-1,-1
baital_eb42,1234,136906867212757904,196.5114332675934,-1,-1,-1
baital_eb55,1270,164394303725381216,193.07887392044069,-1,-1,-1
baital_ebsa285,1245,169270616954477696,182.53246960639953,-1,-1,-1
baital_ec555,1267,161723317769991616,195.67959892749786,-1,-1,-1
baital_ecos-icse11,1244,152268474187620032,196.84116406440734,-1,-1,-1
baital_edb7xxx,1246,141516153829326160,198.80629065036774,-1,-1,-1
baital_edosk2674,1194,111287243791325200,199.30393359661102,-1,-1,-1
baital_embtoolkit,2128,5110289037334491136,145.4574485063553,-1,-1,-1
baital_excalibur_arm9,1233,131973990316808256,206.03824410438537,-1,-1,-1
baital_fads,1187,109384324272385536,194.96723840236663,-1,-1,-1
baital_financial,771,1865929735761298,310.2954257488251,-1,-1,-1
baital_flexanet,1265,156076911236183904,201.2859339237213,-1,-1,-1
baital_freebsd-icse11,1396,520449551678566464,91.70322647094727,-1,-1,-1
baital_frv400,1238,145413076142325312,199.5198467493057,-1,-1,-1
baital_gps4020,1213,121824675999232800,197.9023817062378,-1,-1,-1
baital_grg,1241,145912846906346496,193.5652197599411,-1,-1,-1
baital_h8300h_sim,1182,106186782250307840,191.85787630081177,-1,-1,-1
baital_h8max,1202,116891228391523328,194.64773082733154,-1,-1,-1
baital_h8s_sim,1183,107190878547307104,194.38823544979095,-1,-1,-1
baital_hs7729pci,1298,177350550973843552,202.0128428220749,-1,-1,-1
baital_innovator,1256,152694463806795072,198.44752712249755,-1,-1,-1
baital_integrator_arm7,1259,152488905230688416,197.99673624038695,-1,-1,-1
baital_integrator_arm9,1267,161075588222347168,195.78698704242706,-1,-1,-1
baital_ipaq,1258,147794318939036928,202.12477028369904,-1,-1,-1
baital_iq80310,1258,154525815444055040,198.39553995132445,-1,-1,-1
baital_iq80321,1256,158239687011161248,194.407222700119,-1,-1,-1
baital_ixdp425,1247,150349238328801280,195.49027857780456,-1,-1,-1
baital_jmr3904,1199,112827254630823120,198.19927155971527,-1,-1,-1
baital_jtst,1241,142216987487410768,194.40897326469423,-1,-1,-1
baital_linux,1232,132411273864103008,198.4469145298004,-1,-1,-1
baital_lpcmt,1249,145529529798709088,199.67903020381928,-1,-1,-1
baital_m5272c3,1323,213933015548960608,201.33617446422576,-1,-1,-1
baital_mac7100evb,1234,137045862289469584,195.49152483940125,-1,-1,-1
baital_mace1,1234,141868006446885024,195.0540714263916,-1,-1,-1
baital_malta_mips32_4kc,1232,132706075095919616,196.89731838703156,-1,-1,-1
baital_malta_mips64_5kc,1232,135585806246422384,193.590873169899,-1,-1,-1
baital_mb93091,1250,168142386850546080,191.3795613527298,-1,-1,-1
baital_mb93093,1230,146163150660609152,194.95229535102845,-1,-1,-1
baital_mbx,1295,188036190315685184,194.04848675727845,-1,-1,-1
baital_mcb2100,1249,143175711405471344,199.5815553665161,-1,-1,-1
baital_min-1s,168,1353435264828,87.91143040657043,-1,-1,-1
baital_moab,1277,173845361469434016,195.60217516422273,-1,-1,-1
baital_mpc50,1213,124908495140172128,197.03604371547698,-1,-1,-1
baital_nano,1265,157809885097165568,199.00103101730346,-1,-1,-1
baital_npwr,1258,163765341223761376,194.65079486370087,-1,-1,-1
baital_ocelot,1266,159317083512873888,198.00658597946168,-1,-1,-1
baital_olpce2294,1274,162749497594186624,195.86243686676025,-1,-1,-1
baital_olpch2294,1261,152017641773143264,197.11943802833557,-1,-1,-1
baital_olpcl2294,1273,160697740662241600,199.3314817905426,-1,-1,-1
baital_or-100-10-2-UC-30,200,1363282659219,202.45090947151184,-1,-1,-1
baital_or-50-5-3-UC-20,100,12050977970,232.7991436243057,-1,-1,-1
baital_or-60-5-2-UC-30,120,59762962154,199.52065901756288,-1,-1,-1
baital_or-70-5-1-UC-20,140,104802867986,228.05907690525055,-1,-1,-1
baital_p2106,1249,142455442977140624,200.5961936712265,-1,-1,-1
baital_pati,1248,137033380847945472,203.43968710899352,-1,-1,-1
baital_pc_i82544,1259,157908038565027040,194.7458956003189,-1,-1,-1
baital_pc_i82559,1259,153882890542711264,195.12078132629395,-1,-1,-1
baital_pc_rltk8139,1257,155497287554654976,196.26870567798613,-1,-1,-1
baital_pc_usb_d12,1281,175974650893772800,200.07802135944365,-1,-1,-1
baital_pc_vmWare,1255,163156334731326848,191.58239958286285,-1,-1,-1
baital_phycore,1274,169366710554298272,191.69450426101685,-1,-1,-1
baital_phycore229x,1360,227356423038812512,205.66840507984162,-1,-1,-1
baital_picasso,1248,146615422171372960,197.36252760887146,-1,-1,-1
baital_pid,1229,130655431950417600,198.34955415725707,-1,-1,-1
baital_polynomial.sk_7_25,313,6474081113483,236.8308490037918,-1,-1,-1
baital_prpmc1100,1223,143218823178116320,193.00803122520446,-1,-1,-1
baital_psim,1181,106181515911622656,193.71430776119232,-1,-1,-1
baital_rattler,1311,204275062210491360,189.9104424715042,-1,-1,-1
baital_ref4955,1218,127069947135756960,193.58352012634276,-1,-1,-1
baital_refidt334,1263,167591818470056640,191.5261283636093,-1,-1,-1
baital_registerlesSwap.sk_3_10,372,22798289974293,236.96916084289552,-1,-1,-1
baital_s27_3_2,20,487028,193.18309996128082,482878,14.770050764083862,0.008594303322992557
baital_s27_7_4,24,1291364,196.56372265815736,1298822,33.11568903923035,0.005742126326779189
baital_s27_new_7_4,17,132467,213.43785579204558,131774,5.7555084228515625,0.005259004052392733
baital_s298_15_7,292,25196931188046,148.11584360599517,-1,-1,-1
baital_s298_7_4,223,4803711454515,150.25609035491942,-1,-1,-1
baital_s344_3_2,197,2518784601784,144.85656986236572,-1,-1,-1
baital_s344_7_4,215,4275447252312,143.40911433696746,-1,-1,-1
baital_s349_15_7,285,22241955441358,143.8507315158844,-1,-1,-1
baital_s349_3_2,198,2330048025764,149.48556826114654,-1,-1,-1
baital_s349_7_4,216,4049466753498,149.9567708492279,-1,-1,-1
baital_s382_15_7,350,71189726897662,158.68492681980132,-1,-1,-1
baital_s382_3_2,263,13491801264108,144.36043124198915,-1,-1,-1
baital_s382_7_4,281,19632889101548,144.9915220975876,-1,-1,-1
baital_s420_15_7,366,65040646214376,189.24014427661896,-1,-1,-1
baital_s420_new_15_7,351,48523703805014,183.00831871032716,-1,-1,-1
baital_s420_new_3_2,294,16757028175924,189.50927016735076,-1,-1,-1
baital_s420_new_7_4,312,23879422274855,186.69948513507842,-1,-1,-1
baital_s444_15_7,377,108979826842249,155.187876868248,-1,-1,-1
baital_s444_3_2,290,22620869954043,149.41347994804383,-1,-1,-1
baital_s444_7_4,308,33914722987246,151.28344604969024,-1,-1,-1
baital_s510_15_7,340,29516689062567,203.51287949085236,-1,-1,-1
baital_s510_3_2,298,14745964731697,197.80030045509338,-1,-1,-1
baital_s510_7_4,316,19938384589748,196.270338344574,-1,-1,-1
baital_s526_15_7,452,213671726434235,209.9475332736969,-1,-1,-1
baital_s526_3_2,365,92965990125717,162.32499132156372,-1,-1,-1
baital_s526_7_4,383,123806562804927,156.9715707540512,-1,-1,-1
baital_s526a_15_7,453,162680887286881,224.31603801250458,-1,-1,-1
baital_s526a_7_4,384,123557741116832,157.12278394699098,-1,-1,-1
baital_s641_3_2,489,559397767856124,166.81623339653015,-1,-1,-1
baital_sa1100mm,1222,130962948616871968,198.84760510921478,-1,-1,-1
baital_sam7ex256,1332,216417549397690208,199.2435243368149,-1,-1,-1
baital_se7751,1295,173695302328575392,202.440612077713,-1,-1,-1
baital_sh4_202_md,1258,157597874820204256,205.83083946704863,-1,-1,-1
baital_sh7708,1253,147291143000262112,203.06695213317872,-1,-1,-1
baital_skmb91302,1217,136619434768120304,196.71655502319337,-1,-1,-1
baital_sleb,1188,110671181287434672,194.16029813289643,-1,-1,-1
baital_smdk2410,1265,171132439280636160,198.13641924858092,-1,-1,-1
baital_snds,1218,132435821986736960,193.75097703933716,-1,-1,-1
baital_sparc_erc32,1168,101313215007001792,191.52778201103212,-1,-1,-1
baital_sparc_leon,1168,98869762916377584,196.44431321620942,-1,-1,-1
baital_sparclite_sim,1168,99485541154858016,196.4485027074814,-1,-1,-1
baital_stb,1252,144750649650663584,199.23165380954742,-1,-1,-1
baital_stdeval1,1190,113261936831775168,193.95040209293364,-1,-1,-1
baital_stm3210e_eval,1269,159643733559446112,195.73554911613465,-1,-1,-1
baital_tire-1,352,20574485058822,228.89862065315248,-1,-1,-1
baital_ts1000,1297,185185360290683872,194.02957971096038,-1,-1,-1
baital_ts6,1240,146947219729049728,193.83503205776213,-1,-1,-1
baital_tutorial1.sk_1_1,67,109677832,326.78259737491607,-1,-1,-1
baital_tx39_sim,1179,104089823752026800,198.172838306427,-1,-1,-1
baital_uClinux,1850,302807794910392768,329.9485277414322,-1,-1,-1
baital_uClinux-config,11254,20776395684373042561024,351.9857505083084,-1,-1,-1
baital_uE250,1249,145736665817314016,199.16119270324708,-1,-1,-1
baital_vads,1240,146088571179251520,193.59652268886566,-1,-1,-1
baital_viper,1301,189164202664648992,193.51352989673615,-1,-1,-1
baital_vrc4373,1247,147727748888075360,193.8448040485382,-1,-1,-1
baital_vrc4375,1258,161088963095260192,196.8191556930542,-1,-1,-1
quick_4step,165,134060009712,220.7803839445114,-1,-1,-1
quick_XSEngine,1260,18832545961690576,256.45478682518007,-1,-1,-1
quick_aaed2000,1284,21240586159211660,272.02321314811707,-1,-1,-1
quick_adder,1272,19205342587053684,259.0424961566925,-1,-1,-1
quick_adderII,1276,20415818680601284,262.29788372516634,-1,-1,-1
quick_aeb,1213,16731989257017112,260.18375940322875,-1,-1,-1
quick_aim711,1264,20136884887967080,254.73883693218232,-1,-1,-1
quick_aki3068net,1207,11786105668839606,264.4469443321228,-1,-1,-1
quick_am31_sim,1165,9993202122214712,262.0408571243286,-1,-1,-1
quick_asb,1231,18401136000896900,259.98277018070223,-1,-1,-1
quick_asb2305,1242,17020447745495032,257.9818409204483,-1,-1,-1
quick_assabet,1266,22083189593830268,259.1043199777603,-1,-1,-1
quick_at91sam7sek,1296,25880463466100212,253.1349485397339,-1,-1,-1
quick_at91sam7xek,1319,23585865070788008,259.0929154872894,-1,-1,-1
quick_atlas_mips32_4kc,1216,13607913337851798,263.00983159542085,-1,-1,-1
quick_atlas_mips64_5kc,1209,13947855477706412,266.3451791763306,-1,-1,-1
quick_blasted_case1,187,691030178919,216.28171954154968,-1,-1,-1
quick_blasted_case10,328,6077937340520,258.1425329685211,-1,-1,-1
quick_blasted_case100,72,2072135158,249.33593797683716,-1,-1,-1
quick_blasted_case102,34,28553857,183.12317423820497,28453720,315.67639446258545,0.003519293786541795
quick_blasted_case103,32,21635248,173.78944718837738,21742299,221.8281285762787,0.004923628361471802
quick_blasted_case105,170,163567224148,231.8495702266693,-1,-1,-1
quick_blasted_case106,204,463457348653,247.33791875839233,-1,-1,-1
quick_blasted_case11,105,25380312954,221.81405823230745,-1,-1,-1
quick_blasted_case112,137,82590275476,255.27588007450103,-1,-1,-1
quick_blasted_case120,284,3160638503770,235.00260820388795,-1,-1,-1
quick_blasted_case121,291,2495956965445,282.9009443759918,-1,-1,-1
quick_blasted_case122,314,5689046439056,298.6875693798065,-1,-1,-1
quick_blasted_case123,267,2768146108429,265.21404299736025,-1,-1,-1
quick_blasted_case124,133,105420130638,211.05538585186005,-1,-1,-1
quick_blasted_case125,393,21858047400596,295.7260215997696,-1,-1,-1
quick_blasted_case126,302,5508089680086,279.7281065702438,-1,-1,-1
quick_blasted_case127,36,27062198,213.5945123910904,26882799,407.33605694770813,0.006673375045507724
quick_blasted_case134,60,638643696,225.23418753147126,-1,-1,-1
quick_blasted_case135,236,1830348343577,228.90534455776213,-1,-1,-1
quick_blasted_case14,247,1537762896367,243.1221165895462,-1,-1,-1
quick_blasted_case140,488,50048830292421,266.6616092681885,-1,-1,-1
quick_blasted_case145,219,955168477610,231.87884438037872,-1,-1,-1
quick_blasted_case17,77,5632151002,177.80607092380524,-1,-1,-1
quick_blasted_case19,397,21075670637193,278.4732350349426,-1,-1,-1
quick_blasted_case2,296,7887752874338,233.61548707485198,-1,-1,-1
quick_blasted_case200,14,10996,167.75579690933228,10996,1.7735824584960938,0.0
quick_blasted_case203,214,634342279445,267.4058020591736,-1,-1,-1
quick_blasted_case22,126,57901510587,234.0202679872513,-1,-1,-1
quick_blasted_case24,65,1907702748,176.09598569869996,-1,-1,-1
quick_blasted_case25,68,2206668675,200.0415568113327,-1,-1,-1
quick_blasted_case31,53,491246281,190.80766787528992,-1,-1,-1
quick_blasted_case32,52,457736644,182.81002786159516,-1,-1,-1
quick_blasted_case33,51,415104112,182.94601743221284,-1,-1,-1
quick_blasted_case35,400,23415939357457,280.84961717128755,-1,-1,-1
quick_blasted_case36,64,1633812753,169.28916578292848,-1,-1,-1
quick_blasted_case39,245,2364238231558,249.63554639816283,-1,-1,-1
quick_blasted_case4,103,30023810631,181.3998539686203,-1,-1,-1
quick_blasted_case43,116,37167688212,257.36872951984407,-1,-1,-1
quick_blasted_case44,173,314404479376,265.118416762352,-1,-1,-1
quick_blasted_case47,118,25737175706,230.07766163349152,-1,-1,-1
quick_blasted_case54,203,721458293312,248.21465981006622,-1,-1,-1
quick_blasted_case56,202,832005376214,228.9023962020874,-1,-1,-1
quick_blasted_case57,288,3483366494104,291.139425444603,-1,-1,-1
quick_blasted_case59,93,17139543305,175.75488188266755,-1,-1,-1
quick_blasted_case6,329,6089363478776,259.727975153923,-1,-1,-1
quick_blasted_case61,282,2160785246190,245.80472147464752,-1,-1,-1
quick_blasted_case63,96,21302614921,176.77491405010224,-1,-1,-1
quick_blasted_case68,178,545865605778,216.46166961193086,-1,-1,-1
quick_blasted_case8,160,240023743442,245.08293755054473,-1,-1,-1
quick_blasted_case9,279,2437740202664,243.9244938611984,-1,-1,-1
quick_blasted_case_1_b14_1,238,1431021952143,260.90222697257997,-1,-1,-1
quick_blasted_case_1_b14_2,270,2209658062172,270.21730122566225,-1,-1,-1
quick_blasted_case_1_b14_3,304,3721439253729,296.4525488615036,-1,-1,-1
quick_brutus,1221,14011481498173088,271.07449848651885,-1,-1,-1
quick_buildroot,565,51510535470168,267.589953160286,-1,-1,-1
quick_busybox_1_28_0,998,1383355046999758,265.5107384443283,-1,-1,-1
quick_calm16_ceb,1173,12031622854519980,264.780358338356,-1,-1,-1
quick_calm32_ceb,1173,10192707390402816,261.9730824947357,-1,-1,-1
quick_ceb_v850,1189,14803511681858908,250.28122079372406,-1,-1,-1
quick_cerf,1276,21770270529609316,262.0485793113709,-1,-1,-1
quick_cerfpda,1291,20194620216207988,268.1808661699295,-1,-1,-1
quick_cma230,1212,14182783065884512,251.875083732605,-1,-1,-1
quick_cma28x,1204,16214528414198428,253.49987289905548,-1,-1,-1
quick_cme555,1266,19928358445533520,263.2843160152435,-1,-1,-1
quick_cq7708,1238,15939149730943274,258.8338846206665,-1,-1,-1
quick_cq7750,1267,18492999243440948,263.3265907764435,-1,-1,-1
quick_csb281,1233,17531692624900246,255.8769380092621,-1,-1,-1
quick_dreamcast,1252,16990718088021572,250.39362959861757,-1,-1,-1
quick_e7t,1266,21549588041704652,258.1417101621628,-1,-1,-1
quick_ea2468,1395,32020415105536564,264.11741387844086,-1,-1,-1
quick_eb40,1240,18699832918505760,254.802303814888,-1,-1,-1
quick_eb40a,1241,16827256992893346,261.5692467451096,-1,-1,-1
quick_eb42,1234,16080745371063312,255.56367588043213,-1,-1,-1
quick_eb55,1270,18093000806496332,265.9215315103531,-1,-1,-1
quick_ebsa285,1245,17358010438238018,252.8875055551529,-1,-1,-1
quick_ec555,1267,23229762054234920,261.31919684410093,-1,-1,-1
quick_ecos-icse11,1244,6149882617259428,273.39496285915374,-1,-1,-1
quick_edb7xxx,1246,14884165496816132,270.21298179626467,-1,-1,-1
quick_edosk2674,1194,11338527537123474,263.25711448192595,-1,-1,-1
quick_embtoolkit,2128,132762547610866320,290.2917481660843,-1,-1,-1
quick_excalibur_arm9,1233,13928857363474514,261.2635749578476,-1,-1,-1
quick_fads,1187,13622346686645598,254.86624777317047,-1,-1,-1
quick_flexanet,1265,19218985040373752,261.6730940103531,-1,-1,-1
quick_freebsd-icse11,1396,10241690576275176,295.65397295951846,-1,-1,-1
quick_frv400,1238,14219466909730392,253.73188314437866,-1,-1,-1
quick_gps4020,1213,13162498215520128,266.2614640712738,-1,-1,-1
quick_grg,1241,17253005504388396,258.3682447195053,-1,-1,-1
quick_h8300h_sim,1182,12512143125255068,256.45104830265046,-1,-1,-1
quick_h8max,1202,12309553492322136,262.46437323093414,-1,-1,-1
quick_h8s_sim,1183,10690811126334608,266.4861662387848,-1,-1,-1
quick_hs7729pci,1298,19767253994165820,263.65332357883455,-1,-1,-1
quick_innovator,1256,21440880590016356,259.9397589445114,-1,-1,-1
quick_integrator_arm7,1259,17358759523232402,264.7078709602356,-1,-1,-1
quick_integrator_arm9,1267,17300150769561072,257.01581130027773,-1,-1,-1
quick_ipaq,1258,19218803457189372,264.6767046928406,-1,-1,-1
quick_iq80310,1258,17366966065246640,260.20492033958436,-1,-1,-1
quick_iq80321,1256,15859143624427402,256.23876304626464,-1,-1,-1
quick_ixdp425,1247,14030621786579792,257.9506464719772,-1,-1,-1
quick_jmr3904,1199,12928736651723890,265.3025418758392,-1,-1,-1
quick_jtst,1241,17106937531029720,261.2725893735886,-1,-1,-1
quick_linux,1232,14836522288006108,260.7079656600952,-1,-1,-1
quick_lpcmt,1249,17267611732791982,266.2214541912079,-1,-1,-1
quick_m5272c3,1323,27133170690246072,265.4580487012863,-1,-1,-1
quick_mac7100evb,1234,14710494693558972,259.44220926761625,-1,-1,-1
quick_mace1,1234,15220508124642856,268.6930029153824,-1,-1,-1
quick_malta_mips32_4kc,1232,14819181039075716,251.65360715389252,-1,-1,-1
quick_malta_mips64_5kc,1232,14008477651580024,257.6279337644577,-1,-1,-1
quick_mb93091,1250,14973898962608588,264.59873576164244,-1,-1,-1
quick_mb93093,1230,14856517979205416,256.5337161064148,-1,-1,-1
quick_mbx,1295,23766906162235824,257.804719209671,-1,-1,-1
quick_mcb2100,1249,20539419299392424,256.08297560215,-1,-1,-1
quick_moab,1277,17348094525237026,265.24479048252107,-1,-1,-1
quick_mpc50,1213,14711317752054632,259.55195326805114,-1,-1,-1
quick_nano,1265,19274887422986064,268.74842369556427,-1,-1,-1
quick_npwr,1258,18942318113335944,250.47549664974213,-1,-1,-1
quick_ocelot,1266,15544655742185744,270.7033893585205,-1,-1,-1
quick_olpce2294,1274,16860568465986748,267.43112366199495,-1,-1,-1
quick_olpch2294,1261,20892126149993696,257.404377579689,-1,-1,-1
quick_olpcl2294,1273,23814550338986804,263.867662024498,-1,-1,-1
quick_or-60-5-2-UC-30,120,13844708029,254.49011776447296,-1,-1,-1
quick_p2106,1249,18831724055098452,255.04209723472596,-1,-1,-1
quick_pati,1248,20675002254142704,259.79003367424014,-1,-1,-1
quick_pc_i82544,1259,16626577689725266,259.46382002830507,-1,-1,-1
quick_pc_i82559,1259,17195778069568082,268.38520085811615,-1,-1,-1
quick_pc_rltk8139,1257,17132487348233250,262.56087894439696,-1,-1,-1
quick_pc_usb_d12,1281,18202148009942444,255.47662858963014,-1,-1,-1
quick_pc_vmWare,1255,14884590562152314,265.2165637254715,-1,-1,-1
quick_phycore,1274,19936491941734904,271.2443794965744,-1,-1,-1
quick_phycore229x,1360,35293731036018512,260.79057080745696,-1,-1,-1
quick_picasso,1248,15704193871716822,250.51783187389373,-1,-1,-1
quick_pid,1229,15448378711116164,264.92984719276427,-1,-1,-1
quick_prpmc1100,1223,15875752153997586,264.64800407886503,-1,-1,-1
quick_psim,1181,11559321792679358,263.0745114564896,-1,-1,-1
quick_rattler,1311,21362478848575816,250.1941941022873,-1,-1,-1
quick_ref4955,1218,14635491956359552,260.03415725231173,-1,-1,-1
quick_refidt334,1263,16927818204105518,258.0687264919281,-1,-1,-1
quick_s27_3_2,20,487028,200.82671945095063,482878,13.526574611663818,0.008594303322992557
quick_s27_7_4,24,1291364,194.72039351463317,1298822,34.21280837059021,0.005742126326779189
quick_s27_new_7_4,17,132467,211.57120430469513,131774,4.452939987182617,0.005259004052392733
