Benchmark, NVars, Approx (worst), Approx Time, Exact Count, Exact Time, Mar Error
baital_blasted_case43,116,69626045,28.34298825263977,69960430,863.7175674438477,0.004779630428229215
baital_blasted_case44,173,360778814,27.406558537483214,-1,-1,-1
baital_blasted_case46,176,383377879,28.428830885887145,-1,-1,-1
baital_blasted_case47,118,82502583,23.601652026176453,82282365,2131.6686391830444,0.0026763693532629988
baital_blasted_case51,132,106031398,33.2329442024231,106872746,3012.4319458007812,0.007872428018271375
baital_blasted_case54,203,732144017,24.522257828712462,-1,-1,-1
baital_blasted_case55,149,205384031,25.710445213317872,205970723,1694.359864473343,0.0028484242394002765
baital_blasted_case56,202,728942803,24.10597710609436,-1,-1,-1
baital_blasted_case57,288,1750900949,48.79886186122894,-1,-1,-1
baital_blasted_case59,93,33292077,27.094464826583863,33440299,281.08512020111084,0.00443243644442294
baital_blasted_case6,329,5345202092,24.119381046295167,-1,-1,-1
baital_blasted_case60,15,9099,11.20111243724823,9099,0.34553980827331543,0.0
baital_blasted_case61,282,2800052269,24.576745676994324,-1,-1,-1
baital_blasted_case63,96,38929785,24.283227801322937,39062187,280.99060583114624,0.003389518359532711
baital_blasted_case68,178,429811583,30.714447236061098,-1,-1,-1
baital_blasted_case8,160,318340437,19.930444097518922,317216562,2097.1303112506866,0.003542926614279364
baital_blasted_case9,279,2913465820,20.234454011917116,-1,-1,-1
baital_blasted_case_1_b12_1,427,11022046414,43.42154746055603,-1,-1,-1
baital_blasted_case_1_b14_1,238,1389137971,29.192016935348512,-1,-1,-1
baital_blasted_case_1_b14_2,270,2105838069,31.18295512199402,-1,-1,-1
baital_blasted_case_1_b14_3,304,3345624834,31.987039518356323,-1,-1,-1
baital_blasted_squaring51,496,20049388372,42.7523010969162,-1,-1,-1
baital_brutus,1221,1006044595000,30.623564028739928,-1,-1,-1
baital_buildroot,565,62415174347,6.572023892402649,-1,-1,-1
baital_busybox_1_28_0,998,632125611662,5.155091667175293,-1,-1,-1
baital_calm16_ceb,1173,870960619642,30.76351511478424,-1,-1,-1
baital_calm32_ceb,1173,869843707983,30.451808881759643,-1,-1,-1
baital_ceb_v850,1189,910578758069,30.730572175979614,-1,-1,-1
baital_cerf,1276,1197059184370,31.035790467262267,-1,-1,-1
baital_cerfpda,1291,1261026641580,30.879455852508546,-1,-1,-1
baital_cma230,1212,989647870949,30.60579116344452,-1,-1,-1
baital_cma28x,1204,948452142064,30.010713934898376,-1,-1,-1
baital_cme555,1266,1165031248993,28.913857650756835,-1,-1,-1
baital_cq7708,1238,1059101590757,30.84710443019867,-1,-1,-1
baital_cq7750,1267,1185909469072,31.17726492881775,-1,-1,-1
baital_csb281,1233,1070781735806,30.445293617248534,-1,-1,-1
baital_dreamcast,1252,1149709635347,30.77722406387329,-1,-1,-1
baital_e7t,1266,1183416853270,30.133711767196655,-1,-1,-1
baital_ea2468,1395,1585984685499,32.56177170276642,-1,-1,-1
baital_eb40,1240,1081583349545,29.61246786117554,-1,-1,-1
baital_eb40a,1241,1082370253873,29.53333215713501,-1,-1,-1
baital_eb42,1234,1056345073716,29.930974674224853,-1,-1,-1
baital_eb55,1270,1189249912705,30.346342062950136,-1,-1,-1
baital_ebsa285,1245,1208420568508,25.93071255683899,-1,-1,-1
baital_ec555,1267,1166403426180,29.679025888442993,-1,-1,-1
baital_ecos-icse11,1244,1130104126386,29.56438581943512,-1,-1,-1
baital_edb7xxx,1246,1091790134604,30.662970447540282,-1,-1,-1
baital_edosk2674,1194,922585747088,30.512563371658324,-1,-1,-1
baital_embtoolkit,2128,10544057351404,20.877725434303283,-1,-1,-1
baital_excalibur_arm9,1233,1033371488344,31.708866119384766,-1,-1,-1
baital_fads,1187,908642903837,30.16102695465088,-1,-1,-1
baital_financial,771,62321306440,58.119346952438356,-1,-1,-1
baital_flexanet,1265,1167155577578,30.543365144729613,-1,-1,-1
baital_freebsd-icse11,1396,2247814302384,11.156033778190613,-1,-1,-1
baital_frv400,1238,1106694492672,29.687019991874696,-1,-1,-1
baital_gps4020,1213,978424114308,30.180861616134642,-1,-1,-1
baital_grg,1241,1103543537366,29.346110582351685,-1,-1,-1
baital_h8300h_sim,1182,889315629938,29.355503129959107,-1,-1,-1
baital_h8max,1202,962392756551,29.67728157043457,-1,-1,-1
baital_h8s_sim,1183,895139124884,29.96302137374878,-1,-1,-1
baital_hs7729pci,1298,1261026597491,31.075580406188966,-1,-1,-1
baital_innovator,1256,1133554876240,30.518264412879944,-1,-1,-1
baital_integrator_arm7,1259,1137940870197,30.038879108428954,-1,-1,-1
baital_integrator_arm9,1267,1185957751356,29.603367590904234,-1,-1,-1
baital_ipaq,1258,1107180321949,31.758824014663695,-1,-1,-1
baital_iq80310,1258,1159241798383,30.110794973373412,-1,-1,-1
baital_iq80321,1256,1173349590245,29.108561086654664,-1,-1,-1
baital_ixdp425,1247,1116708572495,29.720904636383057,-1,-1,-1
baital_jmr3904,1199,930859346411,30.52099726200104,-1,-1,-1
baital_jtst,1241,1080592853370,29.91356201171875,-1,-1,-1
baital_linux,1232,1035802336912,30.45769329071045,-1,-1,-1
baital_lpcmt,1249,1101535097078,31.13756024837494,-1,-1,-1
baital_m5272c3,1323,1426389715307,31.106249237060545,-1,-1,-1
baital_mac7100evb,1234,1054477166318,29.907503509521483,-1,-1,-1
baital_mace1,1234,1071896488804,29.45720272064209,-1,-1,-1
baital_malta_mips32_4kc,1232,1043160849347,30.074445962905884,-1,-1,-1
baital_malta_mips64_5kc,1232,1059302102430,29.66427848339081,-1,-1,-1
baital_mb93091,1250,1182805957661,29.53196771144867,-1,-1,-1
baital_mb93093,1230,1090100681197,29.367998600006104,-1,-1,-1
baital_mbx,1295,1306336978394,29.689955139160155,-1,-1,-1
baital_mcb2100,1249,1087104804933,30.7504930973053,-1,-1,-1
baital_min-1s,168,440057823,11.016388726234435,438717096,2850.259563922882,0.003056017219807637
baital_moab,1277,1237941366047,29.822656989097595,-1,-1,-1
baital_mpc50,1213,992516600982,30.312773251533507,-1,-1,-1
baital_nano,1265,1168762833379,30.149899983406065,-1,-1,-1
baital_npwr,1258,1189131983592,29.795498085021972,-1,-1,-1
baital_ocelot,1266,1164164911619,30.611641883850098,-1,-1,-1
baital_olpce2294,1274,1193832533739,29.943487095832825,-1,-1,-1
baital_olpch2294,1261,1131980452853,30.02439260482788,-1,-1,-1
baital_olpcl2294,1273,1175790334512,29.896922063827514,-1,-1,-1
baital_or-100-10-2-UC-30,200,432982846,37.74731698036194,-1,-1,-1
baital_or-50-5-3-UC-20,100,18672974,45.4703565120697,19084390,320.97217416763306,0.02155772335400817
baital_or-60-5-2-UC-30,120,55045401,37.450427412986755,54647343,656.742947101593,0.007284123584928914
baital_or-70-5-1-UC-20,140,77519235,44.33737349510193,78722016,1218.9787204265594,0.015278838895589258
baital_p2106,1249,1092370835716,30.892709589004518,-1,-1,-1
baital_pati,1248,1060104293855,31.064975452423095,-1,-1,-1
baital_pc_i82544,1259,1171386182858,28.94054913520813,-1,-1,-1
baital_pc_i82559,1259,1149614955404,29.551767230033875,-1,-1,-1
baital_pc_rltk8139,1257,1162829198012,29.64441051483154,-1,-1,-1
baital_pc_usb_d12,1281,1260909805138,30.351082158088683,-1,-1,-1
baital_pc_vmWare,1255,1190202046313,28.498709535598756,-1,-1,-1
baital_phycore,1274,1179740408447,29.492710089683534,-1,-1,-1
baital_phycore229x,1360,1477560124218,32.40421271324158,-1,-1,-1
baital_picasso,1248,1113050427026,29.81658751964569,-1,-1,-1
baital_pid,1229,1032704397160,30.441069650650025,-1,-1,-1
baital_polynomial.sk_7_25,313,1394610251,48.14499073028564,-1,-1,-1
baital_prpmc1100,1223,1075021989863,29.324085879325867,-1,-1,-1
baital_psim,1181,889676433107,29.668411207199096,-1,-1,-1
baital_rattler,1311,1384747071660,28.87937879562378,-1,-1,-1
baital_ref4955,1218,1002674819206,29.798589992523194,-1,-1,-1
baital_refidt334,1263,1207982266229,28.643911004066467,-1,-1,-1
baital_registerlesSwap.sk_3_10,372,3080737196,50.60535581111908,-1,-1,-1
baital_s27_3_2,20,34090,33.45296938419342,33735,0.87996506690979,0.01052319549429376
baital_s27_7_4,24,60205,36.95884010791779,59356,1.58543062210083,0.014303524496259856
baital_s27_new_7_4,17,14767,20.232841658592225,14767,0.5257244110107422,0.0
baital_s298_15_7,292,3515555396,18.388994026184083,-1,-1,-1
baital_s298_7_4,223,1182709670,18.51535906791687,-1,-1,-1
baital_s344_3_2,197,756685470,17.038740491867067,-1,-1,-1
baital_s344_7_4,215,1066695590,17.35393090248108,-1,-1,-1
baital_s349_15_7,285,3222498335,18.04878716468811,-1,-1,-1
baital_s349_3_2,198,728450011,19.421901869773865,-1,-1,-1
baital_s349_7_4,216,1039301109,19.17469024658203,-1,-1,-1
baital_s382_15_7,350,7318213920,19.57420449256897,-1,-1,-1
baital_s382_3_2,263,2272434247,19.629208517074584,-1,-1,-1
baital_s382_7_4,281,2931969418,19.475207805633545,-1,-1,-1
baital_s420_15_7,366,6539536112,31.162751960754395,-1,-1,-1
baital_s420_new_15_7,351,5455378044,30.353031730651857,-1,-1,-1
baital_s420_new_3_2,294,2689534502,31.482111191749574,-1,-1,-1
baital_s420_new_7_4,312,3387596029,31.305047631263733,-1,-1,-1
baital_s444_15_7,377,9392023158,21.0592159986496,-1,-1,-1
baital_s444_3_2,290,3262526315,20.191907620429994,-1,-1,-1
baital_s444_7_4,308,4393080731,19.26959364414215,-1,-1,-1
baital_s510_15_7,340,4126088345,34.61036212444306,-1,-1,-1
baital_s510_3_2,298,2595719109,32.60607302188873,-1,-1,-1
baital_s510_7_4,316,3171445618,32.374350094795226,-1,-1,-1
baital_s526_15_7,452,16061964393,35.76866562366486,-1,-1,-1
baital_s526_3_2,365,8573802428,20.837823271751404,-1,-1,-1
baital_s526_7_4,383,10428746544,19.503451895713805,-1,-1,-1
baital_s526a_15_7,453,13695481762,40.095546460151674,-1,-1,-1
baital_s526a_7_4,384,10494600559,19.834209656715394,-1,-1,-1
baital_s641_3_2,489,27878844552,21.156144285202025,-1,-1,-1
baital_sa1100mm,1222,1023154323924,30.173955368995667,-1,-1,-1
baital_sam7ex256,1332,1417271812745,30.998670649528503,-1,-1,-1
baital_se7751,1295,1246286108560,31.200398445129395,-1,-1,-1
baital_sh4_202_md,1258,1149552122959,31.22597007751465,-1,-1,-1
baital_sh7708,1253,1121088095892,31.118470907211304,-1,-1,-1
baital_skmb91302,1217,1037803135540,30.03722002506256,-1,-1,-1
baital_sleb,1188,919584778571,29.543903255462645,-1,-1,-1
baital_smdk2410,1265,1198605015697,30.19909539222717,-1,-1,-1
baital_snds,1218,1029328435317,29.119559407234192,-1,-1,-1
baital_sparc_erc32,1168,860194820784,28.624776458740236,-1,-1,-1
baital_sparc_leon,1168,850278276970,29.557768416404723,-1,-1,-1
baital_sparclite_sim,1168,854391289870,29.60524845123291,-1,-1,-1
baital_stb,1252,1089428769399,30.20850274562836,-1,-1,-1
baital_stdeval1,1190,934590045745,29.378678297996522,-1,-1,-1
baital_stm3210e_eval,1269,1172822715445,29.76941850185394,-1,-1,-1
baital_tire-1,352,2860539277,46.42073135375976,-1,-1,-1
baital_ts1000,1297,1301761920681,29.44247739315033,-1,-1,-1
baital_ts6,1240,1110129407768,29.47049961090088,-1,-1,-1
baital_tutorial1.sk_1_1,67,791121,68.04689917564392,812240,63.92795252799988,0.026000935684034276
baital_tx39_sim,1179,880617577382,30.19124572277069,-1,-1,-1
baital_uClinux,1850,1533947831908,63.60467743873596,-1,-1,-1
baital_uClinux-config,11254,2615688828390672,64.76011090278625,-1,-1,-1
baital_uE250,1249,1110585375090,30.308994579315186,-1,-1,-1
baital_vads,1240,1108047693670,28.911512994766234,-1,-1,-1
baital_viper,1301,1319309666921,29.24321072101593,-1,-1,-1
baital_vrc4373,1247,1082845581565,30.052061676979065,-1,-1,-1
baital_vrc4375,1258,1153047913850,30.158331775665282,-1,-1,-1
quick_4step,165,97651070,47.61750268936157,99012234,1915.8996305465698,0.013747432463749884
quick_XSEngine,1260,290349619416,54.723236775398256,-1,-1,-1
quick_aaed2000,1284,306340457367,57.396166586875914,-1,-1,-1
quick_adder,1272,294544492376,55.24525582790375,-1,-1,-1
quick_adderII,1276,303536459572,55.40973875522614,-1,-1,-1
quick_aeb,1213,270555467167,53.73001389503479,-1,-1,-1
quick_aim711,1264,304245586711,53.836945223808286,-1,-1,-1
quick_aki3068net,1207,209298025601,57.40034830570221,-1,-1,-1
quick_am31_sim,1165,189174452609,57.07200117111206,-1,-1,-1
quick_asb,1231,286093243585,54.87536141872406,-1,-1,-1
quick_asb2305,1242,272085380687,54.57925343513489,-1,-1,-1
quick_assabet,1266,322638477139,54.656396293640135,-1,-1,-1
quick_at91sam7sek,1296,359411941135,53.24330585002899,-1,-1,-1
quick_at91sam7xek,1319,338622717667,55.91363456249237,-1,-1,-1
quick_atlas_mips32_4kc,1216,232923044701,56.340860676765445,-1,-1,-1
quick_atlas_mips64_5kc,1209,235003185736,57.347562766075136,-1,-1,-1
quick_blasted_case1,187,337584069,38.56871066093445,-1,-1,-1
quick_blasted_case10,328,1214240834,55.83613245487213,-1,-1,-1
quick_blasted_case100,72,6995196,46.14194159507751,7045093,92.41959142684937,0.007082518286131922
quick_blasted_case102,34,422557,29.019502067565917,420134,6.067795753479004,0.005767207605192629
quick_blasted_case103,32,357927,26.079459929466246,359378,5.884902477264404,0.004037531512780415
quick_blasted_case105,170,109829712,49.715567231178284,108406028,2175.9507534503937,0.013132885931398575
quick_blasted_case106,204,216790720,52.010776376724245,-1,-1,-1
quick_blasted_case11,105,37154954,36.77340838909149,37346894,377.9809513092041,0.005139383210823368
quick_blasted_case112,137,74783255,48.02873933315277,75666969,1628.4614934921265,0.011678992983054469
quick_blasted_case120,284,804014058,50.54353256225586,-1,-1,-1
quick_blasted_case121,291,657302025,59.416402268409726,-1,-1,-1
quick_blasted_case122,314,1159293159,60.389250135421754,-1,-1,-1
quick_blasted_case123,267,732065900,53.556366777420045,-1,-1,-1
quick_blasted_case124,133,93768098,39.651622080802916,94543432,865.3294293880463,0.008200823511462965
quick_blasted_case125,393,2865948529,58.733988904953,-1,-1,-1
quick_blasted_case126,302,1184015138,56.10271360874176,-1,-1,-1
quick_blasted_case127,36,456768,33.51435539722443,452097,7.814244985580444,0.01033185356239922
quick_blasted_case134,60,3030336,41.60584330558777,3010213,45.09818696975708,0.006684909008100091
quick_blasted_case135,236,595903574,44.54473085403443,-1,-1,-1
quick_blasted_case14,247,501771012,52.30238604545593,-1,-1,-1
quick_blasted_case140,488,4705396734,58.56424407958984,-1,-1,-1
quick_blasted_case145,219,394344899,46.549075150489806,-1,-1,-1
quick_blasted_case17,77,13282107,26.837129378318785,13365176,125.27057242393494,0.006215331545203744
quick_blasted_case19,397,2759883210,57.415017533302304,-1,-1,-1
quick_blasted_case2,296,1641093280,45.30348463058472,-1,-1,-1
quick_blasted_case200,14,3333,11.491999912261964,3333,0.270336389541626,0.0
quick_blasted_case203,214,278822244,54.54123849868775,-1,-1,-1
quick_blasted_case22,126,61517390,41.389138388633725,61159802,713.9719836711884,0.005846781518357434
quick_blasted_case24,65,7200194,24.300789833068848,7176858,63.87388062477112,0.003251562173864942
quick_blasted_case25,68,7760292,31.204207944869996,7834372,86.31098055839539,0.009455767482064932
quick_blasted_case31,53,2758186,30.728202509880067,2738693,30.753188133239746,0.00711762873750362
quick_blasted_case32,52,2623410,28.325092244148255,2647179,29.222124099731445,0.008978992353747139
quick_blasted_case33,51,2482635,26.87384784221649,2493149,32.69474220275879,0.004217156696210295
quick_blasted_case35,400,2995781445,58.423912262916566,-1,-1,-1
quick_blasted_case36,64,6205364,25.79175772666931,6180736,60.62980651855469,0.003984638722637563
quick_blasted_case39,245,676940688,50.02231171131134,-1,-1,-1
quick_blasted_case4,103,41030770,28.97715389728546,41269137,408.98800826072693,0.0057759143352089
quick_blasted_case43,116,45888974,46.56043674945831,46325422,531.0836896896362,0.009421349685708206
quick_blasted_case44,173,186768640,52.23408613204956,185491490,2374.0848264694214,0.00688522152687436
quick_blasted_case47,118,33483303,46.49618079662323,33141588,509.73614716529846,0.010310761210356003
quick_blasted_case54,203,330850397,51.361214590072635,-1,-1,-1
quick_blasted_case56,202,374707995,43.18796291351318,-1,-1,-1
quick_blasted_case57,288,832835283,58.90905396938324,-1,-1,-1
quick_blasted_case59,93,27904004,28.462505674362184,28055182,206.64646768569946,0.005388594520612983
quick_blasted_case6,329,1198325768,55.021674394607544,-1,-1,-1
quick_blasted_case61,282,578597836,53.20232620239258,-1,-1,-1
quick_blasted_case63,96,33176168,28.083821105957032,33016559,248.17334866523743,0.0048342106153460756
quick_blasted_case68,178,281386519,39.867489361763,284385042,2923.9846074581146,0.010543884372090147
quick_blasted_case8,160,152758028,47.04766466617584,151633884,1868.19411444664,0.007413540894329397
quick_blasted_case9,279,680938006,53.35603256225586,-1,-1,-1
quick_blasted_case_1_b14_1,238,488408155,52.84585974216461,-1,-1,-1
quick_blasted_case_1_b14_2,270,640537160,55.96974020004272,-1,-1,-1
quick_blasted_case_1_b14_3,304,877822600,61.170897698402406,-1,-1,-1
quick_brutus,1221,231224130212,58.020780897140504,-1,-1,-1
quick_buildroot,565,4699620529,61.386365342140195,-1,-1,-1
quick_busybox_1_28_0,998,42490691718,61.96319589614868,-1,-1,-1
quick_calm16_ceb,1173,213188296684,57.221933937072755,-1,-1,-1
quick_calm32_ceb,1173,189289932947,55.59749257564545,-1,-1,-1
quick_ceb_v850,1189,249277228719,53.04874699115753,-1,-1,-1
quick_cerf,1276,315879580207,55.58905444145203,-1,-1,-1
quick_cerfpda,1291,299212104227,56.56726486682892,-1,-1,-1
quick_cma230,1212,242723225986,53.93272807598114,-1,-1,-1
quick_cma28x,1204,267151322371,53.95308876037598,-1,-1,-1
quick_cme555,1266,297659082847,56.06077311038971,-1,-1,-1
quick_cq7708,1238,257965410105,55.81475691795349,-1,-1,-1
quick_cq7750,1267,283006609924,56.33306546211243,-1,-1,-1
quick_csb281,1233,277480984792,54.820882725715634,-1,-1,-1
quick_dreamcast,1252,268858646483,53.594772696495056,-1,-1,-1
quick_e7t,1266,315539323655,53.62864537239075,-1,-1,-1
quick_ea2468,1395,406886615968,56.37789371013641,-1,-1,-1
quick_eb40,1240,289114654851,53.89627969264984,-1,-1,-1
quick_eb40a,1241,269698308840,55.53215444087982,-1,-1,-1
quick_eb42,1234,259595688723,54.686002016067505,-1,-1,-1
quick_eb55,1270,284018166372,57.187745213508606,-1,-1,-1
quick_ebsa285,1245,282716489395,54.07327435016632,-1,-1,-1
quick_ec555,1267,332689080557,54.49388566017151,-1,-1,-1
quick_ecos-icse11,1244,113131552909,62.27950258255005,-1,-1,-1
quick_edb7xxx,1246,244182941222,57.62232780456543,-1,-1,-1
quick_edosk2674,1194,205401860917,57.208776760101316,-1,-1,-1
quick_embtoolkit,2128,870943105728,65.58910706043244,-1,-1,-1
quick_excalibur_arm9,1233,236974866157,56.85272314548492,-1,-1,-1
quick_fads,1187,236484383042,54.16139993667603,-1,-1,-1
quick_flexanet,1265,293120277930,56.197137522697446,-1,-1,-1
quick_freebsd-icse11,1396,160139844809,66.58719296455384,-1,-1,-1
quick_frv400,1238,241463016931,55.19582672119141,-1,-1,-1
quick_gps4020,1213,220816086146,57.39813594818115,-1,-1,-1
quick_grg,1241,272120017025,55.879917407035826,-1,-1,-1
quick_h8300h_sim,1182,221168135799,54.36572167873383,-1,-1,-1
quick_h8max,1202,217127817703,56.51366932392121,-1,-1,-1
quick_h8s_sim,1183,194552398369,57.06668455600739,-1,-1,-1
quick_hs7729pci,1298,296560392876,57.687828397750856,-1,-1,-1
quick_innovator,1256,317844833470,55.13760192394257,-1,-1,-1
quick_integrator_arm7,1259,272858205265,56.165781664848325,-1,-1,-1
quick_integrator_arm9,1267,277236876940,54.82732601165772,-1,-1,-1
quick_ipaq,1258,286068311023,55.55759165287018,-1,-1,-1
quick_iq80310,1258,273891697112,55.09324746131897,-1,-1,-1
quick_iq80321,1256,258280982104,54.77639389038086,-1,-1,-1
quick_ixdp425,1247,236859729875,55.24173657894134,-1,-1,-1
quick_jmr3904,1199,223269204043,57.72401394844055,-1,-1,-1
quick_jtst,1241,269453916271,55.55859503746033,-1,-1,-1
quick_linux,1232,249973630641,55.408245706558226,-1,-1,-1
quick_lpcmt,1249,269889776786,57.93707716464996,-1,-1,-1
quick_m5272c3,1323,370484124570,56.76287851333618,-1,-1,-1
quick_mac7100evb,1234,248583723012,55.95548362731934,-1,-1,-1
quick_mace1,1234,243436117738,58.345829129219055,-1,-1,-1
quick_malta_mips32_4kc,1232,249045724381,54.183586263656615,-1,-1,-1
quick_malta_mips64_5kc,1232,239356656688,55.480633068084714,-1,-1,-1
quick_mb93091,1250,248206520978,57.46494722366333,-1,-1,-1
quick_mb93093,1230,248609674294,54.747709250450136,-1,-1,-1
quick_mbx,1295,339041045262,54.37374753952027,-1,-1,-1
quick_mcb2100,1249,313613789952,53.8986617565155,-1,-1,-1
quick_moab,1277,274669019132,57.65426738262177,-1,-1,-1
quick_mpc50,1213,246730040057,55.03338553905487,-1,-1,-1
quick_nano,1265,292496566724,56.125246620178224,-1,-1,-1
quick_npwr,1258,293106816175,52.98609175682068,-1,-1,-1
quick_ocelot,1266,253596201394,59.6769374370575,-1,-1,-1
quick_olpce2294,1274,263184630678,57.48334138393402,-1,-1,-1
quick_olpch2294,1261,312757269292,55.17606303691864,-1,-1,-1
quick_olpcl2294,1273,340593433859,54.97753660678863,-1,-1,-1
quick_or-60-5-2-UC-30,120,20748495,55.69371328353882,20576680,550.1864597797394,0.008349986489560026
quick_p2106,1249,291455426658,53.339515042304996,-1,-1,-1
quick_pati,1248,306337691534,54.03672542572021,-1,-1,-1
quick_pc_i82544,1259,263373011034,55.79900369644165,-1,-1,-1
quick_pc_i82559,1259,271140043531,57.48307354450226,-1,-1,-1
quick_pc_rltk8139,1257,269699851400,56.45205957889557,-1,-1,-1
quick_pc_usb_d12,1281,285749377031,55.13979499340057,-1,-1,-1
quick_pc_vmWare,1255,245862460706,56.866424202919006,-1,-1,-1
quick_phycore,1274,298797479709,59.15877685546875,-1,-1,-1
quick_phycore229x,1360,433275295163,54.43318719863892,-1,-1,-1
quick_picasso,1248,259436052536,53.59899723529816,-1,-1,-1
quick_pid,1229,251647704775,56.67569286823273,-1,-1,-1
quick_prpmc1100,1223,257890445387,56.9096884727478,-1,-1,-1
quick_psim,1181,203312972119,56.52423100471496,-1,-1,-1
quick_rattler,1311,316107939186,54.27965428829193,-1,-1,-1
quick_ref4955,1218,247344732954,55.99266247749328,-1,-1,-1
quick_refidt334,1263,273033169101,55.33871638774872,-1,-1,-1
quick_s27_3_2,20,34090,35.18358724117279,33735,0.8810997009277344,0.01052319549429376
