Benchmark, NVars, Approx count, Approx time, Approx max, Approx min,  (max-min)/max
baital_4step,165,1.0,1467.985589146614,0.9988091210429387,0.974213601621516,0.024624844630714307
baital_5step,177,1.0,1626.1298044681548,1.0052988600356083,0.9931015796690483,0.012132989354158769
baital_90-10-5-q,460,1.0,572.8072721481324,1.0048005590310558,0.9936607533747444,0.011086583856057698
baital_XSEngine,1260,0.7,1161.8228872060777,0.7181256551123885,0.7098470500737165,0.011528073088234574
baital_aaed2000,1284,0.7,1195.6445309638978,0.7283068807594778,0.7213281119761276,0.00958218158816897
baital_adder,1272,0.7,1123.111243224144,0.6822673537964203,0.6727503712337912,0.013949051657935344
baital_adderII,1276,0.7,1162.8264690160752,0.6750449440008508,0.6688089617338036,0.009237877155390392
baital_aeb,1213,0.7,1215.9284226179122,0.7079486694175227,0.696952955193093,0.015531795876495688
baital_aim711,1264,0.7,1152.207166314125,0.7040071851459295,0.7004373638514981,0.005070717131518238
baital_aki3068net,1207,0.7,1196.019261097908,0.6934285608779492,0.682812224761935,0.015309920466172995
baital_am31_sim,1165,0.7,1098.5338978528976,0.7202445968181399,0.7097354678022102,0.014591055680745688
baital_asb,1231,0.7,1229.1287208080291,0.7511127387236216,0.742736533585594,0.011151728237576479
baital_asb2305,1242,0.7,1212.3467235326766,0.7496225417837771,0.7366322353017876,0.01732913000598702
baital_assabet,1266,0.7,1184.1693481206894,0.6882025392117318,0.6808465668974764,0.010688673602804467
baital_at91sam7sek,1296,0.7,1276.8936963796616,0.7352109436668117,0.7295736108257914,0.007667640001255302
baital_at91sam7xek,1319,0.7,1187.8297129154205,0.752859574422807,0.7452577679801811,0.010097243497838276
baital_atlas_mips32_4kc,1216,0.7,1174.5934231758117,0.6859972338876431,0.6795225393469975,0.009438368291884554
baital_atlas_mips64_5kc,1209,0.7,1238.2048216581345,0.6811646497464553,0.6711787582046556,0.014660026097239064
baital_blasted_case1,187,0.9,822.3874685049057,0.9129905241736065,0.9031430909130285,0.010785909601297808
baital_blasted_case10,328,0.8,672.486811709404,0.791145226739579,0.7792812982839051,0.014995892100072166
baital_blasted_case100,72,1.0,499.38689889907835,0.9877389913976449,0.9751292185700229,0.012766300548466995
baital_blasted_case102,34,1.0,408.4834918498993,1.0074693691389311,0.9956300227211676,0.011751569606411388
baital_blasted_case103,32,1.0,353.69358587265015,1.008682303014873,0.9903904529023716,0.018134401741587546
baital_blasted_case105,170,0.9,655.888266158104,0.8612495837689985,0.8518661822341561,0.010895101387194621
baital_blasted_case106,204,0.9,646.7959487199784,0.8577333032622797,0.8486599731096285,0.010578264966676654
baital_blasted_case108,205,0.9,800.2369196653366,0.8945561599588948,0.8840589804112662,0.011734511501336016
baital_blasted_case109,241,0.8,632.965874671936,0.8346375959326466,0.826925050561181,0.00924059185573517
baital_blasted_case11,105,0.9,744.2727339744567,0.9207841031792504,0.9090805622949075,0.012710407188757192
baital_blasted_case110,287,1.0,1173.8538332223893,0.9760255088308015,0.9550667398859732,0.021473587273282614
baital_blasted_case111,306,1.0,1098.5065798044204,0.9694136165729436,0.9527542453413492,0.017184998174967145
baital_blasted_case112,137,0.7,821.8310086250306,0.7255906419596505,0.7186178182397698,0.009609858943396462
baital_blasted_case114,428,0.8,1093.5507065296174,0.8062804371860262,0.7966280218898047,0.011971536020282218
baital_blasted_case116,438,0.7,1018.0516160726547,0.6813253660116484,0.6753328050619831,0.008795446711084023
baital_blasted_case118,309,1.0,1092.0539030790328,0.9599081115866948,0.9506514084515916,0.009643322129867384
baital_blasted_case120,284,0.7,668.5390635490418,0.7468069641421717,0.7384570344339073,0.011180840711435608
baital_blasted_case121,291,0.9,796.8828569412232,0.8569998198595707,0.846175954104864,0.012629951026687899
baital_blasted_case122,314,0.9,865.4266622304916,0.8659411613640887,0.8544355911148668,0.01328678062964185
baital_blasted_case123,267,0.8,875.3912047863007,0.8284252462495311,0.8118849375633703,0.019965964051726418
baital_blasted_case124,133,0.9,554.1206549406052,0.9068243989070429,0.8990453016279071,0.008578394326963031
baital_blasted_case125,393,0.9,1078.119776558876,0.8609283715551113,0.8511301681292323,0.011380974015504128
baital_blasted_case126,302,0.8,840.3130038022995,0.7934025879211839,0.7787911512541239,0.018416169659017406
baital_blasted_case127,36,1.0,552.3542816877365,1.0084493967146821,0.9939212619407095,0.014406409306507861
baital_blasted_case131,432,0.7,916.2136878013611,0.7086800190369771,0.701798760304351,0.009709965778317056
baital_blasted_case134,60,1.0,484.80147495269773,0.9967437053289939,0.9876728214140381,0.009100517882841098
baital_blasted_case135,236,0.9,800.4632217168808,0.8643503652712134,0.85353179998338,0.012516412004336699
baital_blasted_case136,211,0.9,623.8483622789383,0.936032329558877,0.9251498837540203,0.01162614309484942
baital_blasted_case14,247,0.8,533.0967710256576,0.8309534408660139,0.8188102794265879,0.014613528077783077
baital_blasted_case140,488,0.8,736.9320064544678,0.775818864090338,0.7704386399249532,0.0069348973251548394
baital_blasted_case145,219,0.8,588.1143988609314,0.8381613794709952,0.8254169229646079,0.015205253807364625
baital_blasted_case17,77,1.0,659.1305983543396,0.9957559621808822,0.9868513401862956,0.008942574619471958
baital_blasted_case19,397,0.8,671.4960497140885,0.8349886620014766,0.825912042766212,0.010870350279377258
baital_blasted_case2,296,0.9,767.7295460224152,0.8975398685161697,0.8876800768205956,0.010985352340809728
baital_blasted_case200,14,1.0,202.21112082004547,1.0032846715328467,0.9981844589687727,0.005083514887436438
baital_blasted_case203,214,0.9,742.048388838768,0.8778523247213161,0.8683168690165334,0.010862254887585897
baital_blasted_case22,126,1.0,653.3875204801559,0.9813901535053058,0.9720839036159324,0.009482721888062054
baital_blasted_case24,65,1.0,592.1957884311676,1.0016278242385945,0.9906970408096565,0.010913018952171465
baital_blasted_case25,68,1.0,653.5325273036957,0.9993237331120618,0.9868499288146669,0.01248224562679938
baital_blasted_case31,53,1.0,547.1443601131439,1.0027453855322617,0.9894791231662436,0.013229941077192026
baital_blasted_case32,52,1.0,596.8293719053269,0.9890924976048893,0.9797653870491415,0.00942996795378953
baital_blasted_case33,51,1.0,614.2382427930831,0.999730352490797,0.983519929030846,0.016214795739234372
