Benchmark, NVars, Approx count, Approx time, Approx max, Approx min,  (max-min)/max
baital_4step,165,1.0,867.1804104328155,0.9985534201955852,0.9804794314555788,0.018100172083398706
baital_5step,177,1.0,976.2381519794465,1.0066883146120484,0.9856879145468989,0.02086087596362196
baital_90-10-5-q,460,1.0,357.8955926656723,1.0043318541568065,0.9950555060194111,0.0092363376696674
baital_XSEngine,1260,0.8,649.258796453476,0.8064722330058209,0.7984612728231996,0.00993333664168888
baital_aaed2000,1284,0.8,682.7540563583374,0.817648149837979,0.8040046289902124,0.016686298196198542
baital_adder,1272,0.8,662.9261206388474,0.7802278577210092,0.7718193194116821,0.010777029076977378
baital_adderII,1276,0.8,663.3888902425766,0.7764948178735311,0.768145166658959,0.010753003139722196
baital_aeb,1213,0.8,685.5612330198288,0.803034141300234,0.7915116123159528,0.014348741095396602
baital_aim711,1264,0.8,627.7606758832932,0.8013268553973333,0.7949070971407531,0.008011410341909662
baital_aki3068net,1207,0.8,652.7300901174546,0.7917437888055979,0.7843386833299291,0.0093529063067738
baital_am31_sim,1165,0.8,676.7296469926835,0.8088938159918955,0.8006105632423035,0.010240222617395996
baital_asb,1231,0.8,656.3324391126632,0.8419498771249236,0.8311981543854059,0.012770027090249774
baital_asb2305,1242,0.8,668.1305922985077,0.833379450656376,0.827614825375612,0.006917167535416997
baital_assabet,1266,0.8,644.6895246267319,0.7850467136441368,0.7786227280702308,0.008182934164626036
baital_at91sam7sek,1296,0.8,712.0158693552017,0.823858085018305,0.8137763541854379,0.012237217812389517
baital_at91sam7xek,1319,0.8,729.9906072378159,0.835705655525722,0.8261150436302922,0.011476064367898215
baital_atlas_mips32_4kc,1216,0.8,666.2594764709472,0.7838073215639234,0.7771399762419329,0.008506357542931909
baital_atlas_mips64_5kc,1209,0.8,674.0096700668335,0.7792857958787045,0.7705977860028134,0.011148682449799737
baital_blasted_case1,187,1.0,437.71633698940275,0.9563408790397808,0.9418944560741931,0.01510593480024899
baital_blasted_case10,328,0.9,417.3666520357132,0.8657477630622287,0.8546839616238981,0.012779474473254022
baital_blasted_case100,72,1.0,250.05959582328796,0.9989213397386297,0.9897492957045119,0.009181948236802864
baital_blasted_case102,34,1.0,189.97611854076385,1.0027429991883117,0.990516666532362,0.01219288757522761
baital_blasted_case103,32,1.0,173.38769097328185,1.0040950604193342,0.9946153817454633,0.009441017138269711
baital_blasted_case105,170,0.9,373.68255202770234,0.9170529279240801,0.9091241184752741,0.008645967105469434
baital_blasted_case106,204,0.9,333.22866199016573,0.916759559436112,0.9118984782355692,0.0053024603348916614
baital_blasted_case108,205,0.9,412.9000403881073,0.9514633927510101,0.9371900778613647,0.015001433579463687
baital_blasted_case109,241,0.9,357.75169732570646,0.9119259923343783,0.902963997489537,0.009827546226531026
baital_blasted_case11,105,0.9,402.7847853422165,0.956401965046186,0.9419771207840675,0.015082407595661877
baital_blasted_case110,287,1.0,603.3998676538467,0.9912538488655269,0.9752557857694993,0.01613921914586974
baital_blasted_case111,306,1.0,660.7779212713242,0.9849685383846708,0.9694509925943945,0.0157543567997865
baital_blasted_case112,137,0.8,446.46533675193785,0.7960447068740465,0.7848021899972403,0.014122971712171759
baital_blasted_case114,428,0.9,578.0848606348038,0.8652624241004171,0.8554950247877852,0.0112883664430323
baital_blasted_case116,438,0.8,566.2058684110641,0.7590214855242589,0.7507033949502866,0.010958965895711008
baital_blasted_case118,309,1.0,626.8992042541504,0.986094404140423,0.9712750372855141,0.01502834494616866
baital_blasted_case120,284,0.8,407.99117636680603,0.8329568327817657,0.8218494648058738,0.013334866272478218
baital_blasted_case121,291,0.9,420.768058013916,0.9188133770670258,0.9014023961139445,0.01894942040206197
baital_blasted_case122,314,0.9,569.7991148233414,0.9012871689588666,0.8901598241135976,0.012346059312175608
baital_blasted_case123,267,0.9,432.95187439918516,0.8772428903033144,0.8655884233557097,0.013285336451772213
baital_blasted_case124,133,0.9,343.81396441459657,0.94973301274686,0.9420396637742536,0.00810053864544023
baital_blasted_case125,393,0.9,618.567921924591,0.9010289224036594,0.891281238833591,0.010818391427507854
baital_blasted_case126,302,0.8,469.7576019525528,0.8552756900355918,0.8419779320119244,0.015547920019934176
baital_blasted_case127,36,1.0,259.4862496852875,1.0059990993309316,0.9906050373972779,0.015302262143069442
baital_blasted_case131,432,0.8,534.5701252222061,0.7906195735653707,0.7864067797972569,0.0053284713773475295
baital_blasted_case134,60,1.0,273.65915451049807,1.0004883355324228,0.992281417765314,0.008202911993712933
baital_blasted_case135,236,0.9,485.0965958118439,0.9049963076557932,0.8884409714215563,0.018293263844490235
baital_blasted_case136,211,1.0,385.00647296905515,0.9786527155836187,0.9655795383622261,0.013358341537525275
baital_blasted_case14,247,0.9,356.69864110946656,0.9072014770938731,0.8976808346427853,0.010494518242613823
baital_blasted_case140,488,0.9,488.16208920478823,0.871374793846833,0.8630442598930739,0.009560219107305812
baital_blasted_case145,219,0.9,370.7271468639374,0.9041841859983518,0.892824813327958,0.012563118053045092
baital_blasted_case17,77,1.0,330.3051202774048,1.003015751530084,0.9929012903255781,0.010084050214641626
baital_blasted_case19,397,0.9,446.27176692485807,0.9039424824693081,0.8968650566333055,0.007829509037642639
