Benchmark, NVars, Approx (worst), Approx Time, Exact Count, Exact Time, Mar Error
pc_vmWare,1255,1338419183616,393.70060415267943,-1,-1,-1
phycore,1274,1373852663808,384.8932837724686,-1,-1,-1
phycore229x,1360,1713691951104,457.1448002576828,-1,-1,-1
picasso,1248,1275068416000,416.6614892721176,-1,-1,-1
pid,1229,1179505393664,375.79215800762177,-1,-1,-1
polynomial.sk_7_25,313,1374683136,497.9366921186447,-1,-1,-1
prpmc1100,1223,1161520218112,388.6781366109848,-1,-1,-1
psim,1181,1017101942784,380.0085476875305,-1,-1,-1
rattler,1311,1619202670592,398.7070246219635,-1,-1,-1
ref4955,1218,1151051235328,358.19788587093353,-1,-1,-1
refidt334,1263,1387274436608,360.6899034976959,-1,-1,-1
registerlesSwap.sk_3_10,372,3370123264,374.5528841018677,-1,-1,-1
s27_3_2,20,33648,29.106849336624144,33735,1.5577988624572754,0.002578923966207203
s27_7_4,24,59200,35.28205087184906,59356,3.063169002532959,0.002628209448076016
s27_new_7_4,17,14808,20.475489997863768,14767,0.6153786182403564,0.002776461027967766
s298_15_7,292,3578789888,245.41380891799926,-1,-1,-1
s298_7_4,223,1194852352,200.07201681137084,-1,-1,-1
s344_3_2,197,766246912,207.312007522583,-1,-1,-1
s344_7_4,215,1072693248,208.00856080055237,-1,-1,-1
s349_15_7,285,3260022784,234.13682100772857,-1,-1,-1
s349_3_2,198,740294656,180.4233561515808,-1,-1,-1
s349_7_4,216,1056440320,200.66636168956757,-1,-1,-1
s382_15_7,350,7715422208,252.18953003883362,-1,-1,-1
s382_3_2,263,2294808576,205.08278336524964,-1,-1,-1
s382_7_4,281,2990538752,223.5977277994156,-1,-1,-1
s420_15_7,366,7331643392,271.110288310051,-1,-1,-1
s420_new_15_7,351,6201278464,275.97083621025087,-1,-1,-1
s420_new_3_2,294,3038773248,276.9450925827026,-1,-1,-1
s420_new_7_4,312,3873439744,271.99914705753326,-1,-1,-1
s444_15_7,377,9781116928,239.83061015605927,-1,-1,-1
s444_3_2,290,3340763136,247.27614636421202,-1,-1,-1
s444_7_4,308,4608491520,214.05135276317597,-1,-1,-1
s510_15_7,340,4143972352,342.1068156719208,-1,-1,-1
s510_3_2,298,2619342848,296.0505503177643,-1,-1,-1
s510_7_4,316,3221225472,331.19132602214813,-1,-1,-1
s526_15_7,452,22036873216,262.5790534973145,-1,-1,-1
s526_3_2,365,9019850752,227.49270033836365,-1,-1,-1
s526_7_4,383,11223957504,239.23496961593628,-1,-1,-1
s526a_15_7,453,22162702336,251.59752044677734,-1,-1,-1
s526a_7_4,384,11387535360,218.0045625448227,-1,-1,-1
s641_3_2,489,29972496384,258.8376871109009,-1,-1,-1
sa1100mm,1222,1156419944448,404.807266163826,-1,-1,-1
sam7ex256,1332,1612760219648,466.2110065460205,-1,-1,-1
se7751,1295,1470489427968,455.1901773929596,-1,-1,-1
sh4_202_md,1258,1320165572608,441.59163546562195,-1,-1,-1
sh7708,1253,1282584608768,408.7799510717392,-1,-1,-1
skmb91302,1217,1152393412608,363.9599592208862,-1,-1,-1
sleb,1188,1044482359296,404.8797031164169,-1,-1,-1
smdk2410,1265,1333050474496,404.62284419536593,-1,-1,-1
snds,1218,1153735589888,389.8250408887863,-1,-1,-1
sparc_erc32,1168,973346963456,401.91722586154935,-1,-1,-1
sparc_leon,1168,973883834368,415.252568936348,-1,-1,-1
sparclite_sim,1168,972810092544,371.1677618265152,-1,-1,-1
stb,1252,1293322027008,430.755043888092,-1,-1,-1
stdeval1,1190,1052266987520,404.98708226680753,-1,-1,-1
stm3210e_eval,1269,1374926405632,404.14367299079896,-1,-1,-1
tire-1,352,2937061376,431.63781931400297,-1,-1,-1
ts1000,1297,1526860873728,402.8788862705231,-1,-1,-1
ts6,1240,1271310319616,414.9544016122818,-1,-1,-1
tutorial1.sk_1_1,67,809472,108.78112761974334,812240,48.5755500793457,0.003407859745887915
tx39_sim,1179,1005022347264,401.4764038085938,-1,-1,-1
uClinux,1850,1516123455488,379.6705232143402,-1,-1,-1
uClinux-config,11254,2899412162445312,2230.3592505693437,-1,-1,-1
uE250,1249,1276142157824,410.63462498188017,-1,-1,-1
vads,1240,1275068416000,387.4258210420609,-1,-1,-1
viper,1301,1542430130176,449.7386455774307,-1,-1,-1
vrc4373,1247,1268089094144,395.8040365219116,-1,-1,-1
vrc4375,1258,1342714150912,382.95847795009615,-1,-1,-1
