Benchmark, NVars, Approx count, Approx time, Approx max, Approx min,  (max-min)/max
4step,165,29696.0,30.89057457447052,29736,29624,0.003766478342749529
5step,177,23947.2,34.32134280204773,24040,23872,0.006988352745424293
90-10-5-q,460,387507.2,68.88568625450134,387968,387072,0.0023094688221709007
XSEngine,1260,2974822.4,158.4664362668991,2980864,2968576,0.004122294744074201
aaed2000,1284,3077120.0,153.37286083698274,3084288,3073024,0.0036520584329349268
adder,1272,3039948.8,137.86409559249878,3046400,3035136,0.0036974789915966387
adderII,1276,3060121.6,147.83278529644014,3065856,3052544,0.004342017368069473
aeb,1213,2723225.6,150.613813996315,2731008,2715648,0.00562429696287964
aim711,1264,2987929.6,145.78805420398712,2992128,2983936,0.0027378507871321013
aki3068net,1207,2725683.2,149.88296444416045,2729984,2720768,0.0033758439609902473
am31_sim,1165,2520268.8,144.11580042839051,2524160,2513920,0.004056795131845842
asb,1231,2812620.8,156.44863178730012,2817024,2805760,0.003998545983278807
asb2305,1242,2843340.8,149.566677069664,2850816,2840576,0.0035919540229885057
assabet,1266,2939392.0,150.41077735424042,2947072,2931712,0.005211952744961779
at91sam7sek,1296,3072409.6,148.43948783874512,3076096,3067904,0.002663115845539281
at91sam7xek,1319,3217920.0,151.81797471046448,3224576,3211264,0.00412829469672912
atlas_mips32_4kc,1216,2765004.8,140.82354798316956,2770944,2760704,0.003695491500369549
atlas_mips64_5kc,1209,2732851.2,141.51323282718658,2738176,2729984,0.0029917726252804786
blasted_case1,187,60539.2,36.77811253070831,60640,60480,0.002638522427440633
blasted_case10,328,198777.6,64.98762505054474,198912,198528,0.0019305019305019305
blasted_case100,72,9342.8,20.70629804134369,9356,9336,0.0021376656690893546
blasted_case102,34,1811.0,0.08158812522888184,1811,1811,0.0
blasted_case103,32,1690.0,0.07510027885437012,1690,1690,0.0
blasted_case105,170,55411.2,36.503944516181946,55440,55376,0.0011544011544011544
blasted_case106,204,79584.0,44.99002408981323,79680,79456,0.002811244979919679
blasted_case108,205,75699.2,52.9509495973587,75808,75488,0.004221190375685944
blasted_case109,241,105222.4,50.777186560630795,105376,105120,0.0024293956878226543
blasted_case11,105,19382.4,27.879755043983458,19400,19352,0.002474226804123711
blasted_case110,287,134937.6,57.748307299613955,135104,134688,0.0030791094268119374
blasted_case111,306,153030.4,69.96967349052429,153344,152576,0.005008347245409015
blasted_case112,137,33640.8,27.581672310829163,33656,33600,0.0016638935108153079
blasted_case114,428,326976.0,80.07474989891053,327424,326528,0.002736512900703675
blasted_case116,438,342912.0,79.39630625247955,343808,342272,0.004467609828741623
blasted_case118,309,156691.2,70.34762964248657,156928,156416,0.0032626427406199023
blasted_case120,284,149996.8,59.531307101249695,150080,149824,0.0017057569296375266
blasted_case121,291,141577.6,54.80705025196075,141888,141408,0.0033829499323410014
blasted_case122,314,144537.6,60.16226944923401,144672,144352,0.0022119000221190004
blasted_case123,267,112332.8,51.30709002017975,112576,112160,0.003695281409891984
blasted_case124,133,32861.6,25.039787673950194,32888,32840,0.001459498905375821
blasted_case125,393,238342.4,66.06720860004425,238912,238016,0.003750334851326011
blasted_case126,302,143552.0,57.23758749961853,143776,143360,0.0028933897173380814
