Benchmark, NVars, Approx (worst), Approx Time, Exact Count, Exact Time, Mar Error
baital_blasted_case121,291,23199140,9.82938323020935,23403421,269.7554097175598,0.008728681161613083
baital_blasted_case122,314,22132837,15.461284065246582,22269996,303.5526559352875,0.00615891444255311
baital_blasted_case123,267,15910246,12.703167390823364,15800550,227.84803223609924,0.0069425431393211
baital_blasted_case124,133,2606229,6.11995849609375,2618077,26.578564882278442,0.0045254589532699
baital_blasted_case125,393,48893118,14.065106773376465,-1,-1,-1
baital_blasted_case126,302,22384880,13.889599370956422,22608119,311.17363381385803,0.009874284543530579
baital_blasted_case127,36,37239,11.11928038597107,37470,0.6947982311248779,0.006164931945556445
baital_blasted_case131,432,79461197,9.862569785118103,-1,-1,-1
baital_blasted_case134,60,210765,8.013558197021485,211730,2.3857579231262207,0.004557691399423794
baital_blasted_case135,236,12843028,9.126819491386414,12762475,125.3027093410492,0.006311706781012304
baital_blasted_case136,211,10688758,7.488438701629638,10644402,92.68323349952698,0.004167072983526928
baital_blasted_case14,247,18242577,3.9439522981643678,18179036,188.94633507728577,0.0034952898492527328
baital_blasted_case140,488,139768141,4.696505069732666,-1,-1,-1
baital_blasted_case145,219,12371714,4.424411129951477,12399577,108.3461902141571,0.0022470927838909344
baital_blasted_case17,77,442180,8.242997932434083,440555,6.102329730987549,0.0036885292415248946
baital_blasted_case19,397,74285622,5.327961134910583,74535777,703.1618330478668,0.0033561735057783056
baital_blasted_case2,296,26602385,7.325627446174622,26695984,870.8682088851929,0.0035061078849912405
baital_blasted_case200,14,1098,1.5853688955307006,1098,0.0842900276184082,0.0
baital_blasted_case203,214,10578586,7.875402784347534,10536601,110.7361946105957,0.0039846815875442185
baital_blasted_case22,126,1507737,13.263379907608032,1496949,22.17147922515869,0.007206658343069804
baital_blasted_case24,65,282105,6.217906785011292,283449,3.5360727310180664,0.004741593725855445
baital_blasted_case25,68,303464,8.006476283073425,305663,3.6063573360443115,0.007194197531268096
baital_blasted_case31,53,136340,8.628431129455567,137540,1.948706865310669,0.008724734622655227
baital_blasted_case32,52,133371,7.914205694198609,132632,2.0175416469573975,0.005571807708546957
baital_blasted_case33,51,129346,7.641635441780091,128354,1.9236183166503906,0.007728625520046123
baital_blasted_case34,409,60236761,13.911818313598634,60685292,2878.0592968463898,0.007391098983259403
baital_blasted_case35,400,68627957,7.4890635967254635,68233596,834.6262664794922,0.0057795722799073935
baital_blasted_case36,64,255617,11.19371564388275,254548,2.8158841133117676,0.004199600861134246
baital_blasted_case38,143,2634238,10.719363260269166,2618381,38.85426878929138,0.006056032334484554
baital_blasted_case39,245,17242284,6.885633111000061,17321780,144.43667268753052,0.004589366681715158
baital_blasted_case4,103,1130120,7.031503176689148,1126032,13.604439973831177,0.003630447447319437
baital_blasted_case43,116,1515921,8.742250013351441,1526546,18.444441318511963,0.006960157112854771
baital_blasted_case44,173,5191438,8.075821661949158,5219002,57.60436797142029,0.005281469522333964
baital_blasted_case46,176,5443843,8.254576325416565,5475055,60.61939287185669,0.005700764649852833
baital_blasted_case47,118,1695407,6.914929628372192,1703998,18.387365579605103,0.0050416725841227516
baital_blasted_case51,132,2131374,10.3555321931839,2147294,25.9203200340271,0.007413982435567743
baital_blasted_case54,203,8585573,7.739086866378784,8536974,372.49794125556946,0.005692766547022399
baital_blasted_case55,149,3443815,7.339747095108033,3420047,36.17054510116577,0.006949612095974119
baital_blasted_case56,202,8435151,7.505664873123169,8483939,88.24488282203674,0.005750630691710537
baital_blasted_case57,288,17010234,18.09228527545929,16839767,238.2226631641388,0.010122883529207975
baital_blasted_case59,93,843658,9.34050362110138,848234,9.418831586837769,0.005394737772831553
baital_blasted_case6,329,38209392,7.378632688522339,38315084,4005.136645078659,0.002758495844613051
baital_blasted_case60,15,2174,1.2806739330291748,2174,0.11553525924682617,0.0
baital_blasted_case61,282,22930818,8.104070854187011,23046694,256.5456759929657,0.005027879486749813
baital_blasted_case63,96,942280,7.935337519645691,945414,9.427871227264404,0.003314949852657143
baital_blasted_case68,178,5898609,9.970223355293275,5929911,73.73315167427063,0.005278662698310312
baital_blasted_case8,160,4616610,5.7700931310653685,4601429,48.779597997665405,0.0032991924899851764
baital_blasted_case9,279,23983757,6.165115070343018,23865754,355.45948600769043,0.00494444885336537
baital_blasted_case_1_b12_1,427,67492178,15.409296107292175,66994047,3647.4813981056213,0.0074354516902076385
baital_blasted_case_1_b14_1,238,13921010,9.14314341545105,13971710,139.428959608078,0.0036287612611484205
baital_blasted_case_1_b14_2,270,18758739,10.580574083328248,18871598,213.9641125202179,0.005980362659272416
baital_blasted_case_1_b14_3,304,26678843,10.934871792793274,26494114,309.2738606929779,0.006972454334574087
baital_blasted_squaring51,496,111987328,14.485717630386352,112752500,1178.9994268417358,0.006786297421343208
baital_brutus,1221,1945093531,9.926446104049683,-1,-1,-1
baital_buildroot,565,226407471,2.2175989866256716,-1,-1,-1
baital_busybox_1_28_0,998,1286369290,1.7223618268966674,-1,-1,-1
baital_calm16_ceb,1173,1746545756,9.9123925447464,-1,-1,-1
baital_calm32_ceb,1173,1744969889,9.793799543380738,-1,-1,-1
baital_ceb_v850,1189,1809146766,10.117353940010071,-1,-1,-1
baital_cerf,1276,2219026794,10.078060007095337,-1,-1,-1
baital_cerfpda,1291,2311282861,10.134318041801453,-1,-1,-1
baital_cma230,1212,1912325957,10.15181107521057,-1,-1,-1
baital_cma28x,1204,1868777312,9.896940398216248,-1,-1,-1
baital_cme555,1266,2168366027,9.416677165031434,-1,-1,-1
baital_cq7708,1238,2015927048,10.187294673919677,-1,-1,-1
baital_cq7750,1267,2169234349,10.605883193016052,-1,-1,-1
baital_csb281,1233,2056492585,9.770404601097107,-1,-1,-1
baital_dreamcast,1252,2133432711,10.285699319839477,-1,-1,-1
baital_e7t,1266,2197632224,9.979574131965638,-1,-1,-1
baital_ea2468,1395,2729318314,11.0403263092041,-1,-1,-1
baital_eb40,1240,2051071170,9.837836313247681,-1,-1,-1
baital_eb40a,1241,2052452248,9.734308099746704,-1,-1,-1
baital_eb42,1234,2004126631,9.865516138076782,-1,-1,-1
baital_eb55,1270,2194694136,10.009322714805602,-1,-1,-1
baital_ebsa285,1245,2202047479,8.030783486366271,-1,-1,-1
baital_ec555,1267,2169769113,9.816053199768067,-1,-1,-1
baital_ecos-icse11,1244,2117710424,9.493578124046326,-1,-1,-1
baital_edb7xxx,1246,2070696206,10.041639018058778,-1,-1,-1
baital_edosk2674,1194,1819428254,10.046049427986144,-1,-1,-1
baital_embtoolkit,2128,10753045116,7.284081768989563,-1,-1,-1
baital_excalibur_arm9,1233,1992284394,10.516571068763733,-1,-1,-1
baital_fads,1187,1802851407,9.992914056777954,-1,-1,-1
baital_financial,771,249695740,22.298127579689027,-1,-1,-1
baital_flexanet,1265,2185429487,9.871598601341248,-1,-1,-1
baital_freebsd-icse11,1396,3358690285,3.677677607536316,-1,-1,-1
baital_frv400,1238,2084269598,9.580104732513428,-1,-1,-1
baital_gps4020,1213,1905940227,9.887149739265443,-1,-1,-1
baital_grg,1241,2081883747,9.553637719154358,-1,-1,-1
baital_h8300h_sim,1182,1765013497,9.601131057739257,-1,-1,-1
baital_h8max,1202,1886865346,9.566466975212098,-1,-1,-1
baital_h8s_sim,1183,1770868670,9.987270021438599,-1,-1,-1
baital_hs7729pci,1298,2311408196,10.287144470214844,-1,-1,-1
baital_innovator,1256,2124715411,10.125920057296753,-1,-1,-1
baital_integrator_arm7,1259,2139014446,9.764520478248595,-1,-1,-1
baital_integrator_arm9,1267,2191388882,9.642919516563415,-1,-1,-1
baital_ipaq,1258,2093762143,10.531227231025696,-1,-1,-1
baital_iq80310,1258,2167193372,9.804219603538513,-1,-1,-1
baital_iq80321,1256,2180977577,9.50197148323059,-1,-1,-1
baital_ixdp425,1247,2094698795,9.71927490234375,-1,-1,-1
baital_jmr3904,1199,1840523282,9.979593729972839,-1,-1,-1
baital_jtst,1241,2043551014,9.8229327917099,-1,-1,-1
baital_linux,1232,1990737911,10.034214568138122,-1,-1,-1
baital_lpcmt,1249,2079407504,10.345314455032348,-1,-1,-1
baital_m5272c3,1323,2522208492,10.127967572212219,-1,-1,-1
baital_mac7100evb,1234,2014077748,9.889963603019714,-1,-1,-1
baital_mace1,1234,2032568475,9.713612461090088,-1,-1,-1
baital_malta_mips32_4kc,1232,2013001588,9.720498847961426,-1,-1,-1
baital_malta_mips64_5kc,1232,2031753643,9.491907572746277,-1,-1,-1
baital_mb93091,1250,2173760813,9.493525552749634,-1,-1,-1
baital_mb93093,1230,2049613368,9.524545431137085,-1,-1,-1
baital_mbx,1295,2365480606,9.674940872192384,-1,-1,-1
baital_mcb2100,1249,2062575529,10.061501598358154,-1,-1,-1
baital_min-1s,168,5615478,3.4130922317504884,5626831,62.00923490524292,0.002017654342204342
baital_moab,1277,2266960026,9.667148113250732,-1,-1,-1
baital_mpc50,1213,1920887989,10.02714478969574,-1,-1,-1
baital_nano,1265,2184897253,9.846406745910645,-1,-1,-1
baital_npwr,1258,2196206933,9.720504999160767,-1,-1,-1
baital_ocelot,1266,2165317465,10.163482522964477,-1,-1,-1
baital_olpce2294,1274,2226309255,9.790108585357666,-1,-1,-1
baital_olpch2294,1261,2126713800,9.734845232963561,-1,-1,-1
baital_olpcl2294,1273,2193016734,9.745384287834167,-1,-1,-1
baital_or-100-10-2-UC-30,200,5528637,15.021422481536865,5492209,83.58319902420044,0.006632668203267574
baital_or-50-5-3-UC-20,100,531883,18.402654433250426,538579,11.844667911529541,0.012432716463137256
baital_or-60-5-2-UC-30,120,1168784,14.8408704996109,1177306,20.65198040008545,0.007238559898615993
baital_or-70-5-1-UC-20,140,1556457,17.75068643093109,1543072,32.31817030906677,0.008674254992638063
baital_p2106,1249,2070918334,10.06018295288086,-1,-1,-1
baital_pati,1248,2040610819,10.13410518169403,-1,-1,-1
baital_pc_i82544,1259,2179490593,9.31874759197235,-1,-1,-1
baital_pc_i82559,1259,2151532070,9.610096383094788,-1,-1,-1
baital_pc_rltk8139,1257,2178213145,9.475837469100952,-1,-1,-1
baital_pc_usb_d12,1281,2296794762,9.82411811351776,-1,-1,-1
baital_pc_vmWare,1255,2187647131,9.228973817825317,-1,-1,-1
baital_phycore,1274,2183202862,9.728214335441589,-1,-1,-1
baital_phycore229x,1360,2606533962,10.827644300460815,-1,-1,-1
baital_picasso,1248,2101790450,9.731693005561828,-1,-1,-1
baital_pid,1229,1983330263,9.97406439781189,-1,-1,-1
baital_polynomial.sk_7_25,313,13667843,19.813002705574036,13873322,298.64728569984436,0.01481108850497379
baital_prpmc1100,1223,2018637956,9.620347142219543,-1,-1,-1
baital_psim,1181,1773091334,9.849314641952514,-1,-1,-1
baital_rattler,1311,2473613869,9.241950845718383,-1,-1,-1
baital_ref4955,1218,1943945216,9.734080743789672,-1,-1,-1
baital_refidt334,1263,2233188957,9.110809588432312,-1,-1,-1
baital_registerlesSwap.sk_3_10,372,25477907,20.87386200428009,24993821,540.3951480388641,0.019368227050997926
baital_s27_3_2,20,5483,2.9511066198349,5483,0.17971563339233398,0.0
baital_s27_7_4,24,8069,6.3373311996459964,8069,0.2625105381011963,0.0
baital_s27_new_7_4,17,3004,2.0810295820236204,3004,0.1475236415863037,0.0
baital_s298_15_7,292,27732726,5.395169687271118,27630062,289.0106415748596,0.0037156630339808864
baital_s298_7_4,223,12354744,5.287631297111512,12320911,112.43069696426392,0.0027459820138299837
baital_s344_3_2,197,8832067,4.654412317276001,8781921,83.8220489025116,0.005710140184590593
baital_s344_7_4,215,11324545,4.864228439331055,11278847,128.35400462150574,0.004051655280012221
baital_s349_15_7,285,25660123,5.371718072891236,25784222,271.7747197151184,0.004812982140783616
baital_s349_3_2,198,8539638,5.546583962440491,8570735,98.3058545589447,0.003628276921407557
baital_s349_7_4,216,11143176,5.461196947097778,11172596,121.5292432308197,0.0026332286605548075
baital_s382_15_7,350,48613037,5.41988046169281,48439363,463.27158069610596,0.0035853898409027385
baital_s382_3_2,263,19911868,5.868242454528809,19990639,191.21959137916565,0.0039403943015528416
baital_s382_7_4,281,24023291,5.935848140716553,24162232,236.20321249961853,0.005750337965466104
baital_s420_15_7,366,45031999,10.985257267951965,44747377,550.8896279335022,0.006360640982375347
baital_s420_new_15_7,351,39977921,10.72707633972168,39419888,447.42724871635437,0.01415612850041583
baital_s420_new_3_2,294,23497590,10.986667776107788,23364130,276.4971535205841,0.005712175030698768
baital_s420_new_7_4,312,27698826,10.928002405166627,27580130,329.31763100624084,0.004303678046477664
baital_s444_15_7,377,58491612,6.187910532951355,58304965,561.897230386734,0.003201219655993276
baital_s444_3_2,290,26455996,6.132141971588135,26378134,265.6721742153168,0.0029517630018863353
baital_s444_7_4,308,33006735,5.332833933830261,33124355,323.78253149986267,0.0035508615941351913
baital_s510_15_7,340,32589941,11.83843731880188,32852880,397.41338777542114,0.008003529675328313
baital_s510_3_2,298,22904868,10.896779251098632,23122315,273.2538380622864,0.00940420541801286
baital_s510_7_4,316,26699700,10.978231263160705,27042822,338.57015347480774,0.012688098897370992
baital_s526_15_7,452,91555531,12.59258050918579,91936116,1031.1545732021332,0.004139668027742221
baital_s526_3_2,365,55007416,5.930036854743958,54740396,523.367917060852,0.004877933290800454
baital_s526_7_4,383,63769073,5.5015308380126955,63439123,606.0403640270233,0.005201049201137286
baital_s526a_15_7,453,84075440,14.50197880268097,83621598,1719.4434158802032,0.005427329910629069
baital_s526a_7_4,384,64351570,5.381291842460632,64110122,587.3918352127075,0.003766144759481194
baital_s641_3_2,489,131368108,6.180993890762329,130673984,1878.0850484371185,0.005311876004331513
baital_sa1100mm,1222,1963107667,9.89720458984375,-1,-1,-1
baital_sam7ex256,1332,2505892280,10.208080816268922,-1,-1,-1
baital_se7751,1295,2296221958,10.397284555435181,-1,-1,-1
baital_sh4_202_md,1258,2147676518,10.315554070472718,-1,-1,-1
baital_sh7708,1253,2107519808,10.33461549282074,-1,-1,-1
baital_skmb91302,1217,1976796252,9.78123118877411,-1,-1,-1
baital_sleb,1188,1817553336,9.53467276096344,-1,-1,-1
baital_smdk2410,1265,2193184899,10.025439667701722,-1,-1,-1
baital_snds,1218,1966204390,9.518921494483948,-1,-1,-1
baital_sparc_erc32,1168,1723868708,9.459325647354126,-1,-1,-1
baital_sparc_leon,1168,1711482273,9.840107846260072,-1,-1,-1
baital_sparclite_sim,1168,1721235843,9.68486816883087,-1,-1,-1
baital_stb,1252,2074168644,9.848343181610108,-1,-1,-1
baital_stdeval1,1190,1835616192,9.489899134635925,-1,-1,-1
baital_stm3210e_eval,1269,2185518425,9.70076835155487,-1,-1,-1
baital_tire-1,352,23050666,18.54097263813019,23318820,458.9270417690277,0.011499466954159774
baital_ts1000,1297,2368680017,9.515723276138306,-1,-1,-1
baital_ts6,1240,2093965927,9.482953405380249,-1,-1,-1
baital_tutorial1.sk_1_1,67,48492,29.07883951663971,50050,3.6609599590301514,0.031128871128871128
baital_tx39_sim,1179,1748827494,9.818379712104797,-1,-1,-1
baital_uClinux,1850,2496605070,25.713655877113343,-1,-1,-1
baital_uClinux-config,11254,672874706659,25.61839771270752,-1,-1,-1
baital_uE250,1249,2106704576,9.94673137664795,-1,-1,-1
baital_vads,1240,2091531166,9.324360585212707,-1,-1,-1
baital_viper,1301,2386130588,9.51553795337677,-1,-1,-1
baital_vrc4373,1247,2036360986,10.015017008781433,-1,-1,-1
baital_vrc4375,1258,2136310381,9.7840491771698,-1,-1,-1
quick_4step,165,1922040,19.828201985359193,1901041,45.6081702709198,0.011046053188752899
quick_XSEngine,1260,801537188,22.839210939407348,-1,-1,-1
quick_aaed2000,1284,816051914,23.559376740455626,-1,-1,-1
quick_adder,1272,810606328,23.169922399520875,-1,-1,-1
quick_adderII,1276,810167962,22.994899606704713,-1,-1,-1
quick_aeb,1213,772457451,22.559104466438292,-1,-1,-1
quick_aim711,1264,821110183,22.259914445877076,-1,-1,-1
quick_aki3068net,1207,620509430,23.780833506584166,-1,-1,-1
quick_am31_sim,1165,581187593,23.529512524604797,-1,-1,-1
quick_asb,1231,782515757,22.378079748153688,-1,-1,-1
quick_asb2305,1242,752680215,22.36446578502655,-1,-1,-1
quick_assabet,1266,856722172,22.42102508544922,-1,-1,-1
quick_at91sam7sek,1296,928616563,21.61609251499176,-1,-1,-1
quick_at91sam7xek,1319,889589056,23.527463817596434,-1,-1,-1
quick_atlas_mips32_4kc,1216,678196830,23.295647048950194,-1,-1,-1
quick_atlas_mips64_5kc,1209,679417864,23.832766199111937,-1,-1,-1
quick_blasted_case1,187,5013666,13.872129464149475,5066905,65.09051084518433,0.010507203115116624
quick_blasted_case10,328,12331146,24.190705275535585,12073565,347.1524713039398,0.021334295214379514
quick_blasted_case100,72,280729,17.37499029636383,279189,4.405364990234375,0.005515976632317176
quick_blasted_case102,34,32778,10.122378921508789,33031,0.6249668598175049,0.007659471405649238
quick_blasted_case103,32,29677,8.836436033248901,29593,0.4998598098754883,0.0028385091068833844
quick_blasted_case105,170,2005307,21.042675948143007,1985830,45.23790788650513,0.009807989606361069
quick_blasted_case106,204,3289650,21.901045203208923,3329107,81.53506827354431,0.011852127312219162
quick_blasted_case11,105,973856,12.377454590797424,965711,13.424555540084839,0.00843420029387674
quick_blasted_case112,137,1567973,18.32293689250946,1587424,27.800695180892944,0.012253185034370149
quick_blasted_case120,284,8852458,21.622337174415588,9004234,196.77700853347778,0.016856070155440207
quick_blasted_case121,291,7610309,25.006722068786623,7472973,230.20606303215027,0.018377692519429684
quick_blasted_case122,314,11938640,24.797544360160828,11702292,291.600234746933,0.020196727273597344
quick_blasted_case123,267,8437326,21.875798225402832,8357338,177.57863593101501,0.009570990188502607
quick_blasted_case124,133,1902610,15.33759605884552,1922816,24.41969108581543,0.010508545799494076
quick_blasted_case125,393,23363649,24.01616237163544,23002284,550.0115849971771,0.01570996167163226
quick_blasted_case126,302,11955304,22.15503077507019,12129911,258.1526255607605,0.014394747001853517
quick_blasted_case127,36,37239,10.76521954536438,37470,0.720024585723877,0.006164931945556445
quick_blasted_case134,60,140590,15.800311493873597,141692,2.4447901248931885,0.007777432741439178
quick_blasted_case135,236,7357440,17.524320793151855,7445218,125.87792468070984,0.011789849538321108
quick_blasted_case14,247,6448348,22.409772181510924,6332814,138.15045809745789,0.01824370651024963
quick_blasted_case140,488,32070876,25.42093482017517,32724191,1107.7384355068207,0.01996428269227496
quick_blasted_case145,219,5395218,18.425224566459654,5469054,96.69480586051941,0.013500689515956506
quick_blasted_case17,77,439486,8.725107836723328,438227,6.0150604248046875,0.0028729402798093225
quick_blasted_case19,397,22529073,24.229180002212523,22256992,588.5236139297485,0.01222451803010937
quick_blasted_case2,296,15830173,17.478032541275024,15969778,258.81262040138245,0.008741824714156953
quick_blasted_case200,14,1098,1.60758638381958,1098,0.10249090194702148,0.0
quick_blasted_case203,214,4146154,22.415436458587646,4090561,93.59644317626953,0.013590556405343913
quick_blasted_case22,126,1372589,15.299788618087769,1364648,21.91685724258423,0.005819083016279656
quick_blasted_case24,65,282105,6.921534562110901,283452,3.437607765197754,0.0047521273443122646
quick_blasted_case25,68,303384,9.986877870559692,305618,3.5469417572021484,0.007309778874280965
quick_blasted_case31,53,134171,10.463421249389649,135282,1.880068302154541,0.008212474682515042
quick_blasted_case32,52,133091,9.5382089138031,132267,1.7544879913330078,0.006229823009518625
quick_blasted_case33,51,128005,8.517430090904236,126940,1.6656677722930908,0.008389790452182133
quick_blasted_case35,400,24434480,24.290178513526918,23715677,624.9664249420166,0.03030919167941105
quick_blasted_case36,64,248511,8.330260992050171,249575,2.9026918411254883,0.004263247520785335
quick_blasted_case39,245,7904673,20.504655027389525,7992009,144.22710299491882,0.010927915621716642
quick_blasted_case4,103,1024691,9.685001492500305,1028118,13.185014963150024,0.003333274974273381
quick_blasted_case43,116,1108198,17.517297530174254,1119196,16.947341680526733,0.009826697021790643
quick_blasted_case44,173,3176281,20.70696940422058,3132430,50.588955879211426,0.013999035892262557
quick_blasted_case47,118,827986,18.905864071846008,834536,16.153560638427734,0.007848672795421648
quick_blasted_case54,203,4763694,21.233764982223512,4832646,82.1483724117279,0.014267960036799716
quick_blasted_case56,202,5385166,16.587031745910643,5431381,82.13062763214111,0.00850888567751001
quick_blasted_case57,288,8962592,23.884982585906982,9075289,218.36561942100525,0.01241800674336652
quick_blasted_case59,93,758442,9.766366767883301,763833,9.515300750732422,0.007057825467085083
quick_blasted_case6,329,11728529,23.789982318878174,11889330,335.0410192012787,0.013524815948417614
quick_blasted_case61,282,6665391,23.18966042995453,6787149,227.22976541519165,0.01793949123556887
quick_blasted_case63,96,863073,9.66580286026001,866574,9.796747922897339,0.0040400473589099145
quick_blasted_case68,178,4418007,15.073325252532959,4460377,58.40174317359924,0.009499197040967614
quick_blasted_case8,160,2618994,18.401887273788454,2646501,41.50949263572693,0.01039372363736118
quick_blasted_case9,279,7758118,23.030466556549072,7836841,197.2922191619873,0.0100452465476842
quick_blasted_case_1_b14_1,238,6358076,21.34670958518982,6255783,125.00503444671631,0.016351750052711226
quick_blasted_case_1_b14_2,270,7692717,22.922608971595764,7578129,181.22661805152893,0.015120882740317565
quick_blasted_case_1_b14_3,304,9418711,24.985485315322876,9559671,263.67085671424866,0.014745277321782308
quick_brutus,1221,663222816,24.39627375602722,-1,-1,-1
quick_buildroot,565,32705778,27.5039715051651,31843500,1590.222743988037,0.027078618870413115
quick_busybox_1_28_0,998,168575718,28.04242341518402,-1,-1,-1
quick_calm16_ceb,1173,634104723,24.023496794700623,-1,-1,-1
quick_calm32_ceb,1173,572342850,23.38109188079834,-1,-1,-1
quick_ceb_v850,1189,718002558,21.959801387786865,-1,-1,-1
quick_cerf,1276,844893905,23.330482149124144,-1,-1,-1
quick_cerfpda,1291,809437978,23.788016200065613,-1,-1,-1
quick_cma230,1212,691579978,22.51879789829254,-1,-1,-1
quick_cma28x,1204,758785203,22.49221909046173,-1,-1,-1
quick_cme555,1266,807106823,22.880011463165282,-1,-1,-1
quick_cq7708,1238,723832403,23.06853244304657,-1,-1,-1
quick_cq7750,1267,772505643,23.427434778213502,-1,-1,-1
quick_csb281,1233,781974089,22.715302777290344,-1,-1,-1
quick_dreamcast,1252,757680781,21.99292254447937,-1,-1,-1
quick_e7t,1266,854588178,22.359803771972658,-1,-1,-1
quick_ea2468,1395,1007035949,23.376532649993898,-1,-1,-1
quick_eb40,1240,797742226,22.021896052360535,-1,-1,-1
quick_eb40a,1241,772182038,23.006233310699464,-1,-1,-1
quick_eb42,1234,731865801,22.377148342132568,-1,-1,-1
quick_eb55,1270,760929886,24.138409161567687,-1,-1,-1
quick_ebsa285,1245,787289415,22.32445454597473,-1,-1,-1
quick_ec555,1267,871437091,22.38538053035736,-1,-1,-1
quick_ecos-icse11,1244,359435212,28.282114934921264,-1,-1,-1
quick_edb7xxx,1246,692411748,23.750304770469665,-1,-1,-1
quick_edosk2674,1194,618622227,23.243363785743714,-1,-1,-1
quick_embtoolkit,2128,1630341716,29.476467728614807,-1,-1,-1
quick_excalibur_arm9,1233,682845655,23.822478652000427,-1,-1,-1
quick_fads,1187,687311975,22.454155564308167,-1,-1,-1
quick_flexanet,1265,803825645,22.700892519950866,-1,-1,-1
quick_freebsd-icse11,1396,460857212,29.888090872764586,-1,-1,-1
quick_frv400,1238,701384120,23.530515813827513,-1,-1,-1
quick_gps4020,1213,646172321,24.442851614952087,-1,-1,-1
quick_grg,1241,768951751,23.390309119224547,-1,-1,-1
quick_h8300h_sim,1182,656515561,22.44987235069275,-1,-1,-1
quick_h8max,1202,635651215,23.71792950630188,-1,-1,-1
quick_h8s_sim,1183,596507057,23.806655621528627,-1,-1,-1
quick_hs7729pci,1298,801903717,24.417720103263854,-1,-1,-1
quick_innovator,1256,849737322,22.95241997241974,-1,-1,-1
quick_integrator_arm7,1259,757053856,23.48186888694763,-1,-1,-1
quick_integrator_arm9,1267,776936549,23.00991096496582,-1,-1,-1
quick_ipaq,1258,780001175,22.989000487327576,-1,-1,-1
quick_iq80310,1258,763550187,22.929286527633668,-1,-1,-1
quick_iq80321,1256,729175537,22.688090753555297,-1,-1,-1
quick_ixdp425,1247,685705961,22.900982165336607,-1,-1,-1
quick_jmr3904,1199,650255218,24.334071946144103,-1,-1,-1
quick_jtst,1241,747990781,22.992177772521973,-1,-1,-1
quick_linux,1232,709558127,23.05467164516449,-1,-1,-1
quick_lpcmt,1249,753340636,23.695403861999512,-1,-1,-1
quick_m5272c3,1323,946600200,23.220252990722656,-1,-1,-1
quick_mac7100evb,1234,704694313,23.621200466156004,-1,-1,-1
quick_mace1,1234,682957122,24.953145694732665,-1,-1,-1
quick_malta_mips32_4kc,1232,732313431,22.40744435787201,-1,-1,-1
quick_malta_mips64_5kc,1232,698250707,22.999568247795104,-1,-1,-1
quick_mb93091,1250,723021955,24.404056072235107,-1,-1,-1
quick_mb93093,1230,724626318,22.98724558353424,-1,-1,-1
