Benchmark,twise,seed,BLMMaxCov Time, ApproxMaxCov Time, Strategy 1 Time, Strategy 3 Time, Strategy 1 Coverage, Strategy 3 Coverage
ceb_v850.cnf,2,6,12321.7138624191,2185.41327834129,760.166962385178,772.165089130402,0.919870653974689,0.922780255736482
ceb_v850.cnf,2,7,12321.7138624191,2185.41327834129,761.650453329086,767.598481178284,0.916387413531567,0.916948515738404
ceb_v850.cnf,2,8,12321.7138624191,2185.41327834129,771.179708003998,742.524446725845,0.917702983566961,0.918560022550458
ceb_v850.cnf,2,9,12321.7138624191,2185.41327834129,764.327659845352,779.102749109268,0.92193651301381,0.939564695616299
ceb_v850.cnf,2,10,12321.7138624191,2185.41327834129,768.667860507965,793.804132461548,0.920942712490393,0.919603209185513
cerf.cnf,2,1,15717.788500309,2295.51133418083,2474.42636609077,2652.2771756649,0.921667155024675,0.924023840689901
cerf.cnf,2,2,15717.788500309,2295.51133418083,2666.40282249451,2526.04748821259,0.918548829296718,0.918013730025551
cerf.cnf,2,3,15717.788500309,2295.51133418083,2929.14021801949,2795.9756090641,0.922322965812514,0.923479481357181
cerf.cnf,2,4,15717.788500309,2295.51133418083,2492.16919755936,2708.81392359734,0.920632673862616,0.928477930296871
cerf.cnf,2,5,15717.788500309,2295.51133418083,2192.60616660118,2510.38489246368,0.918209514184099,0.91928599633963
cerf.cnf,2,6,15717.788500309,2295.51133418083,2406.84641885757,2507.52324199677,0.921072196069897,0.926244271163705
cerf.cnf,2,7,15717.788500309,2295.51133418083,2324.13070964813,2585.46403741837,0.923466914130788,0.922929169127749
cerf.cnf,2,8,15717.788500309,2295.51133418083,2712.25390315056,2551.6011493206,0.923097834534606,0.924131654263696
cerf.cnf,2,9,15717.788500309,2295.51133418083,2582.41798019409,2458.51692438126,0.91963688652919,0.919876655980115
cerf.cnf,2,10,15717.788500309,2295.51133418083,2566.42020463943,2503.2937476635,0.919430188726669,0.917480615053288
cerfpda.cnf,2,1,16195.2192897797,2564.91945362091,2582.4520676136,2325.53077793121,0.927988207809904,0.927157394416792
cerfpda.cnf,2,2,16195.2192897797,2564.91945362091,2542.19723296165,2394.72600698471,0.920867365307648,0.920133098049219
cerfpda.cnf,2,3,16195.2192897797,2564.91945362091,2191.0226688385,2315.54156565666,0.931486148535744,0.929395391940174
cerfpda.cnf,2,4,16195.2192897797,2564.91945362091,2449.48992419243,2381.9061191082,0.920156992410311,0.921581612966243
cerfpda.cnf,2,5,16195.2192897797,2564.91945362091,2410.74440050125,2048.15243768692,0.922187367309608,0.928408296509647
cerfpda.cnf,2,6,16195.2192897797,2564.91945362091,2292.79866337776,2660.90002417564,0.920587413806743,0.921919685886021
cerfpda.cnf,2,7,16195.2192897797,2564.91945362091,2313.35712003708,2358.58693027496,0.922690117582859,0.922382719856376
cerfpda.cnf,2,8,16195.2192897797,2564.91945362091,2280.86428928375,2253.0968644619,0.92920520574175,0.922508972494038
cerfpda.cnf,2,9,16195.2192897797,2564.91945362091,2402.08035159111,2334.55789065361,0.921417258509541,0.922579041093458
cerfpda.cnf,2,10,16195.2192897797,2564.91945362091,2313.80959033966,2326.23672366142,0.92891136967967,0.928922671066673
cma230.cnf,2,1,13740.0162599087,2270.28694939613,829.016049861908,867.925405263901,0.915482661364795,0.921555800994395
cma230.cnf,2,2,13740.0162599087,2270.28694939613,867.193732023239,893.445020914078,0.915885893995439,0.914803861909012
cma230.cnf,2,3,13740.0162599087,2270.28694939613,787.778177976608,937.729812145233,0.91630825810126,0.923245257417678
cma230.cnf,2,4,13740.0162599087,2270.28694939613,809.073655128479,909.374480724335,0.920807465984605,0.917341725673778
cma230.cnf,2,5,13740.0162599087,2270.28694939613,913.693428039551,850.497516870499,0.922971898070444,0.924609846675943
cma230.cnf,2,6,13740.0162599087,2270.28694939613,830.039298534393,863.944519042969,0.917453571220963,0.918613968773018
cma230.cnf,2,7,13740.0162599087,2270.28694939613,822.54026389122,879.301772356033,0.919264806842004,0.918497340357038
cma230.cnf,2,8,13740.0162599087,2270.28694939613,855.167245864868,807.947421789169,0.91790205714866,0.918945090458765
cma230.cnf,2,9,13740.0162599087,2270.28694939613,855.35938167572,853.719151496887,0.920796060682096,0.919665464081759
cma230.cnf,2,10,13740.0162599087,2270.28694939613,840.155708312988,853.275349140167,0.917555483117577,0.919371133694428
cma28x.cnf,2,1,12620.6574268341,2238.82365965843,768.252146959305,710.93218421936,0.921474730110094,0.923785792330257
cma28x.cnf,2,2,12620.6574268341,2238.82365965843,835.519940137863,753.511298179626,0.923081005570005,0.923065789004881
cma28x.cnf,2,3,12620.6574268341,2238.82365965843,686.574075460434,673.397448301315,0.918087374259213,0.919438679469365
cma28x.cnf,2,4,12620.6574268341,2238.82365965843,760.127609014511,627.413000106812,0.92436587748364,0.925179778149903
cma28x.cnf,2,5,12620.6574268341,2238.82365965843,744.370599269867,801.435592889786,0.916044272039524,0.916639944893766
cma28x.cnf,2,6,12620.6574268341,2238.82365965843,750.91577911377,696.403926849365,0.920630396313583,0.925113715989121
cma28x.cnf,2,7,12620.6574268341,2238.82365965843,703.829460382462,747.012454271317,0.920600705454805,0.922811561026591
cma28x.cnf,2,8,12620.6574268341,2238.82365965843,736.813408374786,734.708287477493,0.920123796035676,0.923888596928778
cma28x.cnf,2,9,12620.6574268341,2238.82365965843,721.956079721451,709.401305437088,0.917401515421432,0.921388626619636
cma28x.cnf,2,10,12620.6574268341,2238.82365965843,700.329813480377,751.819566011429,0.921207512381088,0.921433534043539
cme555.cnf,2,1,14342.1096880436,2502.5920586586,1528.42987751961,1270.01136374474,0.924226030341459,0.924989320631469
cme555.cnf,2,2,14342.1096880436,2502.5920586586,1350.76648879051,1284.7861571312,0.926480414908532,0.925886521498673
cme555.cnf,2,3,14342.1096880436,2502.5920586586,1461.02887964249,1357.87709832191,0.926945419387841,0.926917632943073
cme555.cnf,2,4,14342.1096880436,2502.5920586586,1414.81161165237,1348.29549956322,0.926185476862261,0.923965574268815
cme555.cnf,2,5,14342.1096880436,2502.5920586586,1377.68742442131,1328.52675032616,0.924446648017387,0.924590601887871
cme555.cnf,2,6,14342.1096880436,2502.5920586586,1342.16162085533,1317.39969801903,0.920596049370152,0.923874180299879
cme555.cnf,2,7,14342.1096880436,2502.5920586586,1333.88130426407,1293.17057180405,0.923994699819355,0.927489431107695
cme555.cnf,2,8,14342.1096880436,2502.5920586586,1340.9972140789,1311.83334946632,0.925404443420772,0.924972916585762
cme555.cnf,2,9,14342.1096880436,2502.5920586586,1306.65781068802,1358.93624353409,0.926733171122987,0.925020454840666
cme555.cnf,2,10,14342.1096880436,2502.5920586586,1310.17259955406,1293.89706134796,0.923494878589975,0.949383140926152
cq7708.cnf,2,1,-1,3024.86683416367,-1,2015.98889255524,-1,2593505
cq7708.cnf,2,2,-1,3024.86683416367,-1,2336.87678408623,-1,2604457
cq7708.cnf,2,3,-1,3024.86683416367,-1,2338.62769246101,-1,2592000
cq7708.cnf,2,4,-1,3024.86683416367,-1,1956.05613923073,-1,2596340
cq7708.cnf,2,5,-1,3024.86683416367,-1,2096.68774199486,-1,2611126
cq7708.cnf,2,6,-1,3024.86683416367,-1,2017.14242386818,-1,2602491
cq7708.cnf,2,7,-1,3024.86683416367,-1,2093.51576375961,-1,2598911
cq7708.cnf,2,8,-1,3024.86683416367,-1,1922.88543891907,-1,2597797
cq7708.cnf,2,9,-1,3024.86683416367,-1,2025.4861779213,-1,2597692
cq7708.cnf,2,10,-1,3024.86683416367,-1,2026.56094741821,-1,2634309
cq7750.cnf,2,1,14159.6273651123,2299.96011781692,729.277716159821,705.178319215775,0.918926718733395,0.918215761055748
cq7750.cnf,2,2,14159.6273651123,2299.96011781692,805.359097003937,723.543360471725,0.920203318956868,0.932779189243421
cq7750.cnf,2,3,14159.6273651123,2299.96011781692,703.771507263184,639.854677677155,0.919238738841207,0.923607359871905
cq7750.cnf,2,4,14159.6273651123,2299.96011781692,736.205996990204,727.340926408768,0.918559017126475,0.918354625282185
cq7750.cnf,2,5,14159.6273651123,2299.96011781692,721.463119268417,750.13077044487,0.919088330889346,0.918841159356716
cq7750.cnf,2,6,14159.6273651123,2299.96011781692,711.984718322754,665.699893474579,0.916154187503374,0.915784448768437
cq7750.cnf,2,7,14159.6273651123,2299.96011781692,741.031747341156,685.61184835434,0.920343880789985,0.919164383668616
cq7750.cnf,2,8,14159.6273651123,2299.96011781692,689.854403734207,698.653286457062,0.922735808602316,0.92496680330137
cq7750.cnf,2,9,14159.6273651123,2299.96011781692,688.663992881775,707.752546310425,0.919001413427322,0.919217348997037
cq7750.cnf,2,10,14159.6273651123,2299.96011781692,679.996146917343,696.722666978836,0.92071803330229,0.919980932481769
csb281.cnf,2,1,13805.6426095963,2164.53111624718,3406.48269557953,2574.00464963913,0.9263131958882,0.93647437293935
csb281.cnf,2,2,13805.6426095963,2164.53111624718,2857.21358823776,2916.36787581444,0.920882857964159,0.921438280889484
csb281.cnf,2,3,13805.6426095963,2164.53111624718,2463.81324529648,2663.91808772087,0.924943779089232,0.925264295702154
csb281.cnf,2,4,13805.6426095963,2164.53111624718,2643.86725449562,2721.04658055305,0.923805440499797,0.925231582823094
csb281.cnf,2,5,13805.6426095963,2164.53111624718,2632.99471974373,2659.28855252266,0.921684671510493,0.925743156570103
csb281.cnf,2,6,13805.6426095963,2164.53111624718,2609.97774195671,2493.64553952217,0.921084355378798,0.921312301504166
csb281.cnf,2,7,13805.6426095963,2164.53111624718,2555.24632763863,2555.87956905365,0.922311088343566,0.923283078462884
csb281.cnf,2,8,13805.6426095963,2164.53111624718,2606.62532639503,2916.37514996529,0.922010756273042,0.923773075630088
csb281.cnf,2,9,13805.6426095963,2164.53111624718,2582.92783927917,2736.83666157722,0.923870170239215,0.922760716425972
csb281.cnf,2,10,13805.6426095963,2164.53111624718,2566.71070814133,2702.01454544067,0.922881823680366,0.924253328535444
dreamcast.cnf,2,1,14073.7026324272,2222.60133743286,1728.31670212746,1608.84325361252,0.918802010976465,0.919395881762287
dreamcast.cnf,2,2,14073.7026324272,2222.60133743286,1705.95980119705,1646.07623839378,0.917427545700885,0.923233861982641
dreamcast.cnf,2,3,14073.7026324272,2222.60133743286,1569.04637002945,1752.40437674522,0.915305153986878,0.91717479814583
dreamcast.cnf,2,4,14073.7026324272,2222.60133743286,1584.50791358948,1532.17720937729,0.919593265567186,0.920038926562221
dreamcast.cnf,2,5,14073.7026324272,2222.60133743286,1623.92454648018,1552.70428776741,0.919081580721035,0.919309913206146
dreamcast.cnf,2,6,14073.7026324272,2222.60133743286,1661.26610183716,1596.89052009583,0.917989092309597,0.918152432566265
dreamcast.cnf,2,7,14073.7026324272,2222.60133743286,1495.70899438858,1692.83714008331,0.916824734185224,0.916973975598685
dreamcast.cnf,2,8,14073.7026324272,2222.60133743286,1640.85238313675,1745.09908986092,0.919546154798421,0.919498012406982
dreamcast.cnf,2,9,14073.7026324272,2222.60133743286,1619.38128066063,1590.40532636642,0.919666510777018,0.91907814197879
dreamcast.cnf,2,10,14073.7026324272,2222.60133743286,1570.9154856205,1618.78816103935,0.916404176008583,0.917405881624737
e7t.cnf,2,1,15258.9620249271,2302.54338335991,2745.5988137722,2736.40195941925,0.916251025485396,0.915444643798064
e7t.cnf,2,2,15258.9620249271,2302.54338335991,2779.4654853344,3550.85624265671,0.912562612970139,0.913802199707862
e7t.cnf,2,3,15258.9620249271,2302.54338335991,3493.81792807579,2798.861317873,0.914792001547399,0.914774993496922
e7t.cnf,2,4,15258.9620249271,2302.54338335991,2848.09575247765,2832.3481502533,0.912353180505439,0.911966664221065
e7t.cnf,2,5,15258.9620249271,2302.54338335991,3037.9086587429,2790.11026239395,0.91076876388157,0.914062656323993
e7t.cnf,2,6,15258.9620249271,2302.54338335991,2768.45059275627,3142.40660095215,0.914242074581969,0.913733834014767
e7t.cnf,2,7,15258.9620249271,2302.54338335991,2735.54947638512,2761.19051194191,0.91343302496515,0.915274896784478
e7t.cnf,2,8,15258.9620249271,2302.54338335991,2765.11592006683,2773.30749869347,0.91464726637275,0.913954605179785
e7t.cnf,2,9,15258.9620249271,2302.54338335991,2845.53903365135,2671.92878890038,0.913656464059655,0.91314688952771
e7t.cnf,2,10,15258.9620249271,2302.54338335991,2714.34828519821,2870.94182062149,0.91153379266186,0.912568615811484
ea2468.cnf,2,1,18707.1817951202,2931.56996059418,2098.90855264664,2094.92420148849,0.927082894926654,0.927782120321917
ea2468.cnf,2,2,18707.1817951202,2931.56996059418,2324.84944725037,2271.13848280907,0.93231939362152,0.947669263195231
ea2468.cnf,2,3,18707.1817951202,2931.56996059418,2007.54288220406,2253.97963523865,0.931924065689454,0.931768779020103
ea2468.cnf,2,4,18707.1817951202,2931.56996059418,2257.07170534134,2047.25781178474,0.930109678829435,0.931421633493854
ea2468.cnf,2,5,18707.1817951202,2931.56996059418,2244.26080060005,2364.41917061806,0.931854984890752,0.929780238886046
ea2468.cnf,2,6,18707.1817951202,2931.56996059418,2074.36083459854,2165.71947145462,0.931441370864912,0.945557945002977
ea2468.cnf,2,7,18707.1817951202,2931.56996059418,2088.73761868477,2178.11147236824,0.930497169864169,0.941860090484236
ea2468.cnf,2,8,18707.1817951202,2931.56996059418,2207.76941680908,2106.75243091583,0.929949167561863,0.929836258189195
ea2468.cnf,2,9,18707.1817951202,2931.56996059418,2158.38719964027,2229.77533364296,0.932965502268201,0.932802668956976
ea2468.cnf,2,10,18707.1817951202,2931.56996059418,2108.0889005661,2223.25142931938,0.928484538527203,0.92772058616509
eb40.cnf,2,1,14404.9563601017,2018.43977189064,2471.77524781227,2481.53755497932,0.913404426412267,0.914848219017856
eb40.cnf,2,2,14404.9563601017,2018.43977189064,2539.1529610157,2619.3025841713,0.917757594672447,0.919190492056329
eb40.cnf,2,3,14404.9563601017,2018.43977189064,2568.45538496971,2536.55181503296,0.917622283048019,0.91843942467606
eb40.cnf,2,4,14404.9563601017,2018.43977189064,2826.87861514091,2658.65202307701,0.918770147373689,0.917288748680272
eb40.cnf,2,5,14404.9563601017,2018.43977189064,2570.07837510109,2489.46860814095,0.929645335931316,0.934354531920188
eb40.cnf,2,6,14404.9563601017,2018.43977189064,2506.37330436707,2538.77050447464,0.91755128837754,0.916159863127899
eb40.cnf,2,7,14404.9563601017,2018.43977189064,2557.69822788239,2388.744348526,0.918641162007026,0.920143999685093
eb40.cnf,2,8,14404.9563601017,2018.43977189064,2473.45958304405,2564.61656308174,0.917805744523218,0.942316830235576
eb40.cnf,2,9,14404.9563601017,2018.43977189064,2628.19278097153,2564.59259963036,0.919041122081311,0.929503346590358
eb40.cnf,2,10,14404.9563601017,2018.43977189064,2469.61868882179,2586.95156216621,0.917424411763465,0.919727169590101
eb40a.cnf,2,1,14274.8270106316,2505.24464631081,1169.4307217598,1095.99989247322,0.915081962956582,0.914228280842819
eb40a.cnf,2,2,14274.8270106316,2505.24464631081,1212.58114147186,1252.95651841164,0.91791879809418,0.918485814245368
eb40a.cnf,2,3,14274.8270106316,2505.24464631081,1186.43207216263,1175.10348582268,0.921266860046309,0.919748267284957
eb40a.cnf,2,4,14274.8270106316,2505.24464631081,1182.22120451927,1049.50627636909,0.916132486692138,0.915754943759787
eb40a.cnf,2,5,14274.8270106316,2505.24464631081,1161.23542404175,1078.322275877,0.918169323794643,0.920517739079237
eb40a.cnf,2,6,14274.8270106316,2505.24464631081,1126.73305678368,1145.84217238426,0.918858094032752,0.918287919994583
eb40a.cnf,2,7,14274.8270106316,2505.24464631081,1095.79095077515,1105.51470971108,0.916863362089988,0.91673037996047
eb40a.cnf,2,8,14274.8270106316,2505.24464631081,1107.62565970421,1310.52594542503,0.917403360763675,0.932180517451361
eb40a.cnf,2,9,14274.8270106316,2505.24464631081,1135.96782374382,1094.89438772202,0.919468267972675,0.918792831035152
eb40a.cnf,2,10,14274.8270106316,2505.24464631081,1125.59201145172,1205.25076436996,0.917968973409539,0.919366513836633
eb42.cnf,2,1,13967.936953783,2452.37099599838,954.947801113129,954.201860666275,0.919176527351396,0.918544927550639
eb42.cnf,2,2,13967.936953783,2452.37099599838,993.237304210663,1057.20074868202,0.918179245822264,0.920012624895399
eb42.cnf,2,3,13967.936953783,2452.37099599838,1083.31677746773,1059.84996199608,0.917611906597076,0.918047529393888
eb42.cnf,2,4,13967.936953783,2452.37099599838,1073.80642652512,923.327067136765,0.919856056310726,0.917339597970218
eb42.cnf,2,5,13967.936953783,2452.37099599838,1028.58204960823,953.491644382477,0.916445275374318,0.917252615423177
eb42.cnf,2,6,13967.936953783,2452.37099599838,969.859527587891,963.445248126984,0.918059245410428,0.918487057529547
eb42.cnf,2,7,13967.936953783,2452.37099599838,964.567311763764,960.45241689682,0.917979008448668,0.919087059588725
eb42.cnf,2,8,13967.936953783,2452.37099599838,959.289083242416,927.806465864182,0.918321968205571,0.918786703528332
eb42.cnf,2,9,13967.936953783,2452.37099599838,967.859018325806,959.059810161591,0.914866453387828,0.9177560491036
eb42.cnf,2,10,13967.936953783,2452.37099599838,957.165351629257,973.683089733124,0.917112733286304,0.916622790776442
eb55.cnf,2,1,14753.3766765594,2252.90625,1055.55413961411,1089.92601966858,0.919528421086626,0.917458215761549
eb55.cnf,2,2,14753.3766765594,2252.90625,1131.86848330498,1073.37067675591,0.922743395459677,0.920422572167882
eb55.cnf,2,3,14753.3766765594,2252.90625,1083.99443411827,1172.49368071556,0.919250891123482,0.931890446644949
eb55.cnf,2,4,14753.3766765594,2252.90625,1145.67894244194,998.826799631119,0.919328599513162,0.919850355843873
eb55.cnf,2,5,14753.3766765594,2252.90625,1184.95226407051,1082.45103573799,0.919474933493729,0.933563363622785
eb55.cnf,2,6,14753.3766765594,2252.90625,1021.47315859795,1015.78755998611,0.920910352103105,0.921137085672995
eb55.cnf,2,7,14753.3766765594,2252.90625,1035.05435585976,1078.72117471695,0.920877721307439,0.920843744911951
eb55.cnf,2,8,14753.3766765594,2252.90625,1072.19649577141,1041.11560106277,0.922063867549918,0.921269290855438
eb55.cnf,2,9,14753.3766765594,2252.90625,1125.07897686958,1033.60798668861,0.919218260327815,0.9192078319292
eb55.cnf,2,10,14753.3766765594,2252.90625,1071.11575269699,1103.53335571289,0.91809872127649,0.917139645003855
ebsa285.cnf,2,1,14559.922015667,2104.51337337494,1180.47683572769,1221.39569473267,0.927392037246514,0.924386722120342
ebsa285.cnf,2,2,14559.922015667,2104.51337337494,1211.42501759529,1230.27065849304,0.922468196138297,0.924670113571685
ebsa285.cnf,2,3,14559.922015667,2104.51337337494,1298.11251974106,1195.84181022644,0.926326417102367,0.927091915456477
ebsa285.cnf,2,4,14559.922015667,2104.51337337494,1329.88871455193,1292.85894417763,0.924011143088441,0.926718385037478
ebsa285.cnf,2,5,14559.922015667,2104.51337337494,1158.75476551056,1227.28768062592,0.925590965070809,0.927028749892021
ebsa285.cnf,2,6,14559.922015667,2104.51337337494,1218.5761320591,1168.80384230614,0.924784153023189,0.925854553264106
ebsa285.cnf,2,7,14559.922015667,2104.51337337494,1167.64281225204,1188.92719936371,0.927238391278918,0.927114108762908
ebsa285.cnf,2,8,14559.922015667,2104.51337337494,1207.24488115311,1210.34066557884,0.925589599328874,0.927142106472558
ebsa285.cnf,2,9,14559.922015667,2104.51337337494,1201.97762680054,1148.70252275467,0.926135213231581,0.925240993700174
ebsa285.cnf,2,10,14559.922015667,2104.51337337494,1168.00975227356,1203.46719384193,0.926712580634257,0.925796509231903
ec555.cnf,2,1,13879.0580928326,2124.49290943146,1913.14061403275,2050.42547631264,0.925642866501421,0.925049266154887
ec555.cnf,2,2,13879.0580928326,2124.49290943146,2094.15762066841,2037.55783247948,0.928720162892491,0.930082168192113
ec555.cnf,2,3,13879.0580928326,2124.49290943146,2063.12407064438,1924.30554819107,0.924955012045809,0.927323397212217
ec555.cnf,2,4,13879.0580928326,2124.49290943146,2066.79137969017,1943.35438418388,0.92277847744185,0.926186665917982
ec555.cnf,2,5,13879.0580928326,2124.49290943146,1938.074467659,1806.45394778252,0.9288398188182,0.945434224001241
ec555.cnf,2,6,13879.0580928326,2124.49290943146,1907.27384471893,1793.20418429375,0.927730494747172,0.939632917010928
ec555.cnf,2,7,13879.0580928326,2124.49290943146,1850.41527485847,1880.78834581375,0.924429261288434,0.926396899374046
ec555.cnf,2,8,13879.0580928326,2124.49290943146,1893.26692533493,2123.07510852814,0.926403584062633,0.928693758372572
ec555.cnf,2,9,13879.0580928326,2124.49290943146,1909.90395021439,1976.60169172287,0.927381888237355,0.927486169379313
ec555.cnf,2,10,13879.0580928326,2124.49290943146,1906.29316425323,1938.53401756287,0.922443574543636,0.944048822291565
ecos-icse11.cnf,2,1,12579.40670228,1420.90234017372,1449.73296976089,1515.62809729576,0.922356969159472,0.923007089820079
ecos-icse11.cnf,2,2,12579.40670228,1420.90234017372,1530.2913081646,1519.86491823196,0.920397673172798,0.921968339948506
ecos-icse11.cnf,2,3,12579.40670228,1420.90234017372,1389.59570670128,1456.38772058487,0.921899273218705,0.919133511486553
ecos-icse11.cnf,2,4,12579.40670228,1420.90234017372,1436.32960581779,1375.0688495636,0.920917907147513,0.921394501944692
ecos-icse11.cnf,2,5,12579.40670228,1420.90234017372,1499.20992279053,1476.59605884552,0.919962999475299,0.919748926974475
ecos-icse11.cnf,2,6,12579.40670228,1420.90234017372,1457.8232114315,1509.00510239601,0.923033204603486,0.922181725218187
ecos-icse11.cnf,2,7,12579.40670228,1420.90234017372,1446.43741488457,1454.05361747742,0.919311504352407,0.918326702125503
ecos-icse11.cnf,2,8,12579.40670228,1420.90234017372,1472.76147985458,1466.26457262039,0.920978727103606,0.920555392719954
ecos-icse11.cnf,2,9,12579.40670228,1420.90234017372,1470.06048822403,1444.66296935081,0.92432073214857,0.924033125915521
ecos-icse11.cnf,2,10,12579.40670228,1420.90234017372,1423.89719223976,1474.20001935959,0.921680046484314,0.92476468346649
edb7xxx.cnf,2,1,14256.0331852436,2493.12813854217,2539.23292970657,2583.55524873734,0.923671710383698,0.925592195967917
edb7xxx.cnf,2,2,14256.0331852436,2493.12813854217,2774.641903162,2731.40598750114,0.923194103620204,0.9238156514199
edb7xxx.cnf,2,3,14256.0331852436,2493.12813854217,2646.00520443916,2398.02736496925,0.924442055061782,0.923615868198569
edb7xxx.cnf,2,4,14256.0331852436,2493.12813854217,2577.38939404488,2743.19555163383,0.92285974420117,0.924221461088229
edb7xxx.cnf,2,5,14256.0331852436,2493.12813854217,2720.12354302406,2601.8662443161,0.925787817038803,0.925739952308693
edb7xxx.cnf,2,6,14256.0331852436,2493.12813854217,2878.63838100433,2609.05050420761,0.926795057446347,0.92675066117494
edb7xxx.cnf,2,7,14256.0331852436,2493.12813854217,2521.22601318359,2603.26608562469,0.925556123997399,0.926307045306742
edb7xxx.cnf,2,8,14256.0331852436,2493.12813854217,2586.57164287567,2583.04690480232,0.923405332755257,0.935702059397355
edb7xxx.cnf,2,9,14256.0331852436,2493.12813854217,2658.8972017765,2644.60301780701,0.923216995447648,0.923195837849556
edb7xxx.cnf,2,10,14256.0331852436,2493.12813854217,2532.2500629425,2628.57818484306,0.921668675482333,0.921951008020811
edosk2674.cnf,2,1,12213.6251392365,1916.48305726051,931.182415962219,1009.23777413368,0.921444133489136,0.923781551769556
edosk2674.cnf,2,2,12213.6251392365,1916.48305726051,946.258806467056,953.451174736023,0.920975073792472,0.922238532991408
edosk2674.cnf,2,3,12213.6251392365,1916.48305726051,886.328058719635,1101.60074043274,0.918238767146008,0.91909921025357
edosk2674.cnf,2,4,12213.6251392365,1916.48305726051,987.237377166748,964.876779556274,0.923289226711936,0.923288851464179
edosk2674.cnf,2,5,12213.6251392365,1916.48305726051,1001.66052246094,923.51154255867,0.918800137790976,0.916114489591753
edosk2674.cnf,2,6,12213.6251392365,1916.48305726051,939.273675441742,918.017156362534,0.919781785924156,0.919682720516221
edosk2674.cnf,2,7,12213.6251392365,1916.48305726051,919.942361116409,907.183772325516,0.924535799761793,0.924006700423955
edosk2674.cnf,2,8,12213.6251392365,1916.48305726051,952.768694639206,921.079137325287,0.919195273679447,0.919746887882724
edosk2674.cnf,2,9,12213.6251392365,1916.48305726051,945.310370445251,913.677489519119,0.917562570687296,0.919680093781919
edosk2674.cnf,2,10,12213.6251392365,1916.48305726051,922.816377878189,973.014244794846,0.922192002269498,0.921923700123006
embtoolkit.cnf,2,1,-1,9889.86699223518,-1,93.0694534778595,-1,8024449
embtoolkit.cnf,2,2,-1,9889.86699223518,-1,113.836417675018,-1,8027517
embtoolkit.cnf,2,3,-1,9889.86699223518,-1,101.690296888351,-1,8031895
embtoolkit.cnf,2,4,-1,9889.86699223518,-1,106.892015457153,-1,8034276
embtoolkit.cnf,2,5,-1,9889.86699223518,-1,101.58097076416,-1,8025507
embtoolkit.cnf,2,6,-1,9889.86699223518,-1,101.932726383209,-1,8032091
embtoolkit.cnf,2,7,-1,9889.86699223518,-1,109.792571306229,-1,8019284
embtoolkit.cnf,2,8,-1,9889.86699223518,-1,105.499886751175,-1,8037247
embtoolkit.cnf,2,9,-1,9889.86699223518,-1,103.660718202591,-1,8028352
embtoolkit.cnf,2,10,-1,9889.86699223518,-1,105.001425981522,-1,8034346
excalibur_arm9.cnf,2,1,-1,2932.92762136459,-1,699.339491844177,-1,2583617
excalibur_arm9.cnf,2,2,-1,2932.92762136459,-1,750.434949636459,-1,2631389
excalibur_arm9.cnf,2,3,-1,2932.92762136459,-1,703.426275730133,-1,2590373
excalibur_arm9.cnf,2,4,-1,2932.92762136459,-1,789.480687618256,-1,2586944
excalibur_arm9.cnf,2,5,-1,2932.92762136459,-1,680.974696874619,-1,2649035
excalibur_arm9.cnf,2,6,-1,2932.92762136459,-1,723.058763980866,-1,2595855
excalibur_arm9.cnf,2,7,-1,2932.92762136459,-1,703.431464195251,-1,2591340
excalibur_arm9.cnf,2,8,-1,2932.92762136459,-1,764.509783983231,-1,2593999
excalibur_arm9.cnf,2,9,-1,2932.92762136459,-1,719.618281364441,-1,2600933
excalibur_arm9.cnf,2,10,-1,2932.92762136459,-1,703.250279903412,-1,2584207
fads.cnf,2,1,11828.2270846367,2189.79212641716,690.709874153137,691.209995746613,0.920984088673603,0.923950600677601
fads.cnf,2,2,11828.2270846367,2189.79212641716,741.258089065552,787.767163991928,0.925183367356063,0.941724069673863
fads.cnf,2,3,11828.2270846367,2189.79212641716,883.845280885696,649.97149181366,0.92159130077902,0.921113632351222
fads.cnf,2,4,11828.2270846367,2189.79212641716,758.632173061371,662.166335582733,0.921884398126317,0.923265433084767
fads.cnf,2,5,11828.2270846367,2189.79212641716,742.684880495071,735.057199239731,0.922686498950276,0.937039862003502
fads.cnf,2,6,11828.2270846367,2189.79212641716,700.608942985535,687.707029342651,0.922261182982164,0.937698280164379
fads.cnf,2,7,11828.2270846367,2189.79212641716,650.518138170242,713.070759296417,0.919047811934679,0.919557961815568
fads.cnf,2,8,11828.2270846367,2189.79212641716,724.91455245018,817.135191679001,0.919141434946528,0.924101161766043
fads.cnf,2,9,11828.2270846367,2189.79212641716,708.995304107666,721.606552362442,0.921991777988886,0.921586333027371
fads.cnf,2,10,11828.2270846367,2189.79212641716,692.844440937042,730.678529262543,0.921718933782928,0.923970089549455
financial.cnf,2,1,4169.21758675575,1067.54111552238,23.7984418869019,55.802826166153,0.874086027367388,0.878531319849534
financial.cnf,2,2,4169.21758675575,1067.54111552238,22.5127491950989,55.4631903171539,0.879151720002181,0.877896745352451
financial.cnf,2,3,4169.21758675575,1067.54111552238,24.8330237865448,45.7605319023132,0.891506296679932,0.882260262770539
financial.cnf,2,4,4169.21758675575,1067.54111552238,24.5822532176971,56.4787077903748,0.91595922150139,0.869813007686856
financial.cnf,2,5,4169.21758675575,1067.54111552238,23.2002606391907,48.6323816776276,0.831399443929564,0.884064765850733
