Benchmark,twise,seed, ApproxMaxCov Time, Strategy 3 Time, Strategy 3 Combinations
aaed2000.cnf,4,10,13840.647500038147,1779.6700463294983,1277768201976
adder.cnf,4,1,12083.93763589859,2079.5612885951996,1240593933960
adder.cnf,4,2,12083.93763589859,2238.0380527973175,1274585496527
adder.cnf,4,3,12083.93763589859,2233.498197078705,1275002420455
adder.cnf,4,4,12083.93763589859,2218.2347662448883,1284101172051
adder.cnf,4,5,12083.93763589859,2007.0902092456818,1243463351579
adder.cnf,4,6,12083.93763589859,1992.5907015800476,1295971241519
adder.cnf,4,7,12083.93763589859,1962.2799973487854,1294941194169
adder.cnf,4,8,12083.93763589859,2114.685302734375,1259502660323
adder.cnf,4,9,12083.93763589859,2044.942274093628,1245131047290
adder.cnf,4,10,12083.93763589859,2091.386114835739,1254058124328
adderII.cnf,4,1,12653.988736391068,-1,-1
adderII.cnf,4,2,12653.988736391068,-1,-1
adderII.cnf,4,3,12653.988736391068,-1,-1
adderII.cnf,4,4,12653.988736391068,-1,-1
adderII.cnf,4,5,12653.988736391068,-1,-1
adderII.cnf,4,6,12653.988736391068,-1,-1
adderII.cnf,4,7,12653.988736391068,-1,-1
adderII.cnf,4,8,12653.988736391068,-1,-1
adderII.cnf,4,9,12653.988736391068,-1,-1
adderII.cnf,4,10,12653.988736391068,-1,-1
aeb.cnf,4,1,11291.353257417679,1139.365796327591,1020032434673
aeb.cnf,4,2,11291.353257417679,1161.5642607212067,1031428085767
aeb.cnf,4,3,11291.353257417679,1165.3472995758057,1023966164766
aeb.cnf,4,4,11291.353257417679,1140.8531000614166,1046189712095
aeb.cnf,4,5,11291.353257417679,1285.3942141532898,1006345487185
aeb.cnf,4,6,11291.353257417679,1137.8471524715424,976153094873
aeb.cnf,4,7,11291.353257417679,1111.1731088161469,1047548268365
aeb.cnf,4,8,11291.353257417679,1100.8665039539337,1016990890787
aeb.cnf,4,9,11291.353257417679,1068.377653837204,1024716412258
aeb.cnf,4,10,11291.353257417679,1172.6216385364532,1035949847678
aim711.cnf,4,1,12358.25286078453,3895.3291170597076,1231712778459
aim711.cnf,4,2,12358.25286078453,4070.8945140838623,1229393213741
aim711.cnf,4,3,12358.25286078453,4093.1611564159393,1227958431441
aim711.cnf,4,4,12358.25286078453,3848.477008342743,1225806257991
aim711.cnf,4,5,12358.25286078453,4382.412436246872,1182738875953
aim711.cnf,4,6,12358.25286078453,3999.6942908763885,1237380168544
aim711.cnf,4,7,12358.25286078453,3833.0247762203217,1251704078505
aim711.cnf,4,8,12358.25286078453,3896.533470392227,1218632346491
aim711.cnf,4,9,12358.25286078453,3970.549763917923,1232430169609
aim711.cnf,4,10,12358.25286078453,4004.4513595104218,1227504083712
aki3068net.cnf,4,1,11011.07325553894,1005.655769109726,1005222894541
aki3068net.cnf,4,2,11011.07325553894,917.5378541946411,1021841106090
aki3068net.cnf,4,3,11011.07325553894,915.4610404968262,1003115800732
aki3068net.cnf,4,4,11011.07325553894,1009.2437582015991,998245631080
aki3068net.cnf,4,5,11011.07325553894,861.9532899856567,1053964347554
aki3068net.cnf,4,6,11011.07325553894,902.279376745224,1002698357619
aki3068net.cnf,4,7,11011.07325553894,935.0363702774048,976637980417
aki3068net.cnf,4,8,11011.07325553894,912.5928087234497,1061716862511
aki3068net.cnf,4,9,11011.07325553894,940.3457074165344,1002420062210
aki3068net.cnf,4,10,11011.07325553894,931.0419676303864,1008403413498
am31_sim.cnf,4,1,10155.524452209473,941.3899555206299,866593902130
am31_sim.cnf,4,2,10155.524452209473,837.0719497203827,886016755566
am31_sim.cnf,4,3,10155.524452209473,841.8937420845032,876184582867
am31_sim.cnf,4,4,10155.524452209473,878.8556838035583,885913259012
am31_sim.cnf,4,5,10155.524452209473,884.4448440074921,871734231014
am31_sim.cnf,4,6,10155.524452209473,985.6122932434082,908165018277
am31_sim.cnf,4,7,10155.524452209473,807.5849871635437,871130501112
am31_sim.cnf,4,8,10155.524452209473,855.0529897212982,879617218599
am31_sim.cnf,4,9,10155.524452209473,855.5356788635254,860849843343
am31_sim.cnf,4,10,10155.524452209473,855.6508266925812,895641935156
asb.cnf,4,1,11745.391132354736,1700.8028194904327,1066918514514
asb.cnf,4,2,11745.391132354736,1698.4692912101746,1088836341385
asb.cnf,4,3,11745.391132354736,1563.067141532898,1111313406233
asb.cnf,4,4,11745.391132354736,1616.4330270290375,1054421696641
asb.cnf,4,5,11745.391132354736,1636.9374995231628,1085782041664
asb.cnf,4,6,11745.391132354736,1550.543451309204,1119809521654
asb.cnf,4,7,11745.391132354736,1620.8105432987213,1047173112092
asb.cnf,4,8,11745.391132354736,1521.7345058918,1107269685476
asb.cnf,4,9,11745.391132354736,1551.0631365776062,1019189704085
asb.cnf,4,10,11745.391132354736,1596.8418378829956,1059669929965
asb2305.cnf,4,1,11788.793909788132,1101.673702955246,1089322251572
asb2305.cnf,4,2,11788.793909788132,1073.1480062007904,1127258625614
asb2305.cnf,4,3,11788.793909788132,1011.4500031471252,1029899000576
asb2305.cnf,4,4,11788.793909788132,1106.3389692306519,1086692115181
asb2305.cnf,4,5,11788.793909788132,1080.2306635379791,1103721133846
asb2305.cnf,4,6,11788.793909788132,1056.5368194580078,1110251896240
asb2305.cnf,4,7,11788.793909788132,1079.7524123191833,1104634994796
asb2305.cnf,4,8,11788.793909788132,1026.7461531162262,1097948207362
asb2305.cnf,4,9,11788.793909788132,1002.6027929782867,1147296698624
asb2305.cnf,4,10,11788.793909788132,1073.304036140442,1118454355493
assabet.cnf,4,1,12470.893409490585,1267.1195347309113,1175090388506
assabet.cnf,4,2,12470.893409490585,1120.9586787223816,1178146634243
assabet.cnf,4,3,12470.893409490585,1132.0226829051971,1165921651295
assabet.cnf,4,4,12470.893409490585,1185.7141916751862,1203342612878
assabet.cnf,4,5,12470.893409490585,1192.186219215393,1207505845260
assabet.cnf,4,6,12470.893409490585,1159.6262295246124,1219057010251
assabet.cnf,4,7,12470.893409490585,1201.8858847618103,1183489048051
assabet.cnf,4,8,12470.893409490585,1158.7767987251282,1221270983540
assabet.cnf,4,9,12470.893409490585,1219.036024570465,1246009728562
assabet.cnf,4,10,12470.893409490585,1128.9785795211792,1176341764713
at91sam7sek.cnf,4,1,12510.216921567917,1478.6315698623657,1324072745344
at91sam7sek.cnf,4,2,12510.216921567917,1330.5775291919708,1317015605449
at91sam7sek.cnf,4,3,12510.216921567917,1345.5946896076202,1316275530854
at91sam7sek.cnf,4,4,12510.216921567917,1413.7770454883575,1319923041361
at91sam7sek.cnf,4,5,12510.216921567917,1316.029263973236,1320451666072
at91sam7sek.cnf,4,6,12510.216921567917,1454.081475019455,1312337276755
at91sam7sek.cnf,4,7,12510.216921567917,1490.2253983020782,1352407029863
at91sam7sek.cnf,4,8,12510.216921567917,1402.3808734416962,1325024269824
at91sam7sek.cnf,4,9,12510.216921567917,1355.4573822021484,1309905603084
at91sam7sek.cnf,4,10,12510.216921567917,1396.225065946579,1289685707881
at91sam7xek.cnf,4,1,13217.209212064743,1832.9827406406403,1469860821716
at91sam7xek.cnf,4,2,13217.209212064743,1666.532850265503,1455255235485
at91sam7xek.cnf,4,3,13217.209212064743,1659.6339480876923,1420343630339
at91sam7xek.cnf,4,4,13217.209212064743,1747.3549239635468,1407241143273
at91sam7xek.cnf,4,5,13217.209212064743,1547.695546388626,1450717577627
at91sam7xek.cnf,4,6,13217.209212064743,1667.0984632968903,1475079128253
at91sam7xek.cnf,4,7,13217.209212064743,1630.7334110736847,1406645575679
at91sam7xek.cnf,4,8,13217.209212064743,1700.5767931938171,1400463016847
at91sam7xek.cnf,4,9,13217.209212064743,1582.7927622795105,1456247848142
at91sam7xek.cnf,4,10,13217.209212064743,1639.2231376171112,1443060279991
atlas_mips32_4kc.cnf,4,1,11325.300834178925,1066.7963681221008,1034494507309
atlas_mips32_4kc.cnf,4,2,11325.300834178925,1001.7441000938416,1000233890658
atlas_mips32_4kc.cnf,4,3,11325.300834178925,929.5807907581329,1040535680000
atlas_mips32_4kc.cnf,4,4,11325.300834178925,1087.4170353412628,1075144432026
atlas_mips32_4kc.cnf,4,5,11325.300834178925,1024.9953954219818,1049812463827
atlas_mips32_4kc.cnf,4,6,11325.300834178925,957.8117656707764,1033839193661
atlas_mips32_4kc.cnf,4,7,11325.300834178925,960.5845246315002,1038344474990
atlas_mips32_4kc.cnf,4,8,11325.300834178925,960.5025150775909,1036747147974
atlas_mips32_4kc.cnf,4,9,11325.300834178925,990.5703082084656,1045245746844
atlas_mips32_4kc.cnf,4,10,11325.300834178925,960.9284863471985,1064167928425
atlas_mips64_5kc.cnf,4,1,10793.74202132225,1768.2499206066132,1038164192710
atlas_mips64_5kc.cnf,4,2,10793.74202132225,1768.3858714103699,1028238990043
atlas_mips64_5kc.cnf,4,3,10793.74202132225,1831.5832118988037,1001144787600
atlas_mips64_5kc.cnf,4,4,10793.74202132225,1669.6560471057892,1006427556762
atlas_mips64_5kc.cnf,4,5,10793.74202132225,1684.2380933761597,1018113682483
atlas_mips64_5kc.cnf,4,6,10793.74202132225,1656.6488149166107,1018794039117
atlas_mips64_5kc.cnf,4,7,10793.74202132225,1658.4609155654907,1008468626665
atlas_mips64_5kc.cnf,4,8,10793.74202132225,1659.8822383880615,1025257427145
atlas_mips64_5kc.cnf,4,9,10793.74202132225,1750.70108127594,1021655539080
atlas_mips64_5kc.cnf,4,10,10793.74202132225,1712.5968942642212,1025637626440
axtls.cnf,4,1,84.07926630973816,15.747901439666748,36502906
axtls.cnf,4,2,84.07926630973816,14.30602216720581,36870084
axtls.cnf,4,3,84.07926630973816,15.6633620262146,36964462
axtls.cnf,4,4,84.07926630973816,15.709851264953613,36905218
axtls.cnf,4,5,84.07926630973816,15.421401023864746,36774328
axtls.cnf,4,6,84.07926630973816,18.4377019405365,36758484
axtls.cnf,4,7,84.07926630973816,14.908711910247803,36653773
axtls.cnf,4,8,84.07926630973816,15.651623964309692,36633106
axtls.cnf,4,9,84.07926630973816,15.87941312789917,36507728
axtls.cnf,4,10,84.07926630973816,15.625703811645508,37050573
brutus.cnf,4,1,11552.258714199066,1209.8399658203125,1051531650417
brutus.cnf,4,2,11552.258714199066,1152.714952468872,1066229069696
brutus.cnf,4,3,11552.258714199066,1095.3354470729828,1052239458144
brutus.cnf,4,4,11552.258714199066,1149.3100283145905,1032400023905
brutus.cnf,4,5,11552.258714199066,1236.0703127384186,1064626093372
brutus.cnf,4,6,11552.258714199066,1056.6814668178558,1056257307890
brutus.cnf,4,7,11552.258714199066,1107.1651074886322,1044765841259
brutus.cnf,4,8,11552.258714199066,1062.384741783142,1063689289027
brutus.cnf,4,9,11552.258714199066,1119.6042349338531,1064459550378
brutus.cnf,4,10,11552.258714199066,1269.4395470619202,1071266995284
buildroot.cnf,4,1,2619.7520225048065,93.11844801902771,62282309469
buildroot.cnf,4,2,2619.7520225048065,82.24043774604797,62334506386
buildroot.cnf,4,3,2619.7520225048065,94.70191073417664,62341149630
buildroot.cnf,4,4,2619.7520225048065,74.64226007461548,62361079361
buildroot.cnf,4,5,2619.7520225048065,77.07398796081543,62324067002
buildroot.cnf,4,6,2619.7520225048065,81.74135684967041,62338302525
buildroot.cnf,4,7,2619.7520225048065,89.79522800445557,62264277808
buildroot.cnf,4,8,2619.7520225048065,76.14088416099548,62337353490
buildroot.cnf,4,9,2619.7520225048065,85.3191146850586,62300341131
buildroot.cnf,4,10,2619.7520225048065,71.71521711349487,62324067002
busybox_1_28_0.cnf,4,1,7139.90029001236,150.80019783973694,629638170557
busybox_1_28_0.cnf,4,2,7139.90029001236,123.67821955680847,629266910690
busybox_1_28_0.cnf,4,3,7139.90029001236,124.39070153236389,628737865381
busybox_1_28_0.cnf,4,4,7139.90029001236,163.26692390441895,628468701977
busybox_1_28_0.cnf,4,5,7139.90029001236,141.76260256767273,627939656668
busybox_1_28_0.cnf,4,6,7139.90029001236,131.32499837875366,629563918583
busybox_1_28_0.cnf,4,7,7139.90029001236,148.43878698349,628635768917
busybox_1_28_0.cnf,4,8,7139.90029001236,131.6626923084259,629498948107
busybox_1_28_0.cnf,4,9,7139.90029001236,147.09776043891907,628413012997
busybox_1_28_0.cnf,4,10,7139.90029001236,162.98690366744995,629146251234
calm16_ceb.cnf,4,1,10494.971581220627,1939.4308083057404,895231287264
calm16_ceb.cnf,4,2,10494.971581220627,2090.147461414337,918686432089
calm16_ceb.cnf,4,3,10494.971581220627,1894.8638727664948,906081286231
calm16_ceb.cnf,4,4,10494.971581220627,1878.656767129898,917853180534
calm16_ceb.cnf,4,5,10494.971581220627,1738.5819399356842,891065029491
calm16_ceb.cnf,4,6,10494.971581220627,1934.8318166732788,913509635196
calm16_ceb.cnf,4,7,10494.971581220627,1896.9656519889832,881757432339
calm16_ceb.cnf,4,8,10494.971581220627,1933.9933369159698,921133000483
calm16_ceb.cnf,4,9,10494.971581220627,1951.1600573062897,926965761365
calm16_ceb.cnf,4,10,10494.971581220627,2003.5804951190948,863993218345
calm32_ceb.cnf,4,1,10542.182933330536,1981.4460093975067,921203915509
calm32_ceb.cnf,4,2,10542.182933330536,1870.4319219589233,908722870946
calm32_ceb.cnf,4,3,10542.182933330536,1820.731674671173,902659636230
calm32_ceb.cnf,4,4,10542.182933330536,1938.9130568504333,903297871463
calm32_ceb.cnf,4,5,10542.182933330536,1974.776460647583,921540761882
calm32_ceb.cnf,4,6,10542.182933330536,2097.9734003543854,904219766800
calm32_ceb.cnf,4,7,10542.182933330536,1906.743084192276,907375485454
calm32_ceb.cnf,4,8,10542.182933330536,1987.4269738197327,892483330010
calm32_ceb.cnf,4,9,10542.182933330536,1965.252305984497,907854161879
calm32_ceb.cnf,4,10,10542.182933330536,1896.3958721160889,901861842188
ceb_v850.cnf,4,1,10553.112307786942,1080.091168165207,935922005379
ceb_v850.cnf,4,2,10553.112307786942,975.0204591751099,948874388791
ceb_v850.cnf,4,3,10553.112307786942,1161.4961805343628,940526465378
ceb_v850.cnf,4,4,10553.112307786942,1093.401036977768,936726850013
ceb_v850.cnf,4,5,10553.112307786942,953.1289386749268,962968528544
ceb_v850.cnf,4,6,10553.112307786942,1015.7551732063293,942061285378
ceb_v850.cnf,4,7,10553.112307786942,1018.2388677597046,962800072690
ceb_v850.cnf,4,8,10553.112307786942,1039.1807780265808,952449396351
ceb_v850.cnf,4,9,10553.112307786942,967.688383102417,958064591472
ceb_v850.cnf,4,10,10553.112307786942,1184.078501701355,955294428545
cerf.cnf,4,1,12672.911221504211,2709.232023000717,1286962799462
cerf.cnf,4,2,12672.911221504211,2847.5760822296143,1247151889243
cerf.cnf,4,3,12672.911221504211,2821.8073761463165,1227854897827
cerf.cnf,4,4,12672.911221504211,3031.208118200302,1284305427414
cerf.cnf,4,5,12672.911221504211,2661.9889285564423,1228103250355
cerf.cnf,4,6,12672.911221504211,2840.6361474990845,1235528990939
cerf.cnf,4,7,12672.911221504211,2869.297043323517,1276333311269
cerf.cnf,4,8,12672.911221504211,2779.196575641632,1183821994635
cerf.cnf,4,9,12672.911221504211,2816.713747739792,1223558399095
cerf.cnf,4,10,12672.911221504211,2633.305605649948,1213177263430
cerfpda.cnf,4,1,12617.9947514534,2777.890743494034,1330514013789
cerfpda.cnf,4,2,12617.9947514534,2621.9158680438995,1298659128552
cerfpda.cnf,4,3,12617.9947514534,2602.719754934311,1324189882161
cerfpda.cnf,4,4,12617.9947514534,2314.9132087230682,1290981684806
cerfpda.cnf,4,5,12617.9947514534,2568.165066719055,1309954079690
cerfpda.cnf,4,6,12617.9947514534,2639.846118211746,1343786882638
cerfpda.cnf,4,7,12617.9947514534,2676.193331003189,1282081055107
cerfpda.cnf,4,8,12617.9947514534,2609.6732988357544,1362681201823
cerfpda.cnf,4,9,12617.9947514534,2556.9517662525177,1281222222417
cerfpda.cnf,4,10,12617.9947514534,2696.1957170963287,1343396504143
cma230.cnf,4,1,11289.923456668854,1215.0876307487488,1019316288580
cma230.cnf,4,2,11289.923456668854,1138.3613066673279,1039485962147
cma230.cnf,4,3,11289.923456668854,1206.256278514862,1018366414174
cma230.cnf,4,4,11289.923456668854,1223.4804615974426,1021458558518
cma230.cnf,4,5,11289.923456668854,1045.1049118041992,1015112589079
cma230.cnf,4,6,11289.923456668854,1135.33731174469,1015597631329
cma230.cnf,4,7,11289.923456668854,1084.4829919338226,1005694685390
cma230.cnf,4,8,11289.923456668854,1138.0367403030396,1010221746391
cma230.cnf,4,9,11289.923456668854,1154.5685210227966,1001349515233
cma230.cnf,4,10,11289.923456668854,1315.5872991085052,1010929099672
cma28x.cnf,4,1,11015.207719564438,1034.5226466655731,983838769265
cma28x.cnf,4,2,11015.207719564438,1118.8680441379547,1019815829623
cma28x.cnf,4,3,11015.207719564438,1135.883938550949,1043984226843
cma28x.cnf,4,4,11015.207719564438,958.3095810413361,968133247293
cma28x.cnf,4,5,11015.207719564438,1053.2333931922913,1034183036439
cma28x.cnf,4,6,11015.207719564438,1024.2218301296234,999780464500
cma28x.cnf,4,7,11015.207719564438,1010.4355614185333,993954857352
cma28x.cnf,4,8,11015.207719564438,966.6763610839844,987696265890
cma28x.cnf,4,9,11015.207719564438,1019.6321473121643,997261283031
cma28x.cnf,4,10,11015.207719564438,1004.3668687343597,995017637035
cme555.cnf,4,1,12442.308424949646,1801.5492250919342,1196075004905
cme555.cnf,4,2,12442.308424949646,1503.490182876587,1190130967920
cme555.cnf,4,3,12442.308424949646,1489.5399312973022,1188157643901
cme555.cnf,4,4,12442.308424949646,1616.6583499908447,1232798083604
cme555.cnf,4,5,12442.308424949646,1591.7697079181671,1193885096542
cme555.cnf,4,6,12442.308424949646,1573.0433974266052,1177376556577
cme555.cnf,4,7,12442.308424949646,1652.8406293392181,1181226944907
cme555.cnf,4,8,12442.308424949646,1630.7753472328186,1223869995663
cme555.cnf,4,9,12442.308424949646,1555.6509928703308,1218527581855
cme555.cnf,4,10,12442.308424949646,1501.0201406478882,1235108316602
cq7708.cnf,4,1,12063.770285606384,2331.164823293686,1074591837150
cq7708.cnf,4,2,12063.770285606384,2235.757222890854,1114175577578
cq7708.cnf,4,3,12063.770285606384,2255.4329018592834,1116749950914
cq7708.cnf,4,4,12063.770285606384,2182.3234691619873,1088277821890
cq7708.cnf,4,5,12063.770285606384,2211.7265989780426,1082226944392
cq7708.cnf,4,6,12063.770285606384,2312.8987600803375,1098025235458
cq7708.cnf,4,7,12063.770285606384,2370.88259267807,1137080899305
cq7708.cnf,4,8,12063.770285606384,2321.6062591075897,1105176272500
cq7708.cnf,4,9,12063.770285606384,2356.4164021015167,1089664022916
cq7708.cnf,4,10,12063.770285606384,2253.4058287143707,1129995871835
cq7750.cnf,4,1,12453.64214348793,995.5242879390717,1209084965577
cq7750.cnf,4,2,12453.64214348793,1005.7205309867859,1224342167443
cq7750.cnf,4,3,12453.64214348793,1010.2184989452362,1214492581428
cq7750.cnf,4,4,12453.64214348793,980.9794092178345,1216110037955
cq7750.cnf,4,5,12453.64214348793,974.2783091068268,1198535286439
cq7750.cnf,4,6,12453.64214348793,1019.586897611618,1214251170006
cq7750.cnf,4,7,12453.64214348793,976.1616671085358,1234409023737
cq7750.cnf,4,8,12453.64214348793,973.5746366977692,1205753487954
cq7750.cnf,4,9,12453.64214348793,993.8033540248871,1138110007531
cq7750.cnf,4,10,12453.64214348793,954.1067020893097,1198969826998
csb281.cnf,4,1,11487.3760638237,2857.8624091148376,1191520711556
csb281.cnf,4,2,11487.3760638237,3157.227735042572,1094661077791
csb281.cnf,4,3,11487.3760638237,2813.9994225502014,1129062051875
csb281.cnf,4,4,11487.3760638237,2753.655493736267,1112370326879
csb281.cnf,4,5,11487.3760638237,2836.2370631694794,1100528078406
csb281.cnf,4,6,11487.3760638237,2861.2151384353638,1150581603945
csb281.cnf,4,7,11487.3760638237,2944.985724210739,1124472368737
csb281.cnf,4,8,11487.3760638237,2852.644522190094,1109923939169
csb281.cnf,4,9,11487.3760638237,3806.1369063854218,1104576525324
csb281.cnf,4,10,11487.3760638237,3301.5457561016083,1096912620462
dreamcast.cnf,4,1,11627.564390182495,1800.4760377407074,1191899336486
dreamcast.cnf,4,2,11627.564390182495,1953.3572251796722,1184902244754
dreamcast.cnf,4,3,11627.564390182495,2176.126341819763,1196617770056
dreamcast.cnf,4,4,11627.564390182495,1927.59907412529,1174153422914
dreamcast.cnf,4,5,11627.564390182495,1903.9085159301758,1144231649057
dreamcast.cnf,4,6,11627.564390182495,1914.4524509906769,1175166159875
dreamcast.cnf,4,7,11627.564390182495,1831.9156711101532,1169734207083
dreamcast.cnf,4,8,11627.564390182495,1913.0765719413757,1153990750684
dreamcast.cnf,4,9,11627.564390182495,1899.9943268299103,1173554987437
dreamcast.cnf,4,10,11627.564390182495,1902.7361500263214,1183705373799
e7t.cnf,4,1,12130.389959573746,3166.436463832855,1186882202767
e7t.cnf,4,2,12130.389959573746,3317.222140312195,1093197441709
e7t.cnf,4,3,12130.389959573746,3348.837546110153,1205219677189
e7t.cnf,4,4,12130.389959573746,3072.456996679306,1201682132911
e7t.cnf,4,5,12130.389959573746,3357.291120290756,1132880506436
e7t.cnf,4,6,12130.389959573746,3117.459911584854,1150183188995
e7t.cnf,4,7,12130.389959573746,3097.95232629776,1204257080107
e7t.cnf,4,8,12130.389959573746,3075.9707794189453,1208516572197
e7t.cnf,4,9,12130.389959573746,3103.1239199638367,1243843885126
e7t.cnf,4,10,12130.389959573746,2957.9571828842163,1110427929486
ea2468.cnf,4,1,14679.378019094467,2495.1820890903473,1643198679300
ea2468.cnf,4,2,14679.378019094467,2593.101819038391,1617608549318
ea2468.cnf,4,3,14679.378019094467,2527.868067741394,1664955613668
ea2468.cnf,4,4,14679.378019094467,2783.171467781067,1608770903874
ea2468.cnf,4,5,14679.378019094467,2725.517474412918,1679223619566
ea2468.cnf,4,6,14679.378019094467,2633.656117916107,1672657497449
ea2468.cnf,4,7,14679.378019094467,2480.8539102077484,1684831442780
ea2468.cnf,4,8,14679.378019094467,2301.4895079135895,1662045224405
ea2468.cnf,4,9,14679.378019094467,2398.62056684494,1531113200128
ea2468.cnf,4,10,14679.378019094467,2386.8017241954803,1659063850038
eb40.cnf,4,1,11726.940507650375,2848.204231262207,1129595649179
eb40.cnf,4,2,11726.940507650375,2753.6303594112396,1126938141819
eb40.cnf,4,3,11726.940507650375,3072.8488495349884,1102976283791
eb40.cnf,4,4,11726.940507650375,2992.5681660175323,1128798396971
eb40.cnf,4,5,11726.940507650375,2745.8649909496307,1134489891900
eb40.cnf,4,6,11726.940507650375,2822.130223274231,1121445959942
eb40.cnf,4,7,11726.940507650375,2750.4891018867493,1104615079996
eb40.cnf,4,8,11726.940507650375,2764.8019659519196,1060057539930
eb40.cnf,4,9,11726.940507650375,2838.0527906417847,1124369218038
eb40.cnf,4,10,11726.940507650375,3223.210013151169,1122996172568
eb40a.cnf,4,1,12010.913138389587,1448.558259010315,1144379313925
eb40a.cnf,4,2,12010.913138389587,1319.7449429035187,1153266316441
eb40a.cnf,4,3,12010.913138389587,1415.9416823387146,1137469669469
eb40a.cnf,4,4,12010.913138389587,1345.1038653850555,1122850550331
eb40a.cnf,4,5,12010.913138389587,1496.0843641757965,1137825149570
eb40a.cnf,4,6,12010.913138389587,1424.2468197345734,1061330275418
eb40a.cnf,4,7,12010.913138389587,1386.7586557865143,1148956120221
eb40a.cnf,4,8,12010.913138389587,1390.1202840805054,1138958242391
eb40a.cnf,4,9,12010.913138389587,1414.3622806072235,1117718306379
eb40a.cnf,4,10,12010.913138389587,1384.5700452327728,1146689934579
eb42.cnf,4,1,11568.312623739243,1265.6456141471863,1106213857293
eb42.cnf,4,2,11568.312623739243,1337.7819271087646,1107299849967
eb42.cnf,4,3,11568.312623739243,1198.7362523078918,1082191699351
eb42.cnf,4,4,11568.312623739243,1285.9238810539246,1102934159419
eb42.cnf,4,5,11568.312623739243,1374.8758981227875,1095310490849
eb42.cnf,4,6,11568.312623739243,1291.6445417404175,1091357477517
eb42.cnf,4,7,11568.312623739243,1247.5355308055878,1093551182718
eb42.cnf,4,8,11568.312623739243,1262.3900866508484,1080063153710
eb42.cnf,4,9,11568.312623739243,1268.3341929912567,1113403128793
eb42.cnf,4,10,11568.312623739243,1271.6557488441467,1119701886301
eb55.cnf,4,1,12159.398522853851,1374.6488809585571,1223759070383
eb55.cnf,4,2,12159.398522853851,1449.055649280548,1219664763540
eb55.cnf,4,3,12159.398522853851,1529.1287050247192,1192150046719
eb55.cnf,4,4,12159.398522853851,1270.550110578537,1234384771476
eb55.cnf,4,5,12159.398522853851,1556.2178161144257,1245571002673
eb55.cnf,4,6,12159.398522853851,1364.6597275733948,1204774159485
eb55.cnf,4,7,12159.398522853851,1399.4666707515717,1228243311212
eb55.cnf,4,8,12159.398522853851,1372.3352265357971,1243060802644
eb55.cnf,4,9,12159.398522853851,1385.4444479942322,1233263711269
eb55.cnf,4,10,12159.398522853851,1312.5304386615753,1236480666646
ebsa285.cnf,4,1,11639.233155965805,1674.765685558319,1160033333020
ebsa285.cnf,4,2,11639.233155965805,1413.1183879375458,1183754331254
ebsa285.cnf,4,3,11639.233155965805,1459.4692125320435,1188435514966
ebsa285.cnf,4,4,11639.233155965805,1554.0376417636871,1155982308653
ebsa285.cnf,4,5,11639.233155965805,1587.7778069972992,1144571923354
ebsa285.cnf,4,6,11639.233155965805,1489.7388801574707,1171286178482
ebsa285.cnf,4,7,11639.233155965805,1483.0764529705048,1163274152513
ebsa285.cnf,4,8,11639.233155965805,1479.2102589607239,1204819657960
ebsa285.cnf,4,9,11639.233155965805,1469.3287959098816,1180265949161
ebsa285.cnf,4,10,11639.233155965805,1410.7711701393127,1185892371892
