Benchmark,twise,seed, ApproxMaxCov Time, Strategy 3 Time, Strategy 3 Combinations
ec555.cnf,5,1,15761.525654315948,2713.0204775333405,526168077911412
ec555.cnf,5,2,15761.525654315948,2775.113700389862,509044625559003
ec555.cnf,5,3,15761.525654315948,2885.2690784931183,421335717017445
ec555.cnf,5,4,15761.525654315948,2937.9979519844055,531101437225194
ec555.cnf,5,5,15761.525654315948,2797.3660051822662,481279996442010
ec555.cnf,5,6,15761.525654315948,2749.4680705070496,536406780368568
ec555.cnf,5,7,15761.525654315948,2745.0465698242188,538211816656429
ec555.cnf,5,8,15761.525654315948,2874.92675447464,539108236704792
ec555.cnf,5,9,15761.525654315948,2731.674449443817,515228094464040
ec555.cnf,5,10,15761.525654315948,2776.3567798137665,537339788990334
ecos-icse11.cnf,5,1,13194.185487031937,2483.9622569084167,487597877809099
ecos-icse11.cnf,5,2,13194.185487031937,2299.9541647434235,485255636571363
ecos-icse11.cnf,5,3,13194.185487031937,2477.3029475212097,471307895994158
ecos-icse11.cnf,5,4,13194.185487031937,2125.942876815796,510580772234482
ecos-icse11.cnf,5,5,13194.185487031937,2332.4919946193695,500471859339076
ecos-icse11.cnf,5,6,13194.185487031937,2392.9779484272003,480854893533243
ecos-icse11.cnf,5,7,13194.185487031937,2276.91619181633,486245942842900
ecos-icse11.cnf,5,8,13194.185487031937,2315.956565618515,498135181619720
ecos-icse11.cnf,5,9,13194.185487031937,2249.5789024829865,500510803967732
ecos-icse11.cnf,5,10,13194.185487031937,2334.4673912525177,492799767493857
edb7xxx.cnf,5,1,15140.644910097122,3401.581181526184,473095846821332
edb7xxx.cnf,5,2,15140.644910097122,3438.0297384262085,464346652698454
edb7xxx.cnf,5,3,15140.644910097122,3388.356995820999,504105009837611
edb7xxx.cnf,5,4,15140.644910097122,3799.988953590393,483364933000172
edb7xxx.cnf,5,5,15140.644910097122,3374.286370038986,489236988286488
edb7xxx.cnf,5,6,15140.644910097122,3555.513887166977,484503449927700
edb7xxx.cnf,5,7,15140.644910097122,3371.9817192554474,485748527552879
edb7xxx.cnf,5,8,15140.644910097122,3595.848331451416,466169401474053
edb7xxx.cnf,5,9,15140.644910097122,3308.6185369491577,505355695920560
edb7xxx.cnf,5,10,15140.644910097122,3560.6808948516846,498967662519305
edosk2674.cnf,5,1,14015.56442284584,1861.140350818634,395359935070810
edosk2674.cnf,5,2,14015.56442284584,1733.7042467594147,394462944465179
edosk2674.cnf,5,3,14015.56442284584,1706.4345700740814,404492930328144
edosk2674.cnf,5,4,14015.56442284584,1628.1734397411346,377302336313007
edosk2674.cnf,5,5,14015.56442284584,1696.1427710056305,408384419874795
edosk2674.cnf,5,6,14015.56442284584,1761.3166131973267,408982413611882
edosk2674.cnf,5,7,14015.56442284584,1756.9989922046661,393937434817436
edosk2674.cnf,5,8,14015.56442284584,1813.2363350391388,393846829705756
edosk2674.cnf,5,9,14015.56442284584,1632.4441463947296,413879619898181
edosk2674.cnf,5,10,14015.56442284584,1747.8591494560242,417739397655744
embtoolkit.cnf,5,1,-1,-1,-1
embtoolkit.cnf,5,2,-1,-1,-1
embtoolkit.cnf,5,3,-1,-1,-1
embtoolkit.cnf,5,4,-1,-1,-1
embtoolkit.cnf,5,5,-1,-1,-1
embtoolkit.cnf,5,6,-1,-1,-1
embtoolkit.cnf,5,7,-1,-1,-1
embtoolkit.cnf,5,8,-1,-1,-1
embtoolkit.cnf,5,9,-1,-1,-1
embtoolkit.cnf,5,10,-1,-1,-1
excalibur_arm9.cnf,5,1,15665.851643323898,1493.7998914718628,446104325316251
excalibur_arm9.cnf,5,2,15665.851643323898,1454.0444600582123,478341803131926
excalibur_arm9.cnf,5,3,15665.851643323898,1472.6412851810455,480390569879868
excalibur_arm9.cnf,5,4,15665.851643323898,1396.0700759887695,463431038384563
excalibur_arm9.cnf,5,5,15665.851643323898,1443.8748145103455,469486873603157
excalibur_arm9.cnf,5,6,15665.851643323898,1508.7418649196625,462052777117766
excalibur_arm9.cnf,5,7,15665.851643323898,1490.35760140419,463798219957571
excalibur_arm9.cnf,5,8,15665.851643323898,1536.275318145752,457460346719131
excalibur_arm9.cnf,5,9,15665.851643323898,1525.8371391296387,450590326273434
excalibur_arm9.cnf,5,10,15665.851643323898,1465.6245098114014,466794208734432
fads.cnf,5,1,14026.547742843628,1566.1456270217896,396220947094329
fads.cnf,5,2,14026.547742843628,1512.9819059371948,368394205919544
fads.cnf,5,3,14026.547742843628,1448.0573353767395,381040725185669
fads.cnf,5,4,14026.547742843628,1399.0983209609985,368952852161909
fads.cnf,5,5,14026.547742843628,1503.2456772327423,386574402137594
fads.cnf,5,6,14026.547742843628,1473.5830166339874,377829608989401
fads.cnf,5,7,14026.547742843628,1429.8446018695831,371068669819998
fads.cnf,5,8,14026.547742843628,1492.4902005195618,380455686207445
fads.cnf,5,9,14026.547742843628,1502.3314230442047,386037749841779
fads.cnf,5,10,14026.547742843628,1515.9046456813812,382404349871755
financial.cnf,5,1,7437.102746725082,775.0222318172455,12976377672224
financial.cnf,5,2,7437.102746725082,772.4492914676666,13199636979085
financial.cnf,5,3,7437.102746725082,773.6299886703491,13005234317329
financial.cnf,5,4,7437.102746725082,752.0872356891632,13361639197215
financial.cnf,5,5,7437.102746725082,783.0600681304932,12813362940231
financial.cnf,5,6,7437.102746725082,780.4232861995697,13496303541036
financial.cnf,5,7,7437.102746725082,793.202455997467,13240137533617
financial.cnf,5,8,7437.102746725082,715.0895977020264,13155592626031
financial.cnf,5,9,7437.102746725082,782.4410908222198,13367714280395
financial.cnf,5,10,7437.102746725082,766.7534086704254,12911070528041
flexanet.cnf,5,1,15889.991460323334,3093.185789346695,524974193077440
flexanet.cnf,5,2,15889.991460323334,3119.0381298065186,526468553305280
flexanet.cnf,5,3,15889.991460323334,3080.428049325943,551872677178559
flexanet.cnf,5,4,15889.991460323334,3292.6971311569214,523933585955219
flexanet.cnf,5,5,15889.991460323334,3017.5324244499207,554183792996513
flexanet.cnf,5,6,15889.991460323334,3210.7989268302917,538356884672508
flexanet.cnf,5,7,15889.991460323334,3652.4360072612762,503920048976699
flexanet.cnf,5,8,15889.991460323334,3146.7547795772552,542283361546468
flexanet.cnf,5,9,15889.991460323334,3111.063190460205,536336170842150
flexanet.cnf,5,10,15889.991460323334,3140.0019035339355,508941583345554
freebsd-icse11.cnf,5,1,-1,-1,-1
freebsd-icse11.cnf,5,2,-1,-1,-1
freebsd-icse11.cnf,5,3,-1,-1,-1
freebsd-icse11.cnf,5,4,-1,-1,-1
freebsd-icse11.cnf,5,5,-1,-1,-1
freebsd-icse11.cnf,5,6,-1,-1,-1
freebsd-icse11.cnf,5,7,-1,-1,-1
freebsd-icse11.cnf,5,8,-1,-1,-1
freebsd-icse11.cnf,5,9,-1,-1,-1
freebsd-icse11.cnf,5,10,-1,-1,-1
frv400.cnf,5,1,14836.620750665665,3715.37851190567,449394891203999
frv400.cnf,5,2,14836.620750665665,4310.75727558136,466946027550701
frv400.cnf,5,3,14836.620750665665,3721.684347629547,452365334143864
frv400.cnf,5,4,14836.620750665665,3917.2667145729065,468624029138303
frv400.cnf,5,5,14836.620750665665,4117.779704093933,495993375421526
frv400.cnf,5,6,14836.620750665665,3733.374325990677,447374772787856
frv400.cnf,5,7,14836.620750665665,3860.084727525711,474380280539140
frv400.cnf,5,8,14836.620750665665,3865.0173466205597,482172941633669
frv400.cnf,5,9,14836.620750665665,3677.0578846931458,460190577793492
frv400.cnf,5,10,14836.620750665665,3682.1807844638824,482493336758809
gps4020.cnf,5,1,14521.667174100876,1700.1428282260895,415652109612502
gps4020.cnf,5,2,14521.667174100876,1659.6534073352814,434837561749497
gps4020.cnf,5,3,14521.667174100876,1671.3050818443298,426124924783629
gps4020.cnf,5,4,14521.667174100876,1645.0028326511383,415034331189486
gps4020.cnf,5,5,14521.667174100876,1586.0723643302917,414377328739612
gps4020.cnf,5,6,14521.667174100876,1633.3779819011688,429243234918852
gps4020.cnf,5,7,14521.667174100876,1572.4743881225586,416853345435033
gps4020.cnf,5,8,14521.667174100876,1691.3223977088928,430571948828672
gps4020.cnf,5,9,14521.667174100876,1645.0458879470825,413607557212521
gps4020.cnf,5,10,14521.667174100876,1696.9815969467163,404625255062003
grg.cnf,5,1,14958.763731956482,4168.341310501099,494506104583917
grg.cnf,5,2,14958.763731956482,4202.93888759613,481786856809703
grg.cnf,5,3,14958.763731956482,4229.921900987625,482930159980419
grg.cnf,5,4,14958.763731956482,4142.820457458496,478351450647696
grg.cnf,5,5,14958.763731956482,4240.959463596344,469529327623662
grg.cnf,5,6,14958.763731956482,4292.477274894714,497226946264227
grg.cnf,5,7,14958.763731956482,4454.156746387482,489581106310064
grg.cnf,5,8,14958.763731956482,4287.794991970062,471733484217206
grg.cnf,5,9,14958.763731956482,4143.549840450287,456898026247196
grg.cnf,5,10,14958.763731956482,4296.606800317764,478851645784884
h8300h_sim.cnf,5,1,14014.667296886444,1173.99240899086,359580636684481
h8300h_sim.cnf,5,2,14014.667296886444,1175.1589102745056,369490508828052
h8300h_sim.cnf,5,3,14014.667296886444,1149.5999505519867,362737497302142
h8300h_sim.cnf,5,4,14014.667296886444,1119.1840765476227,360648715038069
h8300h_sim.cnf,5,5,14014.667296886444,1124.1987714767456,373538870329554
h8300h_sim.cnf,5,6,14014.667296886444,1151.5728604793549,351036009855779
h8300h_sim.cnf,5,7,14014.667296886444,1202.7184550762177,374779219385334
h8300h_sim.cnf,5,8,14014.667296886444,1154.3206281661987,352220370933346
h8300h_sim.cnf,5,9,14014.667296886444,1254.363375902176,289199441304112
h8300h_sim.cnf,5,10,14014.667296886444,1380.716305732727,365704860147392
h8max.cnf,5,1,14365.536086559296,1641.1046533584595,414455651861275
h8max.cnf,5,2,14365.536086559296,1646.8668694496155,422611074060157
h8max.cnf,5,3,14365.536086559296,1656.500069618225,414160538938512
h8max.cnf,5,4,14365.536086559296,1587.905918121338,408061538534753
h8max.cnf,5,5,14365.536086559296,1615.7092609405518,417655050690589
h8max.cnf,5,6,14365.536086559296,1728.43239402771,408698607701352
h8max.cnf,5,7,14365.536086559296,1653.5880110263824,426236747111239
h8max.cnf,5,8,14365.536086559296,1633.985979795456,429951422472361
h8max.cnf,5,9,14365.536086559296,1663.2531445026398,401737690189842
h8max.cnf,5,10,14365.536086559296,1637.7452948093414,418198433215041
h8s_sim.cnf,5,1,14106.607820034027,1363.5569183826447,365929298308191
h8s_sim.cnf,5,2,14106.607820034027,1525.2824878692627,374077687897854
h8s_sim.cnf,5,3,14106.607820034027,1384.4112241268158,365968223736167
h8s_sim.cnf,5,4,14106.607820034027,1293.1309731006622,369121183402231
h8s_sim.cnf,5,5,14106.607820034027,1331.131192445755,377131171470201
h8s_sim.cnf,5,6,14106.607820034027,1568.1579360961914,370288946241514
h8s_sim.cnf,5,7,14106.607820034027,1386.5042157173157,386161870760656
h8s_sim.cnf,5,8,14106.607820034027,1380.5991549491882,373385680289390
h8s_sim.cnf,5,9,14106.607820034027,1391.296798467636,378593037543081
h8s_sim.cnf,5,10,14106.607820034027,1366.9470694065094,360319711632080
hs7729pci.cnf,5,1,17604.0588657856,4488.108637094498,580435438822535
hs7729pci.cnf,5,2,17604.0588657856,4521.1926102638245,585535611477519
hs7729pci.cnf,5,3,17604.0588657856,4426.586878538132,607147679138317
hs7729pci.cnf,5,4,17604.0588657856,4852.052441835403,609570433220037
hs7729pci.cnf,5,5,17604.0588657856,4469.025719165802,599851885596774
hs7729pci.cnf,5,6,17604.0588657856,4875.285454273224,581929011651322
hs7729pci.cnf,5,7,17604.0588657856,4471.154574871063,603988462878347
hs7729pci.cnf,5,8,17604.0588657856,4654.462775945663,568851645869311
hs7729pci.cnf,5,9,17604.0588657856,4741.761661291122,596031918223607
hs7729pci.cnf,5,10,17604.0588657856,4629.593190431595,590353588344576
innovator.cnf,5,1,15871.974278450012,2218.1131353378296,471269777342325
innovator.cnf,5,2,15871.974278450012,2264.554720878601,495372946021599
innovator.cnf,5,3,15871.974278450012,2254.553160429001,521058085810604
innovator.cnf,5,4,15871.974278450012,2194.517567873001,499377492815975
innovator.cnf,5,5,15871.974278450012,2155.7913568019867,490971447066846
innovator.cnf,5,6,15871.974278450012,2586.3029701709747,478566692055110
innovator.cnf,5,7,15871.974278450012,2315.214011192322,516253797163706
innovator.cnf,5,8,15871.974278450012,2401.61074757576,488963336137888
innovator.cnf,5,9,15871.974278450012,2206.210808992386,474281943735763
innovator.cnf,5,10,15871.974278450012,2361.605480670929,491566875307410
integrator_arm7.cnf,5,1,15284.028495311737,2061.940550327301,502839256564168
integrator_arm7.cnf,5,2,15284.028495311737,2175.900341272354,501645902437729
integrator_arm7.cnf,5,3,15284.028495311737,1994.2353279590607,507163688349084
integrator_arm7.cnf,5,4,15284.028495311737,2093.71591091156,488347683929741
integrator_arm7.cnf,5,5,15284.028495311737,2008.5214848518372,531586094085212
integrator_arm7.cnf,5,6,15284.028495311737,2100.092850923538,509904858223676
integrator_arm7.cnf,5,7,15284.028495311737,1989.1938261985779,482883067261642
integrator_arm7.cnf,5,8,15284.028495311737,2079.958216190338,528703139561935
integrator_arm7.cnf,5,9,15284.028495311737,2379.3061599731445,519930214424501
integrator_arm7.cnf,5,10,15284.028495311737,2062.56871509552,540264496123522
integrator_arm9.cnf,5,1,16963.96520137787,1402.6159284114838,508044537885999
integrator_arm9.cnf,5,2,16963.96520137787,1341.3211300373077,520472456651743
integrator_arm9.cnf,5,3,16963.96520137787,1417.8377537727356,527899937052468
integrator_arm9.cnf,5,4,16963.96520137787,1381.2958984375,533924855472760
integrator_arm9.cnf,5,5,16963.96520137787,1355.0531952381134,533607754503271
integrator_arm9.cnf,5,6,16963.96520137787,1391.6252026557922,532888179226353
integrator_arm9.cnf,5,7,16963.96520137787,1368.8889858722687,542449993075562
integrator_arm9.cnf,5,8,16963.96520137787,1426.7777156829834,539376552909745
integrator_arm9.cnf,5,9,16963.96520137787,1493.0165078639984,548023652423888
integrator_arm9.cnf,5,10,16963.96520137787,1372.2498817443848,523789820640244
ipaq.cnf,5,1,15552.382700920105,2696.421277999878,506402876879379
ipaq.cnf,5,2,15552.382700920105,2626.590033054352,509239076629043
ipaq.cnf,5,3,15552.382700920105,2707.7027621269226,488567770154830
ipaq.cnf,5,4,15552.382700920105,2541.872558116913,506279308010618
ipaq.cnf,5,5,15552.382700920105,2575.735687971115,485825718114698
ipaq.cnf,5,6,15552.382700920105,2707.9904267787933,496811578970763
ipaq.cnf,5,7,15552.382700920105,2640.0706984996796,474916352272628
ipaq.cnf,5,8,15552.382700920105,2715.1845469474792,496917495143987
ipaq.cnf,5,9,15552.382700920105,2758.3691143989563,488503043604527
ipaq.cnf,5,10,15552.382700920105,2886.6899960041046,492998596734700
iq80310.cnf,5,1,15681.539036750793,4166.364805459976,500724593148205
iq80310.cnf,5,2,15681.539036750793,4302.078285932541,499171155940920
iq80310.cnf,5,3,15681.539036750793,4207.9249494075775,537530463343537
iq80310.cnf,5,4,15681.539036750793,4115.969587564468,524137951662550
iq80310.cnf,5,5,15681.539036750793,4051.0421402454376,484189901661572
iq80310.cnf,5,6,15681.539036750793,4289.733318805695,509774541727009
iq80310.cnf,5,7,15681.539036750793,4111.823107481003,539625249880634
iq80310.cnf,5,8,15681.539036750793,4354.798478126526,512946142691883
iq80310.cnf,5,9,15681.539036750793,4440.500653505325,542743892758895
iq80310.cnf,5,10,15681.539036750793,4036.8999557495117,509927531754999
iq80321.cnf,5,1,14719.720077991486,3039.831522464752,501385603744934
iq80321.cnf,5,2,14719.720077991486,3377.8660972118378,521618488860546
iq80321.cnf,5,3,14719.720077991486,2998.8861486911774,533281877337463
iq80321.cnf,5,4,14719.720077991486,3158.82097864151,501012001711639
iq80321.cnf,5,5,14719.720077991486,3179.3838806152344,506440906257952
iq80321.cnf,5,6,14719.720077991486,3054.457450389862,484987977002362
iq80321.cnf,5,7,14719.720077991486,3185.863688468933,523854263528544
iq80321.cnf,5,8,14719.720077991486,3289.8414747714996,488852423034253
iq80321.cnf,5,9,14719.720077991486,3150.3195202350616,514981215237796
iq80321.cnf,5,10,14719.720077991486,2862.8319761753082,518670535316581
ixdp425.cnf,5,1,15917.552062749863,3892.0936102867126,481560576534155
ixdp425.cnf,5,2,15917.552062749863,3986.1315648555756,501578909882053
ixdp425.cnf,5,3,15917.552062749863,3951.017861843109,486549674521845
ixdp425.cnf,5,4,15917.552062749863,4049.5807304382324,497124760324195
ixdp425.cnf,5,5,15917.552062749863,3813.982289791107,485293953470767
ixdp425.cnf,5,6,15917.552062749863,4130.069773435593,488120733594718
ixdp425.cnf,5,7,15917.552062749863,3881.1912343502045,476256140524670
ixdp425.cnf,5,8,15917.552062749863,3592.6948659420013,471188208031531
ixdp425.cnf,5,9,15917.552062749863,3626.1246490478516,510053619217802
ixdp425.cnf,5,10,15917.552062749863,3775.2343411445618,492011779542228
jmr3904.cnf,5,1,14335.323416471481,2363.7874343395233,406451128813074
jmr3904.cnf,5,2,14335.323416471481,2329.4412291049957,396852033739183
jmr3904.cnf,5,3,14335.323416471481,2317.4724612236023,411581440348951
jmr3904.cnf,5,4,14335.323416471481,2452.545022726059,411003181609560
jmr3904.cnf,5,5,14335.323416471481,2301.623426914215,394030131090955
jmr3904.cnf,5,6,14335.323416471481,2368.62775182724,414320073738707
jmr3904.cnf,5,7,14335.323416471481,2386.4466695785522,411817369914623
jmr3904.cnf,5,8,14335.323416471481,2458.2481853961945,415971580698408
jmr3904.cnf,5,9,14335.323416471481,2331.3709301948547,420528259564809
jmr3904.cnf,5,10,14335.323416471481,2317.941394805908,411535179649800
jtst.cnf,5,1,16745.246158123016,2137.3722245693207,447201935895547
jtst.cnf,5,2,16745.246158123016,2243.5644402503967,446080619324268
jtst.cnf,5,3,16745.246158123016,2193.960819721222,461987924016825
jtst.cnf,5,4,16745.246158123016,2238.6588537693024,454353077362381
jtst.cnf,5,5,16745.246158123016,2108.082985162735,449037816948524
jtst.cnf,5,6,16745.246158123016,2254.1413793563843,459591384678209
jtst.cnf,5,7,16745.246158123016,2244.215587615967,451274953441223
jtst.cnf,5,8,16745.246158123016,2302.0370807647705,456139488566625
jtst.cnf,5,9,16745.246158123016,2158.456737756729,455985582370567
jtst.cnf,5,10,16745.246158123016,2221.737237215042,488261910343854
linux.cnf,5,1,14799.228969573975,1855.1558604240417,437426644397821
linux.cnf,5,2,14799.228969573975,1939.628408908844,462579935175213
linux.cnf,5,3,14799.228969573975,1941.969667673111,441438663175420
linux.cnf,5,4,14799.228969573975,1995.432296514511,438486622938798
linux.cnf,5,5,14799.228969573975,2049.587311267853,443192927660738
linux.cnf,5,6,14799.228969573975,2082.73628115654,459463598264740
linux.cnf,5,7,14799.228969573975,1910.652904033661,436075171758075
linux.cnf,5,8,14799.228969573975,1924.1328222751617,449637597189880
linux.cnf,5,9,14799.228969573975,1851.5841903686523,463327220046602
linux.cnf,5,10,14799.228969573975,1903.9486734867096,462187743115052
lpcmt.cnf,5,1,15282.57460808754,2464.183859348297,488250808543287
lpcmt.cnf,5,2,15282.57460808754,2508.404723405838,481688877524197
lpcmt.cnf,5,3,15282.57460808754,2586.856464624405,463024838431836
lpcmt.cnf,5,4,15282.57460808754,2479.0972402095795,492519469552246
lpcmt.cnf,5,5,15282.57460808754,2889.3044254779816,491826947420473
lpcmt.cnf,5,6,15282.57460808754,2665.5788860321045,485117429717563
lpcmt.cnf,5,7,15282.57460808754,2568.170003414154,501147614144821
lpcmt.cnf,5,8,15282.57460808754,2551.7965428829193,487194996112880
lpcmt.cnf,5,9,15282.57460808754,3072.672707080841,497418212172899
lpcmt.cnf,5,10,15282.57460808754,2598.799152135849,466141188024812
m5272c3.cnf,5,1,17771.68728041649,3472.0753355026245,651858018819986
m5272c3.cnf,5,2,17771.68728041649,3464.465376138687,665829812692160
m5272c3.cnf,5,3,17771.68728041649,3411.2222406864166,682823148978967
m5272c3.cnf,5,4,17771.68728041649,3466.931014060974,692001368042965
m5272c3.cnf,5,5,17771.68728041649,3394.777774810791,651441515479623
m5272c3.cnf,5,6,17771.68728041649,3508.782126188278,643921736989071
m5272c3.cnf,5,7,17771.68728041649,3544.3679962158203,661089247400030
m5272c3.cnf,5,8,17771.68728041649,3608.693876028061,661104392976043
m5272c3.cnf,5,9,17771.68728041649,3522.3204929828644,652872772412870
m5272c3.cnf,5,10,17771.68728041649,3697.6337604522705,673289008878660
mac7100evb.cnf,5,1,15060.768081903458,2760.93137049675,478209389838637
mac7100evb.cnf,5,2,15060.768081903458,2607.4900937080383,461517477728515
mac7100evb.cnf,5,3,15060.768081903458,2608.720963716507,460812185667524
mac7100evb.cnf,5,4,15060.768081903458,2565.8887374401093,465204231683696
mac7100evb.cnf,5,5,15060.768081903458,3433.9271609783173,468394075323178
mac7100evb.cnf,5,6,15060.768081903458,2630.4494478702545,458487927739258
mac7100evb.cnf,5,7,15060.768081903458,2841.3923115730286,473496756522015
mac7100evb.cnf,5,8,15060.768081903458,2706.4994707107544,455527838331766
mac7100evb.cnf,5,9,15060.768081903458,2681.453366756439,463644040154837
mac7100evb.cnf,5,10,15060.768081903458,2688.8915162086487,463275364759319
mace1.cnf,5,1,16335.158790826797,2767.8735733032227,457659743879761
mace1.cnf,5,2,16335.158790826797,2946.9209015369415,455030928016067
mace1.cnf,5,3,16335.158790826797,2689.5613934993744,462746395713576
mace1.cnf,5,4,16335.158790826797,2612.5976779460907,451194566654010
mace1.cnf,5,5,16335.158790826797,2547.6263675689697,451776966916495
mace1.cnf,5,6,16335.158790826797,2633.4350707530975,455330142829821
mace1.cnf,5,7,16335.158790826797,2787.9829087257385,470344314734252
mace1.cnf,5,8,16335.158790826797,3038.6481368541718,469601620821542
mace1.cnf,5,9,16335.158790826797,2663.938176870346,471370194095694
mace1.cnf,5,10,16335.158790826797,2733.823540687561,461458703390099
malta_mips32_4kc.cnf,5,1,16145.608930110931,2496.949773311615,472867026915398
malta_mips32_4kc.cnf,5,2,16145.608930110931,2529.0717873573303,466046065004209
malta_mips32_4kc.cnf,5,3,16145.608930110931,2454.7257974147797,474335097194652
malta_mips32_4kc.cnf,5,4,16145.608930110931,2460.4899020195007,475803167473906
malta_mips32_4kc.cnf,5,5,16145.608930110931,2526.3070182800293,469565193760254
malta_mips32_4kc.cnf,5,6,16145.608930110931,2498.9545664787292,456787152448772
malta_mips32_4kc.cnf,5,7,16145.608930110931,2525.1431605815887,467964626163378
malta_mips32_4kc.cnf,5,8,16145.608930110931,2734.070258617401,473216819833921
malta_mips32_4kc.cnf,5,9,16145.608930110931,2486.534695148468,483350214685664
malta_mips32_4kc.cnf,5,10,16145.608930110931,2569.467890024185,480938763504941
malta_mips64_5kc.cnf,5,1,14126.790588140488,2300.6296010017395,468727810712882
malta_mips64_5kc.cnf,5,2,14126.790588140488,2209.4235706329346,468743710390997
malta_mips64_5kc.cnf,5,3,14126.790588140488,2105.060516357422,431845857379575
malta_mips64_5kc.cnf,5,4,14126.790588140488,2112.682891368866,454683095044932
malta_mips64_5kc.cnf,5,5,14126.790588140488,2043.7328774929047,482110039792721
malta_mips64_5kc.cnf,5,6,14126.790588140488,2253.2559316158295,470270079490004
malta_mips64_5kc.cnf,5,7,14126.790588140488,2193.772399663925,463486216827749
malta_mips64_5kc.cnf,5,8,14126.790588140488,2179.492653131485,442710637424593
malta_mips64_5kc.cnf,5,9,14126.790588140488,2237.5869140625,410815883126585
malta_mips64_5kc.cnf,5,10,14126.790588140488,2120.4721603393555,473063122945479
mb93091.cnf,5,1,14703.097119808197,1934.3664903640747,505462735095335
mb93091.cnf,5,2,14703.097119808197,1948.5996010303497,495158567488475
mb93091.cnf,5,3,14703.097119808197,1943.4831476211548,503707379109210
mb93091.cnf,5,4,14703.097119808197,1947.5734341144562,482700099353191
mb93091.cnf,5,5,14703.097119808197,1922.1150243282318,484444056923821
mb93091.cnf,5,6,14703.097119808197,1962.7396664619446,486159518455715
mb93091.cnf,5,7,14703.097119808197,2035.0472853183746,478072342662499
mb93091.cnf,5,8,14703.097119808197,1968.5094492435455,515601625677527
mb93091.cnf,5,9,14703.097119808197,1987.827784538269,499016931133300
mb93091.cnf,5,10,14703.097119808197,1968.3202028274536,478106537908982
mb93093.cnf,5,1,16141.124615430832,2391.514126062393,460860508543828
mb93093.cnf,5,2,16141.124615430832,2153.5987050533295,460282244705214
mb93093.cnf,5,3,16141.124615430832,2089.1813654899597,487171513200790
mb93093.cnf,5,4,16141.124615430832,2182.358034133911,455435342348827
mb93093.cnf,5,5,16141.124615430832,2117.100510597229,434880691358073
mb93093.cnf,5,6,16141.124615430832,2286.4329013824463,457275272744418
mb93093.cnf,5,7,16141.124615430832,2211.1767976284027,477214861288645
mb93093.cnf,5,8,16141.124615430832,2204.48589015007,443570419769254
mb93093.cnf,5,9,16141.124615430832,2127.982565641403,459046862868174
mb93093.cnf,5,10,16141.124615430832,2154.7010390758514,473209069970243
mbx.cnf,5,1,16640.46386194229,2500.5470912456512,589151649181526
mbx.cnf,5,2,16640.46386194229,2706.468562602997,588743437403122
mbx.cnf,5,3,16640.46386194229,2440.368814945221,581810640699895
mbx.cnf,5,4,16640.46386194229,2417.679612159729,595383682331827
mbx.cnf,5,5,16640.46386194229,2470.518223285675,602370907272175
mbx.cnf,5,6,16640.46386194229,2937.3868312835693,594267903470856
mbx.cnf,5,7,16640.46386194229,2617.819653272629,589022382118365
mbx.cnf,5,8,16640.46386194229,2578.2509155273438,535009160305880
mbx.cnf,5,9,16640.46386194229,2445.131423473358,587151411467347
mbx.cnf,5,10,16640.46386194229,2495.5082697868347,609283293386482
mcb2100.cnf,5,1,15014.222410678864,2517.9776062965393,475138299326939
mcb2100.cnf,5,2,15014.222410678864,2574.9436960220337,471193193740202
mcb2100.cnf,5,3,15014.222410678864,2565.0541565418243,479702133703538
mcb2100.cnf,5,4,15014.222410678864,2439.3786799907684,459885783195195
mcb2100.cnf,5,5,15014.222410678864,2599.6120924949646,509384086384181
mcb2100.cnf,5,6,15014.222410678864,2636.2021169662476,483806178795928
mcb2100.cnf,5,7,15014.222410678864,2570.660957098007,484566817858694
mcb2100.cnf,5,8,15014.222410678864,2568.2221887111664,488341631117946
mcb2100.cnf,5,9,15014.222410678864,2514.3085374832153,488245132132371
mcb2100.cnf,5,10,15014.222410678864,2617.4722266197205,500137213001744
moab.cnf,5,1,16488.8108458519,2341.0599608421326,565126764243079
moab.cnf,5,2,16488.8108458519,2422.94540476799,576582165064932
moab.cnf,5,3,16488.8108458519,2388.8808007240295,544670691346913
moab.cnf,5,4,16488.8108458519,2286.767256259918,574019605855614
moab.cnf,5,5,16488.8108458519,2240.0768101215363,519799912486178
moab.cnf,5,6,16488.8108458519,2374.558900117874,538016917558361
moab.cnf,5,7,16488.8108458519,2428.9945113658905,522743049795890
moab.cnf,5,8,16488.8108458519,2493.3865687847137,577343321265720
moab.cnf,5,9,16488.8108458519,2363.8658113479614,544074452322962
moab.cnf,5,10,16488.8108458519,2518.0920312404633,564067488530316
mpc50.cnf,5,1,14523.456936836243,1664.9420146942139,420545306963057
mpc50.cnf,5,2,14523.456936836243,1660.2173945903778,407464094005862
mpc50.cnf,5,3,14523.456936836243,1656.6658821105957,426904502317435
mpc50.cnf,5,4,14523.456936836243,1581.6021437644958,425232578172606
mpc50.cnf,5,5,14523.456936836243,1740.8638739585876,406380530263906
mpc50.cnf,5,6,14523.456936836243,1658.7152407169342,442726494151343
mpc50.cnf,5,7,14523.456936836243,1862.7807877063751,409837147630781
mpc50.cnf,5,8,14523.456936836243,1730.477786064148,404811569189580
mpc50.cnf,5,9,14523.456936836243,1733.9254395961761,422511411309322
mpc50.cnf,5,10,14523.456936836243,1709.1783363819122,407062047730566
nano.cnf,5,1,15764.493429660797,2274.218901157379,528126264651143
