Benchmark, twise, seed, approx combinations, approx coverage
calm32_ceb.cnf,4,9,981043932976,0.9971823863248057449986144270
calm32_ceb.cnf,4,10,979588882907,0.9957034002659184220380379754
ceb_v850.cnf,4,1,1043091406026,0.9933073351936746228691990390
ceb_v850.cnf,4,2,1042883419108,0.9931092749564986531232276090
ceb_v850.cnf,4,3,1043468284578,0.9936662263014108125417510425
ceb_v850.cnf,4,4,1042413754412,0.9926620261488455692439479087
ceb_v850.cnf,4,5,1043135714016,0.9933495284772358057689081672
ceb_v850.cnf,4,6,1042807313619,0.9930368017868075999745562033
ceb_v850.cnf,4,7,1043604336171,0.9937957845016902575463605073
ceb_v850.cnf,4,8,1042234437370,0.9924912674482035734414566758
ceb_v850.cnf,4,9,1043973395665,0.9941472297349605701696165744
ceb_v850.cnf,4,10,1043232670324,0.9934418573099472283829453045
cerf.cnf,4,1,1377824856900,0.9962728207277261322329503409
cerf.cnf,4,2,1378892077104,0.9970445026128743746265861559
cerf.cnf,4,3,1378113967753,0.9964818700009910679011611465
cerf.cnf,4,4,1379634912165,0.9975816292134373917342713161
cerf.cnf,4,5,1377962495799,0.9963723441856329022727397658
cerf.cnf,4,6,1378858877772,0.9970204969549910252138694621
cerf.cnf,4,7,1378693572763,0.9969009687821814639968161257
cerf.cnf,4,8,1380574868261,0.9982612894085866416463200350
cerf.cnf,4,9,1378042727519,0.9964303578595740732198916607
cerf.cnf,4,10,1379778775938,0.9976856537316549823891302073
cerfpda.cnf,4,1,1447504941274,0.9912456093205358175670399385
cerfpda.cnf,4,2,1447141095050,0.9909964488778153763097875259
cerfpda.cnf,4,3,1446741009163,0.9907224716584417311584248262
cerfpda.cnf,4,4,1447046871925,0.9909319252576952909722047694
cerfpda.cnf,4,5,1446959171939,0.9908718686571399516919079949
cerfpda.cnf,4,6,1447727452809,0.9913979843320489368017982034
cerfpda.cnf,4,7,1447463628057,0.9912173181943431058350731345
cerfpda.cnf,4,8,1448017370118,0.9915965185486985480084138758
cerfpda.cnf,4,9,1446709843052,0.9907011292299584430806777057
cerfpda.cnf,4,10,1446782322380,0.9907507627846344428903916303
cma230.cnf,4,1,1113025223771,0.9926602987927956132475542685
cma230.cnf,4,2,1112648118452,0.9923239744484410321338627080
cma230.cnf,4,3,1113470433185,0.9930573623098552526684506019
cma230.cnf,4,4,1114059167758,0.9935824298686692381921155846
cma230.cnf,4,5,1114073238852,0.9935949792845100200087766714
cma230.cnf,4,6,1113745663784,0.9933028288840220138334274749
cma230.cnf,4,7,1113234038806,0.9928465321239084897213699089
cma230.cnf,4,8,1114007386132,0.9935362480183038124776725596
