Benchmark, twise, seed, approx combinations, approx coverage
XSEngine.cnf,4,1,1334806105654,0.9957028906128503916308456867
XSEngine.cnf,4,2,1334705497531,0.9956278416611967346503059531
XSEngine.cnf,4,3,1335098724050,0.9959211702427603408819587411
XSEngine.cnf,4,4,1336008800143,0.9966000444197957879503011035
XSEngine.cnf,4,5,1334415509412,0.9954115240948411241072294566
XSEngine.cnf,4,6,1335392000017,0.9961399403898642929162700319
XSEngine.cnf,4,7,1334585819894,0.9955385677444848911161655706
XSEngine.cnf,4,8,1335249307450,0.9960334984123897781647058501
XSEngine.cnf,4,9,1334948140651,0.9958088420738768568027482588
XSEngine.cnf,4,10,1336509868049,0.9969738176294658773175515697
aaed2000.cnf,4,1,1422558493261,0.9942670457673173460683053251
aaed2000.cnf,4,2,1422395381193,0.9941530420516545955951397236
aaed2000.cnf,4,3,1420466403700,0.9928048242016312776318634205
aaed2000.cnf,4,4,1421723075802,0.9936831484774152065083859785
aaed2000.cnf,4,5,1422842875605,0.9944658087667839612119864344
aaed2000.cnf,4,6,1422283330295,0.9940747264562974951280661864
aaed2000.cnf,4,7,1421728749266,0.9936871138245817867944656572
aaed2000.cnf,4,8,1421812432848,0.9937456026869017008768908302
aaed2000.cnf,4,9,1419818210528,0.9923517833507530684766357880
aaed2000.cnf,4,10,1421216010027,0.9933287456233271067406402073
adder.cnf,4,1,1390451067262,0.9923053393404488362571745540
adder.cnf,4,2,1391203061903,0.9928420056892252059731903661
adder.cnf,4,3,1391643603722,0.9931564015061576704412584561
adder.cnf,4,4,1390818526950,0.9925675795723994572957356771
adder.cnf,4,5,1392750080850,0.9939460468146650270483959680
adder.cnf,4,6,1390683973868,0.9924715548040081258021095247
adder.cnf,4,7,1390130735304,0.9920767321497544474985407687
adder.cnf,4,8,1393733616074,0.9946479537549260932366966744
adder.cnf,4,9,1390858824574,0.9925963382597056385201055885
adder.cnf,4,10,1392636018084,0.9938646451066965344308436602
adderII.cnf,4,1,1411123095565,0.9963690632759361126099326920
adderII.cnf,4,2,1412639890060,0.9974400450456449712560970373
adderII.cnf,4,3,1411659126451,0.9967475452052939109860088357
adderII.cnf,4,4,1408162821766,0.9942788662963671789104238977
adderII.cnf,4,5,1410001926446,0.9955774255879251590002839361
adderII.cnf,4,6,1412156424783,0.9970986787632243302484820339
adderII.cnf,4,7,1410795943811,0.9961380672078350893560008988
adderII.cnf,4,8,1412149508256,0.9970937951258224822789814727
adderII.cnf,4,9,1409816563508,0.9954465440953880480693270529
adderII.cnf,4,10,1407886852316,0.9940840091480053763573959617
aeb.cnf,4,1,1115308912746,0.9963667799618175561479527316
aeb.cnf,4,2,1115222512737,0.9962895940828452007376032768
aeb.cnf,4,3,1114298089115,0.9954637556294385763666898512
aeb.cnf,4,4,1113580347866,0.9948225579048089272112583371
aeb.cnf,4,5,1113078888991,0.9943745771177309594280142292
aeb.cnf,4,6,1113669006698,0.9949017617145745302561661608
aeb.cnf,4,7,1114426842069,0.9955787777230679560050689917
aeb.cnf,4,8,1113459500795,0.9947145985711893017629353548
aeb.cnf,4,9,1114331406765,0.9954935201182425450935638208
aeb.cnf,4,10,1114496300899,0.9956408291152841467365658255
aim711.cnf,4,1,1344701477058,0.9970946191902017327630595796
aim711.cnf,4,2,1343907641510,0.9965059910322521712369979567
aim711.cnf,4,3,1346314454992,0.9982906404977581303590422223
aim711.cnf,4,4,1345529277046,0.9977084319418664001355505293
aim711.cnf,4,5,1346048067224,0.9980931142700990294195284509
aim711.cnf,4,6,1344312550917,0.9968062308980270650736085928
aim711.cnf,4,7,1345430047603,0.9976348534224934543773626826
aim711.cnf,4,8,1343258321325,0.9960245208519623632643632828
aim711.cnf,4,9,1343240340151,0.9960111878318474835650936054
aim711.cnf,4,10,1344665514709,0.9970679531492304744993805126
aki3068net.cnf,4,1,1114214514819,0.9953890941152684122538395065
aki3068net.cnf,4,2,1115228713410,0.9962951334849964800498468413
aki3068net.cnf,4,3,1113792116608,0.9950117425667010337042865707
aki3068net.cnf,4,4,1114907070734,0.9960077923961537633296682966
aki3068net.cnf,4,5,1114547783133,0.9956868210258029347701038388
aki3068net.cnf,4,6,1115731937492,0.9967446912285521161927879571
aki3068net.cnf,4,7,1115525444001,0.9965602192384519165368388883
aki3068net.cnf,4,8,1113856888024,0.9950696064342411873723677308
aki3068net.cnf,4,9,1116609396425,0.9975285735427975940475646826
aki3068net.cnf,4,10,1114614768957,0.9957466631457745600089752417
