Benchmark, twise, seed, approx combinations, approx coverage
XSEngine.cnf,3,1,2324863272,0.9991718754675969609058134295
XSEngine.cnf,3,2,2324664484,0.9990864410331626366043262731
XSEngine.cnf,3,3,2324836069,0.9991601842542444601312528166
XSEngine.cnf,3,4,2323716580,0.9986790540573993423276250563
XSEngine.cnf,3,5,2325283865,0.9993526365048931546445470933
XSEngine.cnf,3,6,2326487055,0.9998697394344816341116493916
XSEngine.cnf,3,7,2324509639,0.9990198922726741617141730509
XSEngine.cnf,3,8,2323950941,0.9987797769354828417220594863
XSEngine.cnf,3,9,2324974175,0.9992195389839162048642406489
XSEngine.cnf,3,10,2325848841,0.9995954499796952896152546192
aaed2000.cnf,3,1,2442201292,0.9978854531596231991752356470
aaed2000.cnf,3,2,2440567017,0.9972176870527488100498071979
aaed2000.cnf,3,3,2441419586,0.9975660474461781845811910883
aaed2000.cnf,3,4,2440854897,0.9973353150571220025305269923
aaed2000.cnf,3,5,2441716325,0.9976872952452253457717437875
aaed2000.cnf,3,6,2441758399,0.9977044867161715653786418166
aaed2000.cnf,3,7,2442008634,0.9978067329426351120661953728
aaed2000.cnf,3,8,2442236724,0.9978999307039157896850899743
aaed2000.cnf,3,9,2442048494,0.9978230197713634553074121680
aaed2000.cnf,3,10,2441229142,0.9974882318714079738378320480
adder.cnf,3,1,2400488961,0.9975096596611870659722222222
adder.cnf,3,2,2398714964,0.9967724852052908837145969499
adder.cnf,3,3,2398366193,0.9966275553817582805691721133
adder.cnf,3,4,2399976568,0.9972967376376548883442265795
adder.cnf,3,5,2399535222,0.9971133387945835886437908497
adder.cnf,3,6,2399145546,0.9969514111288232741013071895
adder.cnf,3,7,2400114355,0.9973539942489989702478213508
adder.cnf,3,8,2400661193,0.9975812296981645305691721133
adder.cnf,3,9,2399950733,0.9972860020489993957652505447
adder.cnf,3,10,2399617033,0.9971473348945833758850762527
adderII.cnf,3,1,2423302550,0.9965680909084831655616645106
adderII.cnf,3,2,2421196623,0.9957020415371479068968305304
adderII.cnf,3,3,2421155330,0.9956850600479079917259594653
adderII.cnf,3,4,2422698373,0.9963196268776667020402112980
adderII.cnf,3,5,2422087676,0.9960684815374311058106942648
adderII.cnf,3,6,2421631283,0.9958807927567982478304225959
adderII.cnf,3,7,2422952649,0.9964241963000377738923027167
adderII.cnf,3,8,2422791824,0.9963580580197721269943941354
adderII.cnf,3,9,2423313416,0.9965725594833525361147046141
adderII.cnf,3,10,2421942064,0.9960085995087288432514014661
aeb.cnf,3,1,2031350072,1.000643797157224544808884298
aeb.cnf,3,2,2032737101,1.001327048155887067810563017
aeb.cnf,3,3,2033218735,1.001564301242513104903796488
aeb.cnf,3,4,2032791238,1.001353716062120169647469008
aeb.cnf,3,5,2032867777,1.001391419201843009507360537
aeb.cnf,3,6,2032234933,1.001079680013262535914901860
aeb.cnf,3,7,2032173329,1.001049333860066311418517562
aeb.cnf,3,8,2031239931,1.000589541659867467959065083
aeb.cnf,3,9,2031686095,1.000809322211368024841813017
aeb.cnf,3,10,2033608895,1.001756494202889686773631198
aim711.cnf,3,1,2336346555,1.000275512335677740951178451
aim711.cnf,3,2,2338235140,1.001084084730223239337822671
aim711.cnf,3,3,2337343661,1.000702409926220757926487093
aim711.cnf,3,4,2339160420,1.001480230980047874579124579
aim711.cnf,3,5,2337620400,1.000820892025726010101010101
aim711.cnf,3,6,2337354223,1.000706931905179178942199776
aim711.cnf,3,7,2337311973,1.000688843133072259048821549
aim711.cnf,3,8,2338095715,1.001024391782270403689674523
aim711.cnf,3,9,2338456954,1.001179051425989495650953984
aim711.cnf,3,10,2337707013,1.000857974222613504840067340
aki3068net.cnf,3,1,2035205130,1.000991676688624633348375451
aki3068net.cnf,3,2,2033588467,1.000196540029839549622872615
aki3068net.cnf,3,3,2035580329,1.001176213898444802813950490
aki3068net.cnf,3,4,2034993622,1.000887648969535178410263022
aki3068net.cnf,3,5,2033345691,1.000077133513160929844636411
aki3068net.cnf,3,6,2032514369,0.9996682575770786830357142857
aki3068net.cnf,3,7,2035254789,1.001016100882992048494713770
aki3068net.cnf,3,8,2034482322,1.000636172085585454003352243
aki3068net.cnf,3,9,2035216166,1.000997104615265097182826199
aki3068net.cnf,3,10,2034583478,1.000685924472976062886797318
am31_sim.cnf,3,1,1806870157,1.000096147308083931097649449
am31_sim.cnf,3,2,1806469970,0.9998746452397962538087637841
am31_sim.cnf,3,3,1806754400,1.000032076224018789901334881
am31_sim.cnf,3,4,1806989221,1.000162048804780735363464887
am31_sim.cnf,3,5,1807486975,1.000437553857414790245937319
am31_sim.cnf,3,6,1807007411,1.000172116904499498966192687
am31_sim.cnf,3,7,1807124822,1.000237103471628677270748694
am31_sim.cnf,3,8,1806484853,0.9998828829268833543419907139
am31_sim.cnf,3,9,1806339330,0.9998023364686440120792222867
am31_sim.cnf,3,10,1806304603,0.9997831151987741108350261172
asb.cnf,3,1,2132923641,0.9971149486653945025275735294
asb.cnf,3,2,2134332415,0.9977735327739341586243872549
asb.cnf,3,3,2133786076,0.9975181261698404947916666667
asb.cnf,3,4,2133922661,0.9975819779377357632506127451
asb.cnf,3,5,2132545106,0.9969379883186489928002450980
asb.cnf,3,6,2133456321,0.9973639698589549345128676471
asb.cnf,3,7,2133003640,0.9971523471907073376225490196
asb.cnf,3,8,2133788027,0.9975190382377774107689950980
asb.cnf,3,9,2133309980,0.9972955572838876761642156863
asb.cnf,3,10,2134751926,0.9979696488847919538909313725
asb2305.cnf,3,1,2170054294,1.001463849695087084895959352
asb2305.cnf,3,2,2170034254,1.001454601384755228496249698
