Benchmark, twise, seed, approx combinations, approx coverage
XSEngine.cnf,3,1,2323733320,0.9986862485179926909643983776
XSEngine.cnf,3,2,2324662392,0.9990855419404767772645335737
XSEngine.cnf,3,3,2319608996,0.9969137104957584004619197837
XSEngine.cnf,3,4,2317215172,0.9958849009118030714849031095
XSEngine.cnf,3,5,2319650846,0.9969316966472417720538530870
XSEngine.cnf,3,6,2321596874,0.9977680539805484065175754845
XSEngine.cnf,3,7,2322310418,0.9980747185080048198794502028
XSEngine.cnf,3,8,2323457110,0.9985675399182024384576385759
XSEngine.cnf,3,9,2320916811,0.9974757788040553089088553402
XSEngine.cnf,3,10,2324469881,0.9990028052138766494620324470
aaed2000.cnf,3,1,2438042526,0.9961861779573337584350899743
aaed2000.cnf,3,2,2439869460,0.9969326646897970557519280206
aaed2000.cnf,3,3,2437245318,0.9958604381139603249517994859
aaed2000.cnf,3,4,2435103930,0.9949854652189043922718508997
aaed2000.cnf,3,5,2434940060,0.9949185078023536244108826050
aaed2000.cnf,3,6,2436811283,0.9956830910565818387826692374
aaed2000.cnf,3,7,2437039373,0.9957762888178625164015638389
aaed2000.cnf,3,8,2436073866,0.9953817818649017412435732648
aaed2000.cnf,3,9,2440513870,0.9971959711449107453673950300
aaed2000.cnf,3,10,2436671772,0.9956260867474318163560411311
adder.cnf,3,1,2395799925,0.9955611571766971762663398693
adder.cnf,3,2,2395573870,0.9954672212953920717592592593
adder.cnf,3,3,2398663294,0.9967510140279798985566448802
adder.cnf,3,4,2395037796,0.9952444587657654207516339869
adder.cnf,3,5,2396734288,0.9959494264556951252723311547
adder.cnf,3,6,2394493110,0.9950181175680721507352941176
adder.cnf,3,7,2395229405,0.9953240808058927781181917211
adder.cnf,3,8,2394157256,0.9948785553310951116557734205
adder.cnf,3,9,2395647069,0.9954976387273252399918300654
adder.cnf,3,10,2398960395,0.9968744726742015165441176471
adderII.cnf,3,1,2422620134,0.9962874515758808854840448469
adderII.cnf,3,2,2420885841,0.9955742343739735355352522639
adderII.cnf,3,3,2423324283,0.9965770284694656826083441138
adderII.cnf,3,4,2418714715,0.9946813723196907257303794739
adderII.cnf,3,5,2421581297,0.9958602363254140810289995688
adderII.cnf,3,6,2423141726,0.9965019530394612946043553256
adderII.cnf,3,7,2421902945,0.9959925120634578229436179388
adderII.cnf,3,8,2418556064,0.9946161280833939736955584304
adderII.cnf,3,9,2418123578,0.9944382709077125276250539025
adderII.cnf,3,10,2418936392,0.9947725356062099099827511859
aeb.cnf,3,1,2032290937,1.001107267604386510927815083
aeb.cnf,3,2,2031062586,1.000502181447241917129390496
aeb.cnf,3,3,2029739027,0.9998501957940661217555526860
aeb.cnf,3,4,2028337064,0.9991595883014773534349173554
aeb.cnf,3,5,2029460875,0.9997131780159374899115444215
aeb.cnf,3,6,2030829236,1.000387233150892021242252066
aeb.cnf,3,7,2028029042,0.9990078565502954908638946281
aeb.cnf,3,8,2028366933,0.9991743017819302141173811983
aeb.cnf,3,9,2029613952,0.9997885838027827995867768595
aeb.cnf,3,10,2030429742,1.000190442258661443536931818
aim711.cnf,3,1,2335089611,0.9997373685826088576739618406
aim711.cnf,3,2,2335750827,1.000020459364560316708754209
aim711.cnf,3,3,2335461413,0.9998965506334229885662177329
aim711.cnf,3,4,2334238269,0.9993728778980396412037037037
aim711.cnf,3,5,2335290300,0.9998232908923216540404040404
aim711.cnf,3,6,2336266280,1.000241143668674593153759820
aim711.cnf,3,7,2333959418,0.9992534915739973519921436588
aim711.cnf,3,8,2336289518,1.000251092707401708052749719
aim711.cnf,3,9,2336775395,1.000459114442904522657126824
aim711.cnf,3,10,2335685339,0.9999924215537262819163860831
aki3068net.cnf,3,1,2033108433,0.9999604409598025419836255802
aki3068net.cnf,3,2,2033667552,1.000235437055787454873646209
aki3068net.cnf,3,3,2031714314,0.9992747599467473770306859206
aki3068net.cnf,3,4,2032148367,0.9994882438034049747775915420
aki3068net.cnf,3,5,2031866968,0.9993498410189994036874677669
aki3068net.cnf,3,6,2030987826,0.9989174453790437443592057762
aki3068net.cnf,3,7,2030949203,0.9988984491113167930473182053
aki3068net.cnf,3,8,2029900854,0.9983828310009866353468282620
aki3068net.cnf,3,9,2033237178,1.000023762671956086416967509
aki3068net.cnf,3,10,2031719831,0.9992774734182293849116812790
am31_sim.cnf,3,1,1805504229,0.9993401110621987562572547882
am31_sim.cnf,3,2,1802714494,0.9977960027516476304048171793
am31_sim.cnf,3,3,1804803074,0.9989520242860409940873476494
am31_sim.cnf,3,4,1802640079,0.9977548143162121277386825305
am31_sim.cnf,3,5,1806134276,0.9996888398155526788305281486
am31_sim.cnf,3,6,1804869221,0.9989886364131491335062391178
am31_sim.cnf,3,7,1805282637,0.9992174606854598742201102728
am31_sim.cnf,3,8,1802016647,0.9974097469416179424513929193
am31_sim.cnf,3,9,1804373121,0.9987140468435791157320081254
am31_sim.cnf,3,10,1803961358,0.9984861375008360009793964016
asb.cnf,3,1,2130617309,0.9960367674921073165594362745
asb.cnf,3,2,2129596825,0.9955597040699977500765931373
asb.cnf,3,3,2130053409,0.9957731513416065889246323529
asb.cnf,3,4,2130137311,0.9958123744702806659773284314
asb.cnf,3,5,2130445602,0.9959564966313979204963235294
asb.cnf,3,6,2130076823,0.9957840970918244006587009804
asb.cnf,3,7,2129278778,0.9954110211017085056678921569
asb.cnf,3,8,2130268042,0.9958734895668777765012254902
asb.cnf,3,9,2129493411,0.9955113593269796932444852941
asb.cnf,3,10,2131669012,0.9965284254036697686887254902
asb2305.cnf,3,1,2163310732,0.9983517461961791903580933946
asb2305.cnf,3,2,2164549223,0.9989233005430460149255988386
asb2305.cnf,3,3,2166008157,0.9995965876880408544791918703
asb2305.cnf,3,4,2168541251,1.000765591650703701533389789
asb2305.cnf,3,5,2167314785,1.000199586751528522335470602
asb2305.cnf,3,6,2163831780,0.9985922059567477089886281152
asb2305.cnf,3,7,2166555257,0.9998490702520407864293491411
asb2305.cnf,3,8,2166527201,0.9998361226175761874697556255
asb2305.cnf,3,9,2168843860,1.000905243444177390817807888
asb2305.cnf,3,10,2169481141,1.001199343866163208096419066
assabet.cnf,3,1,2279241888,0.9984632289677954180064308682
assabet.cnf,3,2,2279348016,0.9985097202621691260909508498
assabet.cnf,3,3,2279235520,0.9984604393499511943040881948
assabet.cnf,3,4,2280411420,0.9989755636626117865755627010
assabet.cnf,3,5,2282211353,0.9997640569438943087534451079
assabet.cnf,3,6,2278976567,0.9983470002937930189911575563
assabet.cnf,3,7,2282939392,1.000082987626320624712907671
assabet.cnf,3,8,2279570885,0.9986073520679675388292374828
assabet.cnf,3,9,2280180060,0.9988742122203316992994947175
assabet.cnf,3,10,2281300774,0.9993651613052361154972439136
at91sam7sek.cnf,3,1,2437614813,0.9990075807690261821148474431
at91sam7sek.cnf,3,2,2438168169,0.9992343626362497733804254405
at91sam7sek.cnf,3,3,2436533150,0.9985642828652415093199398367
at91sam7sek.cnf,3,4,2438443708,0.9993472867735373804791577138
at91sam7sek.cnf,3,5,2435790788,0.9982600406766398863880532875
at91sam7sek.cnf,3,6,2437462242,0.9989450526022327064084658358
at91sam7sek.cnf,3,7,2435335351,0.9980733889492479167785775677
at91sam7sek.cnf,3,8,2438555290,0.9993930164201094656478298238
at91sam7sek.cnf,3,9,2437904016,0.9991261048228842125053717232
at91sam7sek.cnf,3,10,2436469389,0.9985381516971760263348732273
at91sam7xek.cnf,3,1,2610329882,0.9937742777689250405439121756
at91sam7xek.cnf,3,2,2613995728,0.9951698958040949351297405190
at91sam7xek.cnf,3,3,2613909304,0.9951369934691164545908183633
at91sam7xek.cnf,3,4,2607333827,0.9926336547333799198478043912
at91sam7xek.cnf,3,5,2613827680,0.9951059185340256986027944112
at91sam7xek.cnf,3,6,2616350800,0.9960664912850081087824351297
at91sam7xek.cnf,3,7,2613760461,0.9950803277021396659805389222
