Benchmark, twise, seed, approx combinations, approx coverage
XSEngine.cnf,5,1,603950874146970,0.9850528942708770143871509396
XSEngine.cnf,5,2,603765705715192,0.9847508817936069979458693244
XSEngine.cnf,5,3,603294938515758,0.9839830534615671818308086305
XSEngine.cnf,5,4,603258433410117,0.9839235130891517583198128888
XSEngine.cnf,5,5,603141484926889,0.9837327683666657755179366197
XSEngine.cnf,5,6,603404784195626,0.9841622134057099143253182969
XSEngine.cnf,5,7,604015129740156,0.9851576961028643601299053723
XSEngine.cnf,5,8,603287835712398,0.9839714686832239315234420279
XSEngine.cnf,5,9,602675012445766,0.9829719447843223712909144154
XSEngine.cnf,5,10,602808148713395,0.9831890920248915676409167790
aaed2000.cnf,5,1,647856069119872,0.9731158751048052315865539500
aaed2000.cnf,5,2,648721158961093,0.9744152881967095804495335511
aaed2000.cnf,5,3,648352066065563,0.9738608901241306144579580557
aaed2000.cnf,5,4,649360762635936,0.9753760085162871250379784456
aaed2000.cnf,5,5,649321729201337,0.9753173781249414758163048254
aaed2000.cnf,5,6,649463338871044,0.9755300837307520965183450603
aaed2000.cnf,5,7,648896173988782,0.9746781705095316908259981433
aaed2000.cnf,5,8,648124219738022,0.9735186522583718056706703959
aaed2000.cnf,5,9,649149437436527,0.9750585863045388293390267649
aaed2000.cnf,5,10,648580457045679,0.9742039460883721143805554935
adder.cnf,5,1,634004550377319,0.9777427375465861823482438132
adder.cnf,5,2,634318236431443,0.9782264947390335481913919012
adder.cnf,5,3,634043522968251,0.9778028399034611593170747660
adder.cnf,5,4,634584116107356,0.9786365263737126100759427393
adder.cnf,5,5,634014596645204,0.9777582305985810937878690366
adder.cnf,5,6,634336077217514,0.9782540082624028381568211123
adder.cnf,5,7,633585205298892,0.9770960361866134658278980312
adder.cnf,5,8,633883129105127,0.9775554853147232699539194980
adder.cnf,5,9,634460962720011,0.9784466029259878679148255894
adder.cnf,5,10,634698262495908,0.9788125594989598470914914680
adderII.cnf,5,1,644599730873372,0.9815990623584550358245890726
adderII.cnf,5,2,644690524425252,0.9817373231443738394879606190
adderII.cnf,5,3,644660787777446,0.9816920400575123165565312483
adderII.cnf,5,4,643816724466657,0.9804066970535382487514481578
adderII.cnf,5,5,644522485971676,0.9814814335115207827000150924
adderII.cnf,5,6,645042085504042,0.9822726817689181341333162740
adderII.cnf,5,7,644387351382832,0.9812756500162007641897085772
adderII.cnf,5,8,644953403430113,0.9821376363501141816354249501
adderII.cnf,5,9,644324534913798,0.9811799928445465051498483943
adderII.cnf,5,10,643979132312364,0.9806540123740855433661202199
aeb.cnf,5,1,480345617405097,0.9831151483539393159879159324
aeb.cnf,5,2,480679062549067,0.9837976048192504299581889194
aeb.cnf,5,3,480293183770665,0.9830078333323683397144959446
aeb.cnf,5,4,480485440430251,0.9834013217447993460827822759
aeb.cnf,5,5,480088911069854,0.9825897518941586046006776780
aeb.cnf,5,6,480643970246856,0.9837257820053344380251968963
aeb.cnf,5,7,480467006730646,0.9833635938075282997366580614
aeb.cnf,5,8,480522580921307,0.9834773365517454542764547673
aeb.cnf,5,9,480810283181072,0.9840661718393839717581972962
aeb.cnf,5,10,480614612873411,0.9836656967719027716221101844
aim711.cnf,5,1,606750560410487,0.9823523275319856748401017841
aim711.cnf,5,2,607115242672453,0.9829427620403766745024182078
aim711.cnf,5,3,607203853916962,0.9830862270290699383740458003
aim711.cnf,5,4,606962354710810,0.9826952305920826448156640537
aim711.cnf,5,5,607384265068188,0.9833783195723379428718532516
aim711.cnf,5,6,607429913285056,0.9834522257786340311892466594
aim711.cnf,5,7,607293807756085,0.9832318657297134681463467051
aim711.cnf,5,8,607264606323235,0.9831845874948024704785454682
aim711.cnf,5,9,607876829467116,0.9841758001439569602522735443
aim711.cnf,5,10,608037437347789,0.9844358304359642093488055438
aki3068net.cnf,5,1,479682360682688,0.9845270873339024434136739066
aki3068net.cnf,5,2,479921581832710,0.9850180782924288994145326117
aki3068net.cnf,5,3,480367124564794,0.9859325352836702720423679594
aki3068net.cnf,5,4,480173856252611,0.9855358605170670905963574209
aki3068net.cnf,5,5,480214081635298,0.9856184213575311018251229409
aki3068net.cnf,5,6,480054778464125,0.9852914585588682654388616721
aki3068net.cnf,5,7,479873631045400,0.9849196613965094961719889567
aki3068net.cnf,5,8,479593784922796,0.9843452894567181612397787097
aki3068net.cnf,5,9,480374983166048,0.9859486647193912516528023315
aki3068net.cnf,5,10,480045321503295,0.9852720485599520248433178335
am31_sim.cnf,5,1,394516574372095,0.9837168859575758887629769615
am31_sim.cnf,5,2,394501627123105,0.9836796153783778469458048764
am31_sim.cnf,5,3,394653218999054,0.9840576058047176262132716228
am31_sim.cnf,5,4,394816077085063,0.9844636882347822330721013754
am31_sim.cnf,5,5,394552157748421,0.9838056121871569422102387103
am31_sim.cnf,5,6,394201566676965,0.9829314224079160207743367730
am31_sim.cnf,5,7,394948817579824,0.9847946732291505583309816775
am31_sim.cnf,5,8,394993882420062,0.9849070412440448817481032130
am31_sim.cnf,5,9,394959860696615,0.9848222089555726944825741589
am31_sim.cnf,5,10,394553273214764,0.9838083935736654124607608447
asb.cnf,5,1,521066957367218,0.9834659133477043783251104342
asb.cnf,5,2,521417846483965,0.9841281842532113645027660983
asb.cnf,5,3,520777220270818,0.9829190612510343453087076912
asb.cnf,5,4,521527361520402,0.9843348838026877238998617180
asb.cnf,5,5,520467932167913,0.9823353084294239739161443772
asb.cnf,5,6,519976364004360,0.9814075187737836071257461370
asb.cnf,5,7,520488512174760,0.9823741512977815294775981384
asb.cnf,5,8,521090183374946,0.9835097502991377440040832054
asb.cnf,5,9,520583915206502,0.9825542157375271554103775866
asb.cnf,5,10,520726505253944,0.9828233413254369857169001637
asb2305.cnf,5,1,535798967032250,0.9857017885840489963533453332
asb2305.cnf,5,2,536624322061005,0.9872201825678352220631504782
asb2305.cnf,5,3,536408223519026,0.9868226291337199144150152821
asb2305.cnf,5,4,536353046153044,0.9867211201132022612051174101
asb2305.cnf,5,5,536208416901264,0.9864550477223748673229241642
asb2305.cnf,5,6,535826171471745,0.9857518362069777542708721836
asb2305.cnf,5,7,536463093490211,0.9869235726443731447378015699
asb2305.cnf,5,8,535590553360184,0.9853183728965221846525647999
asb2305.cnf,5,9,536631853233521,0.9872340375594942660957537168
asb2305.cnf,5,10,536045958751283,0.9861561757594569381349984976
assabet.cnf,5,1,584379608547649,0.9842410329596751344743771134
assabet.cnf,5,2,585282914287958,0.9857624251539197791350522527
assabet.cnf,5,3,585097347546925,0.9854498844728183299863573026
assabet.cnf,5,4,584900954669678,0.9851191098777774270813636206
assabet.cnf,5,5,585014290783162,0.9853099961643204517679771891
assabet.cnf,5,6,584376563696839,0.9842359046713799789021895440
assabet.cnf,5,7,584901123828056,0.9851193947826821520855581319
assabet.cnf,5,8,584291984507672,0.9840934522187362071471633735
assabet.cnf,5,9,584777807370250,0.9849116991067266671625138433
assabet.cnf,5,10,585103606406923,0.9854604259543133661349269527
at91sam7sek.cnf,5,1,653828472815152,0.9776465793566227470632938020
at91sam7sek.cnf,5,2,655373154857750,0.9799562877555815068537126683
at91sam7sek.cnf,5,3,654660824572129,0.9788911654856518789263808869
at91sam7sek.cnf,5,4,654297716824398,0.9783482233192169500236961021
at91sam7sek.cnf,5,5,654384071417101,0.9784773462859857747996546729
at91sam7sek.cnf,5,6,654361436622978,0.9784435012792770374157499297
at91sam7sek.cnf,5,7,653472592984873,0.9771144448393903600156882933
at91sam7sek.cnf,5,8,654099329511207,0.9780515817898356412570698488
at91sam7sek.cnf,5,9,653529084866002,0.9771989151502494008172773502
at91sam7sek.cnf,5,10,654400239127189,0.9785015212907779436831029903
at91sam7xek.cnf,5,1,734826901394490,0.9839104505535614687742382277
at91sam7xek.cnf,5,2,735568061391735,0.9849028408232123566497313349
at91sam7xek.cnf,5,3,734981448210059,0.9841173839505962621459012791
at91sam7xek.cnf,5,4,734858475475090,0.9839527272690845477570603777
at91sam7xek.cnf,5,5,735345173309604,0.9846044005879727927477736222
at91sam7xek.cnf,5,6,735873623711228,0.9853119793004156400531497474
at91sam7xek.cnf,5,7,734756690609998,0.9838164404887800261907534517
at91sam7xek.cnf,5,8,735890657096814,0.9853347864758940682673458672
at91sam7xek.cnf,5,9,734987056763850,0.9841248936303276172744841711
at91sam7xek.cnf,5,10,734628109321238,0.9836442741275369566733296584
atlas_mips32_4kc.cnf,5,1,498213254048196,0.9853162596572637198516680320
atlas_mips32_4kc.cnf,5,2,498276155817202,0.9854406604741011247784101824
