Benchmark, twise, seed, approx combinations, approx coverage
XSEngine.cnf,6,1,225709540383376672,0.9776060610250489037267208617
XSEngine.cnf,6,2,225749031557103968,0.9777771074536899905446723798
XSEngine.cnf,6,3,225780507024527904,0.9779134357970775638366216287
XSEngine.cnf,6,4,225787071611586688,0.9779418687117248282863490831
XSEngine.cnf,6,5,225762437134887168,0.9778351704583380840967401649
XSEngine.cnf,6,6,225747234933277344,0.9777693258138917510025742549
XSEngine.cnf,6,7,225590721357612736,0.9770914252699336528070429973
XSEngine.cnf,6,8,225857347243573856,0.9782462505453696460648320890
XSEngine.cnf,6,9,225549122605934976,0.9769112503792215488877752611
XSEngine.cnf,6,10,225620296549835424,0.9772195230327653478370784705
aaed2000.cnf,6,1,245251723427851456,0.9738017910830121781653848215
aaed2000.cnf,6,2,245435435135027392,0.9745312407561496355244018123
aaed2000.cnf,6,3,245465234590372960,0.9746495631172862704972741482
aaed2000.cnf,6,4,245327847491052416,0.9741040509328248905856916944
aaed2000.cnf,6,5,245033761697323744,0.9729363475272694219225280135
aaed2000.cnf,6,6,245420419305580512,0.9744716185793690086053161314
aaed2000.cnf,6,7,245409428337634848,0.9744279776046120168940591168
aaed2000.cnf,6,8,245619495147525504,0.9752620734179235764717478664
aaed2000.cnf,6,9,245490041669433376,0.9747480626412974751929014288
aaed2000.cnf,6,10,245434467620243392,0.9745273991210475863352028659
adder.cnf,6,1,238705835845389344,0.9798422740813652907002793656
adder.cnf,6,2,239239486955648800,0.9820328108798931285625018055
adder.cnf,6,3,239029391549389024,0.9811704090038997668243384022
adder.cnf,6,4,239211652240439264,0.9819185546424922794595243466
adder.cnf,6,5,239334293239253536,0.9824219727292273691759198895
adder.cnf,6,6,239114761096431200,0.9815208348358232116768274355
adder.cnf,6,7,239140181762752704,0.9816251818594680764640566846
adder.cnf,6,8,239330855048412928,0.9824078596066048912621134971
adder.cnf,6,9,239128111518312224,0.9815756357906868413458849992
adder.cnf,6,10,239240437944604736,0.9820367145095547600287474920
adderII.cnf,6,1,243989960509015776,0.9772564489181221869829679884
adderII.cnf,6,2,243998533402756416,0.9772907860509962286085379651
adderII.cnf,6,3,244072483929632224,0.9775869811450054587713251648
adderII.cnf,6,4,243982319451551328,0.9772258440822998137226283105
adderII.cnf,6,5,243899162382267104,0.9768927738934215458695726362
