Benchmark, twise, seed, approx combinations, approx coverage
XSEngine.cnf,6,1,162210499637091136,0.7025753866574305037616450352
XSEngine.cnf,6,2,164227740726268256,0.7113125765519236160509080530
XSEngine.cnf,6,3,165666854910429056,0.7175457501543910312941777601
XSEngine.cnf,6,4,164556503880408448,0.7127365343145562983531004152
XSEngine.cnf,6,5,165790916478029120,0.7180830927063278559289068774
XSEngine.cnf,6,6,165173089871380800,0.7154071267976824637039467188
XSEngine.cnf,6,7,165346776066020896,0.7161594063703940459126132549
XSEngine.cnf,6,8,161107592301126496,0.6977984113707118250663951153
XSEngine.cnf,6,9,162574000030159328,0.7041498003346054193454333892
XSEngine.cnf,6,10,164720265149640544,0.7134458264831129567670252393
aaed2000.cnf,6,1,178989284858681024,0.7106987210686286223838150035
aaed2000.cnf,6,2,185792942682397120,0.7377134717992173024160736981
aaed2000.cnf,6,3,180865293449779200,0.7181476413068423642521631987
aaed2000.cnf,6,4,180886137989680288,0.7182304070872669500898211761
aaed2000.cnf,6,5,185542808203584000,0.7367202824341220182443954119
aaed2000.cnf,6,6,180872241629746240,0.7181752299003172685513462841
aaed2000.cnf,6,7,175171954784794560,0.6955415478135372923545801680
aaed2000.cnf,6,8,172991615911140448,0.6868842471811243939605994568
aaed2000.cnf,6,9,185509456939742272,0.7365878571854427317280991596
aaed2000.cnf,6,10,174014388002287328,0.6909452881406247161651333598
adder.cnf,6,1,165712568937900000,0.6802187295376641571772344527
adder.cnf,6,2,166899851280695328,0.6850922988269157656797319263
adder.cnf,6,3,167590681493428032,0.6879280260903520885983278629
adder.cnf,6,4,164660563233719584,0.6759004452448647149509907948
adder.cnf,6,5,168289391898701408,0.6907961000526108576026129101
adder.cnf,6,6,167581487935463936,0.6878902882750593224009859431
adder.cnf,6,7,166517661942472512,0.6835234839340262110462086195
adder.cnf,6,8,166475634248922208,0.6833509682069729463326282571
adder.cnf,6,9,166599090598726176,0.6838577331551917061882345345
adder.cnf,6,10,166658192042781248,0.6841003333963601831848459272
adderII.cnf,6,1,168342839494298560,0.6742659623444325778954384141
adderII.cnf,6,2,167150332975063200,0.6694895990716634277825132474
adderII.cnf,6,3,168690821194636576,0.6756597383836243776035581200
adderII.cnf,6,4,167670967134415104,0.6715749024533774177312825753
adderII.cnf,6,5,167132933890046272,0.6694199102697037288525615312
adderII.cnf,6,6,170492295689463424,0.6828752097249790169931255205
adderII.cnf,6,7,170559215247220768,0.6831432435786698808058967190
adderII.cnf,6,8,167753947386034144,0.6719072644319538222654069550
adderII.cnf,6,9,169608957527066912,0.6793371628562613321432666360
adderII.cnf,6,10,168195616467232448,0.6736762878663128569454170990
aeb.cnf,6,1,121413039449369904,0.6932033202676115666331189010
aeb.cnf,6,2,122382408974466704,0.6987379002139735543225675241
aeb.cnf,6,3,123561051757527376,0.7054673181935623703313903122
aeb.cnf,6,4,123456415128545440,0.7048698991769489561717032297
aeb.cnf,6,5,123390276881924784,0.7044922852702216189657272483
aeb.cnf,6,6,124627160807532016,0.7115542289288689059308906302
aeb.cnf,6,7,124360633545030848,0.7100325012450422263553073460
aeb.cnf,6,8,122647949098958592,0.7002539918693415228466029242
aeb.cnf,6,9,124693299054152672,0.7119318428355962431368666116
aeb.cnf,6,10,124180974427344880,0.7090067440655738976884610104
aim711.cnf,6,1,165128778494167744,0.7108818783639475649598815502
aim711.cnf,6,2,162478423032618016,0.6994720581859029315119895320
aim711.cnf,6,3,163870618339472128,0.7054654799492745940262884561
aim711.cnf,6,4,165237523994975584,0.7113500293827031227812634810
aim711.cnf,6,5,165190738139976864,0.7111486155723082977744178794
aim711.cnf,6,6,164036265555819008,0.7061785937104024783271130415
aim711.cnf,6,7,161517416281292768,0.6953349096480624710528619567
