Benchmark, twise, seed, approx combinations, approx coverage
XSEngine.cnf,4,1,1342462186536,1.001413968673313814590203557
XSEngine.cnf,4,2,1343174334230,1.001945197527044335985164619
XSEngine.cnf,4,3,1342879743125,1.001725446348536191198603363
XSEngine.cnf,4,4,1342637757574,1.001544936451558165422286040
XSEngine.cnf,4,5,1343249297145,1.002001116353635029836707369
XSEngine.cnf,4,6,1343501146237,1.002188983990620220476119195
XSEngine.cnf,4,7,1342488489314,1.001433589314824827298862150
XSEngine.cnf,4,8,1342956021179,1.001782346207277031005932705
XSEngine.cnf,4,9,1342984954234,1.001803928912342382422627857
XSEngine.cnf,4,10,1343125016523,1.001908408825516605262618854
aaed2000.cnf,4,1,1429002129108,0.9987706881890153795424813848
aaed2000.cnf,4,2,1429818398628,0.9993412024336281681597568304
aaed2000.cnf,4,3,1429531888736,0.9991409524296730141702333490
aaed2000.cnf,4,4,1429316297134,0.9989902692583108261423307780
aaed2000.cnf,4,5,1429214174796,0.9989188930190973836530216639
aaed2000.cnf,4,6,1429701383450,0.9992594171601992387038010817
aaed2000.cnf,4,7,1429006384206,0.9987736621993903147570411439
aaed2000.cnf,4,8,1428080900519,0.9981268150323047870542944931
aaed2000.cnf,4,9,1429561674418,0.9991617704995018456264016329
aaed2000.cnf,4,10,1427983742461,0.9980589084711631735538675906
adder.cnf,4,1,1398946352764,0.9983680605403079840415282268
adder.cnf,4,2,1398452536120,0.9980156447638497042016508022
adder.cnf,4,3,1399366404266,0.9986678332961039524882232549
adder.cnf,4,4,1399395773720,0.9986887930168045891655815972
adder.cnf,4,5,1398822727850,0.9982798347370948828043152089
adder.cnf,4,6,1398740766581,0.9982213424918352415735237443
adder.cnf,4,7,1399550817120,0.9987994408470460738258800287
adder.cnf,4,8,1398710031106,0.9981994079004873261141137602
adder.cnf,4,9,1398507176966,0.9980546395940227983555117786
adder.cnf,4,10,1398897859013,0.9983334526284044729795492472
adderII.cnf,4,1,1418038931479,1.001252212714180745709746782
adderII.cnf,4,2,1417359036819,1.000772151118109088851431267
adderII.cnf,4,3,1416679142159,1.000292089522037431993115753
adderII.cnf,4,4,1417128716451,1.000609525979282595697363911
adderII.cnf,4,5,1416857588571,1.000418087377878777270429147
adderII.cnf,4,6,1417116958354,1.000601223794922763601770177
adderII.cnf,4,7,1417027735149,1.000538224867708173278970552
adderII.cnf,4,8,1416939203596,1.000475714303739510132021033
adderII.cnf,4,9,1416988310942,1.000510388132328784673660429
adderII.cnf,4,10,1416298041490,1.000023001079095232387308463
aeb.cnf,4,1,1120820442715,1.001290532749155156618113712
aeb.cnf,4,2,1120329713254,1.000852137137588551290315404
aeb.cnf,4,3,1121181289810,1.001612897301249080996433322
aeb.cnf,4,4,1120680395642,1.001165420997986118856379740
aeb.cnf,4,5,1121012442735,1.001462056924649279752223612
aeb.cnf,4,6,1120447736795,1.000957574056599923460889492
aeb.cnf,4,7,1120882560368,1.001346025864283243815104167
aeb.cnf,4,8,1120740819178,1.001219400665242609074361604
aeb.cnf,4,9,1120499125036,1.001003481998003358177715640
aeb.cnf,4,10,1121050278032,1.001495857275933098735855066
aim711.cnf,4,1,1351589598764,1.002202153618144951048929980
aim711.cnf,4,2,1351788723621,1.002349804473631558524575203
aim711.cnf,4,3,1351380484366,1.002047095529343576947594904
aim711.cnf,4,4,1351670847033,1.002262399117403017107848149
aim711.cnf,4,5,1351816028367,1.002370050911803486620544628
aim711.cnf,4,6,1352219605835,1.002669303146321445134035341
aim711.cnf,4,7,1352687116367,1.003015961675240308236164652
aim711.cnf,4,8,1351275927167,1.001969566484942889896927366
aim711.cnf,4,9,1351202004562,1.001914752957227218682598916
aim711.cnf,4,10,1351919919596,1.002447086140204956577082348
aki3068net.cnf,4,1,1120658993961,1.001146301699520872651244239
aki3068net.cnf,4,2,1120874898683,1.001339181259774761520129599
aki3068net.cnf,4,3,1121321655376,1.001738293579728197422530725
aki3068net.cnf,4,4,1120653457943,1.001141356070228903699550126
aki3068net.cnf,4,5,1120451393267,1.000960840584098292197540795
aki3068net.cnf,4,6,1120803484044,1.001275382635833548127318458
aki3068net.cnf,4,7,1120927490859,1.001386164742515241499427411
