Benchmark, twise, seed, approx combinations, approx coverage
XSEngine.cnf,4,1,1224535412065,0.91344611347393
XSEngine.cnf,4,2,1234688322235,0.921019709340461
XSEngine.cnf,4,3,1219222842791,0.90948318540498
XSEngine.cnf,4,4,1255678873724,0.936677678467681
XSEngine.cnf,4,5,1228549353295,0.916440325793256
XSEngine.cnf,4,6,1210132446477,0.902702175153134
XSEngine.cnf,4,7,1208479647147,0.901469264198117
XSEngine.cnf,4,8,1210415783505,0.902913531316851
XSEngine.cnf,4,9,1203592083414,0.897823370373996
XSEngine.cnf,4,10,1255419148115,0.936483935317607
aaed2000.cnf,4,1,1306823435713,0.913376485340395
aaed2000.cnf,4,2,1260808705334,0.88121546682872
aaed2000.cnf,4,3,1271656671654,0.888797422492873
aaed2000.cnf,4,4,1316780137195,0.920335510375212
aaed2000.cnf,4,5,1190551571346,0.832110735188338
aaed2000.cnf,4,6,1169415862317,0.817338380254595
aaed2000.cnf,4,7,1253831374883,0.876338809898462
aaed2000.cnf,4,8,1246548467917,0.871248576753051
aaed2000.cnf,4,9,1282555567394,0.896414974193468
aaed2000.cnf,4,10,1277768201976,0.893068946811317
adder.cnf,4,1,1240593933960,0.885358725385419
adder.cnf,4,2,1274585496527,0.909617046891244
adder.cnf,4,3,1275002420455,0.909914587631508
adder.cnf,4,4,1284101172051,0.916407976721296
adder.cnf,4,5,1243463351579,0.887406505772066
adder.cnf,4,6,1295971241519,0.924879136612332
adder.cnf,4,7,1294941194169,0.924144035961008
adder.cnf,4,8,1259502660323,0.898853073062882
adder.cnf,4,9,1245131047290,0.888596668732406
adder.cnf,4,10,1254058124328,0.894967541047211
adderII.cnf,4,1,1314753447332,0.928324158873248
adderII.cnf,4,2,1292401719823,0.9125419993502871
adderII.cnf,4,3,1329331740718,0.9386176340284788
adderII.cnf,4,4,1297567452403,0.9161894317734718
adderII.cnf,4,5,1271242084448,0.8976015550020159
adderII.cnf,4,6,1283510699325,0.9062642070067266
adderII.cnf,4,7,1278841671801,0.9029674892397802
adderII.cnf,4,8,1295257773893,0.9145586086222457
adderII.cnf,4,9,1286093565615,0.9080879232183189
adderII.cnf,4,10,1232499090099,0.8702458118288364
aeb.cnf,4,1,1020032434673,0.911251063070459
aeb.cnf,4,2,1031428085767,0.921431424812697
aeb.cnf,4,3,1023966164766,0.914765280469073
aeb.cnf,4,4,1046189712095,0.934618797318505
aeb.cnf,4,5,1006345487185,0.899023760266477
aeb.cnf,4,6,976153094873,0.872051236005746
aeb.cnf,4,7,1047548268365,0.9358324703383
aeb.cnf,4,8,1016990890787,0.908533884669773
aeb.cnf,4,9,1024716412258,0.915435517808016
aeb.cnf,4,10,1035949847678,0.925470963368813
