Benchmark, twise, seed, approx combinations, approx coverage
grg.cnf,3,2,2012037775,0.91155760078702
grg.cnf,3,3,2079443086,0.942095707148101
grg.cnf,3,4,2000695880,0.906419133347174
grg.cnf,3,5,2089851787,0.946811389243518
grg.cnf,3,6,2112463793,0.957055802243339
grg.cnf,3,7,1979878479,0.896987769609392
grg.cnf,3,8,2020292952,0.915297624674093
grg.cnf,3,9,1968393016,0.891784258409804
grg.cnf,3,10,2000265176,0.906224002067946
h8300h_sim.cnf,3,1,1702065897,0.907331766797018
h8300h_sim.cnf,3,2,1782378352,0.950144469771324
h8300h_sim.cnf,3,3,1686499544,0.899033705837704
h8300h_sim.cnf,3,4,1717632249,0.915629827223256
h8300h_sim.cnf,3,5,1753292220,0.93463932888144
h8300h_sim.cnf,3,6,1693879608,0.902967846413576
h8300h_sim.cnf,3,7,1714903486,0.914175187095442
h8300h_sim.cnf,3,8,1714221295,0.913811526930219
h8300h_sim.cnf,3,9,1774502150,0.945945849559906
h8300h_sim.cnf,3,10,1761788595,0.93916854890383
h8max.cnf,3,1,1832861733,0.912769274300757
h8max.cnf,3,2,1829144093,0.910917881201203
h8max.cnf,3,3,1875647204,0.934076535297125
h8max.cnf,3,4,1858754770,0.925664065089612
h8max.cnf,3,5,1795359225,0.894092940786178
h8max.cnf,3,6,1823600244,0.908157031903379
h8max.cnf,3,7,1797381099,0.895099838595478
h8max.cnf,3,8,1893583187,0.943008695258795
h8max.cnf,3,9,1784467192,0.888668683801556
h8max.cnf,3,10,1863320293,0.927937705834292
h8s_sim.cnf,3,1,1740029864,0.925242147240959
h8s_sim.cnf,3,2,1763283318,0.93760692106172
h8s_sim.cnf,3,3,1740775964,0.925638877883541
h8s_sim.cnf,3,4,1716403360,0.912679008098908
h8s_sim.cnf,3,5,1738413314,0.924382564182032
h8s_sim.cnf,3,6,1692652505,0.900049746651353
