Benchmark, twise, seed, approx combinations, approx coverage
XSEngine.cnf,6,1,220505204864091136,0.9550647455865447501703320172
XSEngine.cnf,6,2,220276031674823264,0.9540721375715172524423886594
XSEngine.cnf,6,3,220135100355808672,0.9534617277881164135129941206
XSEngine.cnf,6,4,219886095203531648,0.9523832224414704094096763909
XSEngine.cnf,6,5,219837862763878688,0.9521743153422726152274707665
XSEngine.cnf,6,6,220166299419567008,0.9535968589561505607525593522
XSEngine.cnf,6,7,220353632003949696,0.9544082445520316028152273145
XSEngine.cnf,6,8,219865468579983776,0.9522938832307102833828397484
XSEngine.cnf,6,9,219744818379935008,0.9517713161888775800144585421
XSEngine.cnf,6,10,219925759129549952,0.9525550171047074221604251346
aaed2000.cnf,6,1,238489917405207904,0.9469532180178639726172955709
aaed2000.cnf,6,2,238814576666109280,0.9482423170926374614849081874
aaed2000.cnf,6,3,238718715301315776,0.9478616878867471385813550048
aaed2000.cnf,6,4,239231072430303040,0.9498960641712780192279191565
aaed2000.cnf,6,5,239288658910243584,0.9501247182925395350996951345
aaed2000.cnf,6,6,239458515805713408,0.9507991557510186975067739015
aaed2000.cnf,6,7,239115976871604640,0.9494390632595630243596118375
aaed2000.cnf,6,8,238980099095347040,0.9488995440258604600035059041
aaed2000.cnf,6,9,239475195760588672,0.9508653855401744678516079341
aaed2000.cnf,6,10,239071161586812160,0.9492611187216456354077625421
adder.cnf,6,1,233489661422215712,0.9584308653878721941679050034
adder.cnf,6,2,233618630155236608,0.9589602576258166275239495237
adder.cnf,6,3,233287137351104928,0.9575995424095687306471139942
adder.cnf,6,4,233562887571820896,0.9587314448718100671861821098
adder.cnf,6,5,233378542020367328,0.9579747412758827273817173383
adder.cnf,6,6,233345037947920576,0.9578372134001148489320296676
adder.cnf,6,7,232924481370417952,0.9561109082521043402124126348
adder.cnf,6,8,233191343502046016,0.9572063267909707558864016346
adder.cnf,6,9,233351768023608576,0.9578648390869503432039035875
adder.cnf,6,10,233594489666355776,0.9588611654882546827033784075
adderII.cnf,6,1,237946256789119872,0.9530495167013334053352773358
adderII.cnf,6,2,238154652653919520,0.9538842076139367528692472688
adderII.cnf,6,3,237944355843116480,0.9530419028153481608010742398
adderII.cnf,6,4,237607851127070848,0.9516940957041010410530679558
adderII.cnf,6,5,238027363818596544,0.9533743758366982847589447154
adderII.cnf,6,6,238042049558308736,0.9534331968382301993587756742
adderII.cnf,6,7,237876667256016512,0.9527707887575254601879484254
adderII.cnf,6,8,238181750452830144,0.9539927428121951059667968948
adderII.cnf,6,9,237968210851786080,0.9531374496198672052874311746
adderII.cnf,6,10,237726231607593792,0.9521682467215270156035800344
aeb.cnf,6,1,167356395402058944,0.9555152353228446279855219774
aeb.cnf,6,2,167321728941066016,0.9553173084282440987752182518
aeb.cnf,6,3,167173826038495136,0.9544728622006862632566019025
aeb.cnf,6,4,167257179495854784,0.9549487657252132793031213824
aeb.cnf,6,5,167179461743890496,0.9545050390550820611788849722
aeb.cnf,6,6,167535638324877184,0.9565386162528961244615093442
aeb.cnf,6,7,167122087513841152,0.9541774629813063260753047471
aeb.cnf,6,8,167344986535039040,0.9554500968127261404841973653
aeb.cnf,6,9,167523734615432352,0.9564706524580015943477520709
aeb.cnf,6,10,167459789977629376,0.9561055628808082211917949494
aim711.cnf,6,1,221150079928006560,0.9520544247537752262892055398
aim711.cnf,6,2,221286468157056160,0.9526415781339289854707095351
aim711.cnf,6,3,221498568932570176,0.9535546751668921348094879245
aim711.cnf,6,4,221359609998454592,0.9529564548627128280955712404
aim711.cnf,6,5,221406622207538304,0.9531588431308525830625210232
aim711.cnf,6,6,221427223063204192,0.9532475301247564850312845837
aim711.cnf,6,7,221580021546510752,0.9539053298966355346611164052
aim711.cnf,6,8,221363871030139328,0.9529747986682895187115574905
aim711.cnf,6,9,221640133786889696,0.9541641139967962352443154663
aim711.cnf,6,10,221923932583148608,0.9553858720888848787971220118
aki3068net.cnf,6,1,166655340186189856,0.9480843982780264576736150132
aki3068net.cnf,6,2,166924392186980384,0.9496150063220891510525097947
aki3068net.cnf,6,3,166888742730166336,0.9494122003767487570485719043
aki3068net.cnf,6,4,166865394470651136,0.9492793746266193175091862297
aki3068net.cnf,6,5,166873319537023744,0.9493244594812347959865740626
