Benchmark, twise, seed, approx combinations, approx coverage
XSEngine.cnf,5,1,587198334287514,0.9577292516016727501292235112
XSEngine.cnf,5,2,589006906240710,0.9606790594639581181584946967
XSEngine.cnf,5,3,587715187118051,0.9585722462862183544905870866
XSEngine.cnf,5,4,588853948196262,0.9604295826094071133401703337
XSEngine.cnf,5,5,588585032757427,0.9599909775130692976941324301
XSEngine.cnf,5,6,584599699346635,0.9534908392088075502045123573
XSEngine.cnf,5,7,587749544864536,0.9586282842837847565500972998
XSEngine.cnf,5,8,586838734219735,0.9571427385213729314592902208
XSEngine.cnf,5,9,585025537185281,0.9541853870824914275505929698
XSEngine.cnf,5,10,586722116099454,0.9569525326257866726488015278
aaed2000.cnf,5,1,633646264968231,0.9517719583597210881705561224
aaed2000.cnf,5,2,634630633723552,0.9532505350195976554067739271
aaed2000.cnf,5,3,632776999457262,0.9504662731794399275843586240
aaed2000.cnf,5,4,633379929858667,0.9513719082011008233525640309
aaed2000.cnf,5,5,632892284252472,0.9506394373585290639275957197
aaed2000.cnf,5,6,634236486809534,0.9526585044167578190758910482
aaed2000.cnf,5,7,635077611937421,0.9539219211753726880928204633
aaed2000.cnf,5,8,634625187197794,0.9532423540347587276084008638
aaed2000.cnf,5,9,631897203996494,0.9491447714284698728435079880
aaed2000.cnf,5,10,635320163884509,0.9542862477001972027579791579
adder.cnf,5,1,622055034363038,0.9593145535639845237101145142
adder.cnf,5,2,618627178476179,0.9540282173748545488994055352
adder.cnf,5,3,621239381337711,0.9580566780149892434255141432
adder.cnf,5,4,621348331380805,0.9582246974926525333105898752
adder.cnf,5,5,620474479286353,0.9568770690907241391462572756
adder.cnf,5,6,620406233949344,0.9567718231857976559968053309
adder.cnf,5,7,618151712866809,0.9532949686209804467476301145
adder.cnf,5,8,619708191542874,0.9556953231937717300914338505
adder.cnf,5,9,622258211470430,0.9596278871844924902271016668
adder.cnf,5,10,621126101006736,0.9578819804976736923783145854
adderII.cnf,5,1,629379669935289,0.9584218923561987068500976375
adderII.cnf,5,2,631512790534977,0.9616702169835054082308680306
adderII.cnf,5,3,630928614968619,0.9607806320818598650578314313
adderII.cnf,5,4,630724505433385,0.9604698132608022546460372526
adderII.cnf,5,5,629983728585684,0.9593417552981733540583724704
adderII.cnf,5,6,628823295495282,0.9575746431215595332738019872
adderII.cnf,5,7,629880442122595,0.9591844702568266640369327760
adderII.cnf,5,8,631212784709483,0.9612133669060038482788256294
adderII.cnf,5,9,631639127299027,0.9618626031158496720257128268
adderII.cnf,5,10,633670369087593,0.9649557862798857432273565450
aeb.cnf,5,1,470889129507611,0.9637607165336448917985381624
aeb.cnf,5,2,468513093901457,0.9588977251524445744894141051
aeb.cnf,5,3,469327453786240,0.9605644615812413132475733589
aeb.cnf,5,4,468753414725940,0.9593895856679843557912086133
aeb.cnf,5,5,470564696394559,0.9630967048376662893752592358
aeb.cnf,5,6,468502033681694,0.9588750883900819466817395764
aeb.cnf,5,7,469943548990824,0.9618254130847166579232437198
aeb.cnf,5,8,471111289724335,0.9642154080443176422556325185
aeb.cnf,5,9,470316865544311,0.9625894736810160817843030106
aeb.cnf,5,10,469408698610426,0.9607307439714379716041051218
aim711.cnf,5,1,591785833021045,0.9581238624244223055141697367
aim711.cnf,5,2,591818055291775,0.9581760315112189729012048239
aim711.cnf,5,3,593631229317676,0.9611116294995576460751682905
aim711.cnf,5,4,591922777671650,0.9583455810433121895045373617
aim711.cnf,5,5,594869101551575,0.9631157919173644275147953615
aim711.cnf,5,6,592637205830504,0.9595022675146519330391949635
aim711.cnf,5,7,592856216576876,0.9598568542764795584331420352
aim711.cnf,5,8,590943354900902,0.9567598581758603562642772515
aim711.cnf,5,9,590258463823551,0.9556509933674183673534955138
aim711.cnf,5,10,595676000914453,0.9644221927992540446259694785
aki3068net.cnf,5,1,469947285285797,0.9645462704203174481029150684
aki3068net.cnf,5,2,469534242531778,0.9636985182140867471463757610
aki3068net.cnf,5,3,468719212344147,0.9620257043637388992702591066
aki3068net.cnf,5,4,468597071033139,0.9617750146594130872828920066
aki3068net.cnf,5,5,469872695172204,0.9643931774711101716555056014
aki3068net.cnf,5,6,470053309804404,0.9647638811124045380794447131
aki3068net.cnf,5,7,467872747751502,0.9602883727705112378650222746
aki3068net.cnf,5,8,469743094849837,0.9641271784718642477602901513
aki3068net.cnf,5,9,470648965140093,0.9659864376639236816913099652
