Benchmark, twise, seed, approx combinations, approx coverage, combinations, coverage
adder.cnf,2,4,3036390,0.9990648953419811320754716981,3039762,0.9999059225380651884443929833
adder.cnf,2,5,3036208,0.9990050117924528301886792453,3039802,0.9999190802250490781724499087
adder.cnf,2,6,3038764,0.9998460137297843665768194070,3039866,0.9999401325242233017373409894
adder.cnf,2,7,3041321,1.000687344697607816711590296,3039776,0.9999105277285095498492129072
adder.cnf,2,8,3046069,1.002249581473214285714285714,3039839,0.9999312510855091761709025647
adder.cnf,2,9,3044243,1.001648771794979784366576819,3039773,0.9999095409019857581196086378
adder.cnf,2,10,3044425,1.001708655344508086253369272,3039860,0.9999381588711757182781324505
adderII.cnf,2,1,3059200,0.9978289913159652638610554442,3059406,0.9999346321062254420994075708
adderII.cnf,2,2,3065631,0.9999266110345691382765531062,3059331,0.9999101191460599828866854098
adderII.cnf,2,3,3046888,0.9938131471275885103540414162,3059423,0.9999401883771962795209579273
adderII.cnf,2,4,3056444,0.9969300580327321309285237141,3059435,0.9999441104508227529949934730
adderII.cnf,2,5,3058649,0.9976492698939545758183032732,3059212,0.9998712252492641209358329144
adderII.cnf,2,6,3060486,0.9982484500250501002004008016,3059383,0.9999271147984413679408394414
adderII.cnf,2,7,3054422,0.9962705358633934535738142953,3059376,0.9999248269221592584143187064
adderII.cnf,2,8,3070409,1.001485066487140948563794255,3059442,0.9999463983271048625215142080
adderII.cnf,2,9,3059016,0.9977689754509018036072144289,3059457,0.9999513009191379543640586402
adderII.cnf,2,10,3063059,0.9990876936163994655978623914,3059413,0.9999369199825075516259283058
aeb.cnf,2,1,2729091,1.000423397029842342342342342,2722421,0.9999467414196754091544520867
aeb.cnf,2,2,2724940,0.9989017337650150150150150150,2722380,0.9999316820969629386395040561
aeb.cnf,2,3,2721453,0.9976234779701576576576576577,2722390,0.9999353551025025655943694294
aeb.cnf,2,4,2714811,0.9951886701154279279279279279,2722459,0.9999606988407259915829405054
aeb.cnf,2,5,2717468,0.9961626665728228228228228228,2722445,0.9999555566329705138461289827
aeb.cnf,2,6,2722781,0.9981102929100975975975975976,2722460,0.9999610661412799542784270427
aeb.cnf,2,7,2721453,0.9976234779701576576576576577,2722427,0.9999489452229991853273713107
aeb.cnf,2,8,2724940,0.9989017337650150150150150150,2722445,0.9999555566329705138461289827
aeb.cnf,2,9,2729257,1.000484248897334834834834835,2722422,0.9999471087202293718499386241
aeb.cnf,2,10,2716139,0.9956754850553678678678678679,2722455,0.9999592296385101408009943561
aim711.cnf,2,1,2984237,0.9973627465135181382614647502,2987123,0.9999333851523203725611099172
aim711.cnf,2,2,2983877,0.9972424308050992470910335387,2987121,0.9999327156563637933908698158
aim711.cnf,2,3,2979910,0.9959166185403832991101984942,2987097,0.9999246817048848433479885998
aim711.cnf,2,4,2982975,0.9969409731134496919917864476,2987110,0.9999290334286026079545492585
aim711.cnf,2,5,2977566,0.9951332295944558521560574949,2987146,0.9999410843558210330188710825
aim711.cnf,2,6,2985860,0.9979051698323066392881587953,2987139,0.9999387411199730059230307279
aim711.cnf,2,7,2983155,0.9970011309676591375770020534,2987020,0.9998989061105565452937446984
aim711.cnf,2,8,2982434,0.9967601653405201916495550992,2987097,0.9999246817048848433479885998
aim711.cnf,2,9,2990007,0.9992911399512320328542094456,2987105,0.9999273596887111600289490052
aim711.cnf,2,10,2987303,0.9983874352968856947296372348,2987130,0.9999357283881683996569502718
aki3068net.cnf,2,1,2724016,0.9978139066016504126031507877,2725234,0.9999482640003669219832133193
aki3068net.cnf,2,2,2727139,0.9989578693501500375093773443,2725233,0.9999478970783837086639453286
aki3068net.cnf,2,3,2715137,0.9945615065875843960990247562,2725193,0.9999332201990551758932257029
aki3068net.cnf,2,4,2718754,0.9958864227775693923480870218,2725208,0.9999387240288033756822455625
aki3068net.cnf,2,5,2720892,0.9966695775506376594148537134,2725219,0.9999427601706187221941934596
aki3068net.cnf,2,6,2727633,0.9991388227916354088522130533,2725242,0.9999511993762326285373572444
aki3068net.cnf,2,7,2728455,0.9994399234574268567141785446,2725195,0.9999339540430216025317616842
aki3068net.cnf,2,8,2724838,0.9981150072674418604651162791,2725200,0.9999357886529376691281016374
aki3068net.cnf,2,9,2730099,1.000042124789009752438109527,2725232,0.9999475301564004953446773380
aki3068net.cnf,2,10,2723687,0.9976933930748312078019504876,2725257,0.9999567032059808283263771041
