Benchmark, twise, seed, approx combinations, approx coverage
XSEngine.cnf,5,1,528508209206620,0.862004781200483
XSEngine.cnf,5,2,522031305693348,0.851440854853538
XSEngine.cnf,5,3,512748930237056,0.836301161874628
XSEngine.cnf,5,4,543015998577924,0.885667202303623
XSEngine.cnf,5,5,524652909496339,0.855716729803492
XSEngine.cnf,5,6,513976694914022,0.8383036643964380376179558738
XSEngine.cnf,5,7,530975601021200,0.8660291340945574971251198060
XSEngine.cnf,5,8,521562738497791,0.8506766147606728233754421077
XSEngine.cnf,5,9,521995718311407,0.8513828113021807937376156059
XSEngine.cnf,5,10,514890104383843,0.8397934488812646126289841734
aaed2000.cnf,5,1,545152353159884,0.818849177304639
aaed2000.cnf,5,2,568914150795373,0.854540719920787
aaed2000.cnf,5,3,570759031105618,0.857311832831725
aaed2000.cnf,5,4,549917750710375,0.826007069664694
aaed2000.cnf,5,5,553731372553108,0.831735341936421
aaed2000.cnf,5,6,555511062746384,0.8344085356632286404327948560
aaed2000.cnf,5,7,575231073129746,0.8640290888631871382726631708
aaed2000.cnf,5,8,553229408652441,0.8309813642186049086831565439
aaed2000.cnf,5,9,551716997938742,0.8287096391467405758062908218
aaed2000.cnf,5,10,548066351388433,0.8232261648353423045957376404
adder.cnf,5,1,556290592914953,0.857894611110251
adder.cnf,5,2,533365265602455,0.822539861255012
adder.cnf,5,3,545232201172788,0.840840692162174
adder.cnf,5,4,547763565311742,0.844744485757149
adder.cnf,5,5,556153762420956,0.857683595240253
adder.cnf,5,6,540523988265690,0.8335798279081263059087732476
adder.cnf,5,7,556414984273133,0.8580864437193415065909111687
adder.cnf,5,8,544442316048347,0.8396225550944530670604131241
adder.cnf,5,9,568443628609100,0.8766366570183206148265579486
adder.cnf,5,10,539622150918888,0.8321890414922257143910934785
adderII.cnf,5,1,533029283102669,0.8116991358253657
adderII.cnf,5,2,575676680257212,0.8766427637139597
adderII.cnf,5,3,556640145794007,0.8476538524801335
adderII.cnf,5,4,546828085382006,0.8327120074266536
adderII.cnf,5,5,547611533863067,0.8339050459241623
adderII.cnf,5,6,547327217882037,0.8334720884049054
adderII.cnf,5,7,556324239148417,0.8471727885698463
adderII.cnf,5,8,550340967280958,0.8380614381090327
adderII.cnf,5,9,552779766584906,0.8417752514964386
adderII.cnf,5,10,568271828484601,0.8653666256568586
aeb.cnf,5,1,426541680068997,0.872995551298062
aeb.cnf,5,2,417196555670042,0.853869045242909
aeb.cnf,5,3,425845453592265,0.871570596492274
aeb.cnf,5,4,405870617914750,0.83068844241636
aeb.cnf,5,5,419839274479610,0.859277852569104
aeb.cnf,5,6,432508635154794,0.8852080160772446582274597908
aeb.cnf,5,7,415867841760222,0.8511495892403137433943869192
aeb.cnf,5,8,435347474098653,0.8910182191233800523737563363
aeb.cnf,5,9,417838849109844,0.8551836162257128108277099545
aeb.cnf,5,10,409503743402486,0.8381242981282514408649942208
aim711.cnf,5,1,541971892023375,0.877473189684217
aim711.cnf,5,2,536934048847246,0.869316729199923
aim711.cnf,5,3,530558405210470,0.858994318682718
aim711.cnf,5,4,550312053453714,0.890976229529031
aim711.cnf,5,5,548775390762430,0.888488313950687
aim711.cnf,5,6,488628605187135,0.7911083712548201916756752495
aim711.cnf,5,7,548540371762587,0.8881078092151762341312039519
aim711.cnf,5,8,543207248304603,0.8794732786785721115504350459
aim711.cnf,5,9,528780697391142,0.8561161418371832772880514091
aim711.cnf,5,10,545376654457003,0.8829856300832919935390359834
aki3068net.cnf,5,1,427916454026673,0.878279825644497
aki3068net.cnf,5,2,414261733768196,0.850254108907062
aki3068net.cnf,5,3,427438180112190,0.877298189331451
aki3068net.cnf,5,4,409402470797054,0.840280683966525
aki3068net.cnf,5,5,428112546331610,0.878682296532844
aki3068net.cnf,5,6,423171976795006,0.8685419934190905289080818886
aki3068net.cnf,5,7,419006210999863,0.8599919411324683612288725897
