Benchmark, twise, seed, approx combinations, approx coverage
XSEngine.cnf,4,1,1334447072745,0.9954350688642067674354977927
XSEngine.cnf,4,2,1335253252867,0.9960364415088402160320656272
XSEngine.cnf,4,3,1334455621147,0.9954414455720637863428057028
XSEngine.cnf,4,4,1333990061990,0.9950941602274638249676467229
XSEngine.cnf,4,5,1334982334261,0.9958343489067968388390531528
XSEngine.cnf,4,6,1334470087675,0.9954522369249694386529215918
XSEngine.cnf,4,7,1334336601080,0.9953526621717999923883269298
XSEngine.cnf,4,8,1333967047060,0.9950769921667011537502229238
XSEngine.cnf,4,9,1334157742195,0.9952192418135532532685462790
XSEngine.cnf,4,10,1334587792603,0.9955400392930830866516137725
aaed2000.cnf,4,1,1417813350464,0.9909505289893660268014188555
aaed2000.cnf,4,2,1418170778646,0.9912003458259141467525632475
aaed2000.cnf,4,3,1419027471592,0.9917991131655941761009688673
aaed2000.cnf,4,4,1418491329318,0.9914243879100730674128147719
aaed2000.cnf,4,5,1418324671336,0.9913079058531301330222868785
aaed2000.cnf,4,6,1417589248667,0.9907938977979528971058342739
aaed2000.cnf,4,7,1418034615529,0.9911051775071958663539635979
aaed2000.cnf,4,8,1418713303566,0.9915795320962987295011194741
aaed2000.cnf,4,9,1418784221857,0.9916290989295906242241778919
aaed2000.cnf,4,10,1418737415785,0.9915963848196599094326455866
adder.cnf,4,1,1389865044191,0.9918871197885194957484687425
adder.cnf,4,2,1390003695337,0.9919860691695663207335490377
adder.cnf,4,3,1390152591642,0.9920923300815382223019654723
adder.cnf,4,4,1390144395515,0.9920864808569408924643564042
adder.cnf,4,5,1389956567608,0.9919524361290237455989209171
adder.cnf,4,6,1389691559506,0.9917633112034692618125243205
adder.cnf,4,7,1388831649195,0.9911496300657076397161374147
adder.cnf,4,8,1389068653864,0.9913187701412087656072273108
adder.cnf,4,9,1389909439878,0.9919188030877675133189935794
adder.cnf,4,10,1389953835566,0.9919504863877291880348176335
adderII.cnf,4,1,1407761663168,0.9939956153044653625719650303
adderII.cnf,4,2,1406431614916,0.9930564917544915515243148514
adderII.cnf,4,3,1407781029445,0.9940092894901790521287665031
adderII.cnf,4,4,1407787945972,0.9940141731275809000982670643
adderII.cnf,4,5,1407482927107,0.9937988047010016043679654553
adderII.cnf,4,6,1407714630780,0.9939624065670260341895900955
adderII.cnf,4,7,1407230473850,0.9936205519206533836902679143
adderII.cnf,4,8,1408341268178,0.9944048641522085241877372921
adderII.cnf,4,9,1408097806407,0.9942329601011181799546618458
adderII.cnf,4,10,1408611704405,0.9945958143896603331229648778
aeb.cnf,4,1,1112714088954,0.9940486811851854804608461668
aeb.cnf,4,2,1112491030108,0.9938494104525739912220614134
aeb.cnf,4,3,1113601806691,0.9948417282531515871592276960
aeb.cnf,4,4,1113002088984,0.9943059674484266651620110162
aeb.cnf,4,5,1113567924335,0.9948114592814259677768039475
aeb.cnf,4,6,1113633430224,0.9948699792940839589070930755
aeb.cnf,4,7,1112762088959,0.9940915622290590112443736417
aeb.cnf,4,8,1113634559636,0.9948709882599272602181926334
aeb.cnf,4,9,1113387783140,0.9946505292463931534215986586
aeb.cnf,4,10,1113549853745,0.9947953158297198567744925154
aim711.cnf,4,1,1342092208872,0.9951598497914375772901401398
aim711.cnf,4,2,1341859785544,0.9949875081574935821970556952
aim711.cnf,4,3,1342014956419,0.9951025671852088183354420267
aim711.cnf,4,4,1342137494792,0.9951934292497243850853792421
aim711.cnf,4,5,1342466483686,0.9954373741412689541555514002
aim711.cnf,4,6,1341807173960,0.9949484967276643795572268735
aim711.cnf,4,7,1342630978132,0.9955593465862997398254977670
aim711.cnf,4,8,1341430235269,0.9946689971160606309107154798
aim711.cnf,4,9,1342604339355,0.9955395939633855299585184474
aim711.cnf,4,10,1342702902830,0.9956126786682422563528559010
aki3068net.cnf,4,1,1113210834665,0.9944924514436964794314450783
aki3068net.cnf,4,2,1113755578885,0.9949791014096219476750142854
aki3068net.cnf,4,3,1113875710487,0.9950864215754419207858810608
aki3068net.cnf,4,4,1114133135347,0.9953163933580656417553945125
aki3068net.cnf,4,5,1113318787025,0.9945888912229300688782470118
aki3068net.cnf,4,6,1113589498330,0.9948307325174625543095796800
aki3068net.cnf,4,7,1113596695154,0.9948371618360781269393664756
aki3068net.cnf,4,8,1113046414915,0.9943455662399673347564624082
aki3068net.cnf,4,9,1113414560146,0.9946744506182573396239063437
aki3068net.cnf,4,10,1114800779179,0.9959128363053504225733182985
am31_sim.cnf,4,1,951623269252,0.9924616273054550636522179889
am31_sim.cnf,4,2,951237515894,0.9920593195668894125926668139
am31_sim.cnf,4,3,950971379705,0.9917817622984259953557577272
am31_sim.cnf,4,4,950698037662,0.9914966899409372889314760420
am31_sim.cnf,4,5,951142398628,0.9919601203988474133567340163
am31_sim.cnf,4,6,951690043495,0.9925312671261815581583362678
am31_sim.cnf,4,7,951335995892,0.9921620257766156020383418341
am31_sim.cnf,4,8,951489240377,0.9923218466593880802893558515
am31_sim.cnf,4,9,951117418336,0.9919340680921731844193991461
am31_sim.cnf,4,10,951300927405,0.9921254523459317168890428703
asb.cnf,4,1,1187575063844,0.9912753448427831969025047964
asb.cnf,4,2,1188343010159,0.9919163537957316793296039572
asb.cnf,4,3,1187671506400,0.9913558459671895759885096908
asb.cnf,4,4,1186737031945,0.9905758350728646858962373351
asb.cnf,4,5,1187537924475,0.9912443444101086064568822383
asb.cnf,4,6,1187744587094,0.9914168468187161419334471453
asb.cnf,4,7,1187144965986,0.9909163398287126950129996814
asb.cnf,4,8,1187514562613,0.9912248441372287933158147984
asb.cnf,4,9,1186994012420,0.9907903380686996924938601067
asb.cnf,4,10,1187094648131,0.9908743392423199293139588264
asb2305.cnf,4,1,1214674148428,0.9953835945735405679846250481
asb2305.cnf,4,2,1215550645535,0.9961018537396947770091441566
asb2305.cnf,4,3,1215061495591,0.9957010122216841328054915637
asb2305.cnf,4,4,1213860967684,0.9947172209843370393148037079
asb2305.cnf,4,5,1215497881899,0.9960586157587659657919296755
asb2305.cnf,4,6,1214787745432,0.9954766834026068986589773290
asb2305.cnf,4,7,1215139089174,0.9957645974882861564089115947
asb2305.cnf,4,8,1214425228215,0.9951796130393170806945183180
asb2305.cnf,4,9,1214785883186,0.9954751573562018943682568639
asb2305.cnf,4,10,1214415916985,0.9951719828072920592409159924
assabet.cnf,4,1,1302137243405,0.9948398769734590830032311080
assabet.cnf,4,2,1301773995294,0.9945623534574945800318103818
assabet.cnf,4,3,1301396002796,0.9942735651503389638598773008
assabet.cnf,4,4,1302844303841,0.9953800749600581500841223675
assabet.cnf,4,5,1301688879962,0.9944973248847812976477281103
assabet.cnf,4,6,1301133954805,0.9940733590718722421678976508
assabet.cnf,4,7,1302121158617,0.9948275881086745841078723034
assabet.cnf,4,8,1302137913604,0.9948403890091097677604794209
assabet.cnf,4,9,1302194880559,0.9948839120699781878645836671
assabet.cnf,4,10,1301355790828,0.9942428429899057274083801720
at91sam7sek.cnf,4,1,1424164895649,0.9976358911566836980107405348
at91sam7sek.cnf,4,2,1423896955141,0.9974481972538974330854756620
at91sam7sek.cnf,4,3,1423428795353,0.9971202485671042051024793816
at91sam7sek.cnf,4,4,1424488043679,0.9978622582535483237270485776
at91sam7sek.cnf,4,5,1423026148491,0.9968381920705425779637469076
at91sam7sek.cnf,4,6,1423945537761,0.9974822296651347143482381843
at91sam7sek.cnf,4,7,1422595529817,0.9965365411550501496686931838
at91sam7sek.cnf,4,8,1424078035814,0.9975750453310628814238182088
at91sam7sek.cnf,4,9,1424951786866,0.9981871130853476673196517870
at91sam7sek.cnf,4,10,1423974245672,0.9975023397257472393700125165
at91sam7xek.cnf,4,1,1561533697534,0.9920133584830782911136726078
at91sam7xek.cnf,4,2,1561427860883,0.9919461224242119883450121704
at91sam7xek.cnf,4,3,1563186013014,0.9930630438220350511402582895
at91sam7xek.cnf,4,4,1562365384055,0.9925417134844498533506510528
at91sam7xek.cnf,4,5,1561757218223,0.9921553570257517601913514599
at91sam7xek.cnf,4,6,1562538355895,0.9926515992821065904661545487
at91sam7xek.cnf,4,7,1562949065288,0.9929125153321117203362479216
at91sam7xek.cnf,4,8,1562145812495,0.9924022237500900054530915264
at91sam7xek.cnf,4,9,1562273764267,0.9924835091346231928301052702
at91sam7xek.cnf,4,10,1563095972878,0.9930058429957879516632787853
atlas_mips32_4kc.cnf,4,1,1146387537459,0.9938623159352238299765086379
atlas_mips32_4kc.cnf,4,2,1146122908881,0.9936328958108768037010798322
atlas_mips32_4kc.cnf,4,3,1146694369732,0.9941283246133392401454003156
atlas_mips32_4kc.cnf,4,4,1146572321207,0.9940225144699545330520782577
atlas_mips32_4kc.cnf,4,5,1147535592042,0.9948576234986761544564726299
atlas_mips32_4kc.cnf,4,6,1146779917763,0.9942024906012230705099658464
atlas_mips32_4kc.cnf,4,7,1146509015663,0.9939676316380015300655742287
atlas_mips32_4kc.cnf,4,8,1146880294120,0.9942895120275500543677365749
atlas_mips32_4kc.cnf,4,9,1145820639170,0.9933708426524157409810010072
atlas_mips32_4kc.cnf,4,10,1147228759769,0.9945916148205607442875809522
atlas_mips64_5kc.cnf,4,1,1118358116484,0.9940846197909769537454002997
atlas_mips64_5kc.cnf,4,2,1118969457961,0.9946280281596993296392718866
atlas_mips64_5kc.cnf,4,3,1118470130738,0.9941841868665473781431867581
atlas_mips64_5kc.cnf,4,4,1119025186446,0.9946775640185679720398691952
