Benchmark, twise, seed, approx combinations, approx coverage, combinations, coverage
linux.cnf,2,9,2241099,0.8013816339024167,2230931,0.7973887302719712
linux.cnf,2,10,2218659,0.7933574440452216,2217408,0.7925552828011764
lpcmt.cnf,2,1,2248117,0.778244153779688,2250870,0.7794084394967868
lpcmt.cnf,2,2,2200052,0.7616052042715349,2207831,0.7645053309976277
lpcmt.cnf,2,3,2263082,0.7834246776409075,2241800,0.7762677718677208
lpcmt.cnf,2,4,2267483,0.7849481982231479,2254157,0.7805466285261958
lpcmt.cnf,2,5,2277167,0.7883005666208791,2268476,0.7855048666497456
lpcmt.cnf,2,6,2255511,0.7808037791341723,2267952,0.7853234212431711
lpcmt.cnf,2,7,2229630,0.7718443980414746,2247114,0.7781078499030963
lpcmt.cnf,2,8,2232975,0.7730023567662176,2229860,0.7721333097408135
lpcmt.cnf,2,9,2268716,0.7853750332328961,2241723,0.7762411090885104
lpcmt.cnf,2,10,2244067,0.7768421409739454,2254288,0.7805919898778395
m5272c3.cnf,2,1,2543847,0.7765631715965927,2564649,0.782541475034731
m5272c3.cnf,2,2,2577232,0.7867546498905909,2590154,0.7903237174861388
m5272c3.cnf,2,3,2617138,0.7989368015395436,2596716,0.7923259552813218
m5272c3.cnf,2,4,2588888,0.7903128907471084,2578163,0.7866649498235303
m5272c3.cnf,2,5,2578418,0.7871167015082838,2592157,0.7909348851642479
m5272c3.cnf,2,6,2605087,0.7952579785675211,2596399,0.7922292302918257
m5272c3.cnf,2,7,2601334,0.7941122958346358,2599935,0.7933081563576238
m5272c3.cnf,2,8,2577035,0.7866945114684276,2567179,0.7833134441938002
m5272c3.cnf,2,9,2566960,0.7836189043451078,2563755,0.7822686922567832
m5272c3.cnf,2,10,2570713,0.7847645870779931,2575583,0.7858777243569696
mac7100evb.cnf,2,1,2241854,0.7949566255900509,2230168,0.7915313238233691
mac7100evb.cnf,2,2,2198890,0.7797216832334786,2218041,0.7872272084544794
mac7100evb.cnf,2,3,2216075,0.7858154474173928,2223837,0.7892843250272579
mac7100evb.cnf,2,4,2204561,0.7817326076842774,2205632,0.7828230056332909
mac7100evb.cnf,2,5,2218137,0.7865466281998911,2225239,0.7897819229284027
mac7100evb.cnf,2,6,2209373,0.7834389325753449,2234414,0.7930383143285481
mac7100evb.cnf,2,7,2226902,0.7896546784222949,2239135,0.7947138918544431
mac7100evb.cnf,2,8,2209717,0.7835609142383806,2217736,0.7871189578411776
mac7100evb.cnf,2,9,2204045,0.7815496351897241,2200017,0.7808301295884064
mac7100evb.cnf,2,10,2199233,0.7798433102986565,2222467,0.7887980845675087
mace1.cnf,2,1,2191672,0.776035057106599,2216309,0.7866124869389424
mace1.cnf,2,2,2219340,0.7858318414612038,2208648,0.7838934444848265
mace1.cnf,2,3,2208857,0.7821199833439086,2223217,0.7890642746002181
mace1.cnf,2,4,2212982,0.783580578091008,2218727,0.7874706836043976
mace1.cnf,2,5,2230511,0.7897873090781363,2227426,0.7905581330637834
mace1.cnf,2,6,2217966,0.7853453306290791,2223176,0.7890497228784299
mace1.cnf,2,7,2242197,0.7939251297362219,2236369,0.7937321830138107
mace1.cnf,2,8,2221746,0.7866837665427846,2218730,0.7874717483645285
mace1.cnf,2,9,2237729,0.7923430843228789,2226173,0.7901134182491368
mace1.cnf,2,10,2236354,0.7918562194071791,2218315,0.7873244565464292
malta_mips32_4kc.cnf,2,1,2192621,0.7716149352477477,2192072,0.7724669677262483
malta_mips32_4kc.cnf,2,2,2207010,0.7766786317567568,2204356,0.7767957417042698
malta_mips32_4kc.cnf,2,3,2221400,0.7817426801801802,2221932,0.7829893701182801
