Benchmark, twise, seed, approx combinations, approx coverage
XSEngine.cnf,3,1,2316941054,0.9957670914046986783179360072
XSEngine.cnf,3,2,2319606904,0.9969128114030725411221270843
XSEngine.cnf,3,3,2317340722,0.9959388593662531862607030194
XSEngine.cnf,3,4,2316405373,0.9955368682359349034615817936
XSEngine.cnf,3,5,2318631797,0.9964937332139567460708652546
XSEngine.cnf,3,6,2311337330,0.9933587418530856558415953132
XSEngine.cnf,3,7,2316853169,0.9957293204865835979748760703
XSEngine.cnf,3,8,2318110764,0.9962698054131004605114916629
XSEngine.cnf,3,9,2311134358,0.9932715092332796128605227580
XSEngine.cnf,3,10,2314756481,0.9948282130079368257801937810
aaed2000.cnf,3,1,2431080246,0.9933413846327284001446015424
aaed2000.cnf,3,2,2434286792,0.9946515819611667871679520137
aaed2000.cnf,3,3,2433234921,0.9942217866068940542657455013
aaed2000.cnf,3,4,2434313366,0.9946624401193862300503427592
aaed2000.cnf,3,5,2433071051,0.9941548291903432864047772065
aaed2000.cnf,3,6,2433090981,0.9941629726047074580253856041
aaed2000.cnf,3,7,2430371617,0.9930518382414856218535775493
aaed2000.cnf,3,8,2433615809,0.9943774177564344757524635818
aaed2000.cnf,3,9,2433146342,0.9941855931547633990734790060
aaed2000.cnf,3,10,2436020719,0.9953600659570636765611610968
adder.cnf,3,1,2395840831,0.9955781554344692521105664488
adder.cnf,3,2,2389898802,0.9931089787701376123366013072
adder.cnf,3,3,2391903161,0.9939418788569165730528322440
adder.cnf,3,4,2391444591,0.9937513226777120353349673203
adder.cnf,3,5,2395298298,0.9953527089037926368464052288
adder.cnf,3,6,2390964492,0.9935518202438853145424836601
adder.cnf,3,7,2387670542,0.9921830378846145663126361656
adder.cnf,3,8,2391356322,0.9937146429922066482843137255
adder.cnf,3,9,2395016267,0.9952355125111432376770152505
adder.cnf,3,10,2390620027,0.9934086797543860209014161220
adderII.cnf,3,1,2410530070,0.9913154880051573785845191893
adderII.cnf,3,2,2416576189,0.9938019168125035794658257870
