Benchmark, twise, seed, approx combinations, approx coverage
XSEngine.cnf,6,1,108520375026808960,0.47002965045572015
XSEngine.cnf,6,2,108610939971157024,0.47042191051863413
XSEngine.cnf,6,3,108841694486893136,0.47142136766523657
XSEngine.cnf,6,4,108546427956004976,0.4701424923916269
XSEngine.cnf,6,5,110506600724086080,0.4786325047122291
XSEngine.cnf,6,6,111193901808590464,0.48160938244995927
XSEngine.cnf,6,7,108886356651229168,0.4716148109839339
XSEngine.cnf,6,8,107659387747664480,0.46630049314527844
XSEngine.cnf,6,9,107663109594692480,0.46631661342183656
XSEngine.cnf,6,10,111638042220598720,0.48353306878589325
aaed2000.cnf,6,1,115318942912802064,0.45788788590234814
aaed2000.cnf,6,2,115571856663601984,0.4588921107048333
aaed2000.cnf,6,3,116804463789753152,0.46378632718727447
aaed2000.cnf,6,4,117388110906983696,0.4661037690391632
aaed2000.cnf,6,5,115624662831351408,0.45910178401524226
aaed2000.cnf,6,6,116300025924146752,0.4617833953009992
aaed2000.cnf,6,7,117101845892342048,0.4649671189879987
aaed2000.cnf,6,8,115890083306091968,0.46015566828598214
aaed2000.cnf,6,9,115983188917650176,0.46052535543854534
aaed2000.cnf,6,10,115756678250724992,0.45962596729126476
adder.cnf,6,1,118260676188789024,0.48543769146170707
adder.cnf,6,2,119254893814337792,0.48951876662980837
adder.cnf,6,3,118897658419160432,0.48805238294985653
adder.cnf,6,4,117252011543582352,0.48129731401243125
adder.cnf,6,5,117093094327345360,0.4806449889195115
adder.cnf,6,6,117762910693302912,0.4833944583194212
adder.cnf,6,7,119878742390474752,0.49207954695325373
adder.cnf,6,8,119811760753878992,0.49180460001326276
adder.cnf,6,9,119475539205476752,0.49042447419683743
adder.cnf,6,10,117111481443273616,0.4807204645500973
adderII.cnf,6,1,121603543574280304,0.4870603975726701
adderII.cnf,6,2,120495355697819184,0.48262175695555143
adderII.cnf,6,3,120540860997094160,0.4828040199760611
adderII.cnf,6,4,121184627142719520,0.48538250564856605
adderII.cnf,6,5,119806084252918848,0.47986100826253675
adderII.cnf,6,6,121540639189988432,0.4868084457502008
adderII.cnf,6,7,121393416162922336,0.4862187712720812
adderII.cnf,6,8,121392077771767184,0.48621341059500733
adderII.cnf,6,9,122092056345908688,0.4890170447046125
adderII.cnf,6,10,121432229506421584,0.4863742309072218
aeb.cnf,6,1,82550403162673344,0.47131851588031454
aeb.cnf,6,2,84067634282911408,0.479981091621209
aeb.cnf,6,3,83975830448049904,0.47945694097455765
aeb.cnf,6,4,83922524995549680,0.4791525954377924
aeb.cnf,6,5,84883997416572368,0.4846420871564854
aeb.cnf,6,6,83958061963883168,0.4793554924623026
aeb.cnf,6,7,83569129588233312,0.47713489724960734
aeb.cnf,6,8,83014358027027216,0.4739674492558646
aeb.cnf,6,9,84485193660829888,0.482365131659204
aeb.cnf,6,10,82872210153693248,0.47315586115782365
